tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
19.09.2022 00:04:00;0;0;0;0;0;0;0;0;
19.09.2022 00:09:00;0;0;0;0;0;0;0;0;
19.09.2022 00:14:00;0;0;0;0;0;0;0;0;
19.09.2022 00:19:00;0;0;0;0;0;0;0;0;
19.09.2022 00:24:00;0;0;0;0;0;0;0;0;
19.09.2022 00:29:00;0;0;0;0;0;0;0;0;
19.09.2022 00:34:00;0;0;0;0;0;0;0;0;
19.09.2022 00:39:00;0;0;0;0;0;0;0;0;
19.09.2022 00:44:00;0;0;0;0;0;0;0;0;
19.09.2022 00:49:00;0;0;0;0;0;0;0;0;
19.09.2022 00:54:00;0;0;0;0;0;0;0;0;
19.09.2022 00:59:00;0;0;0;0;0;0;0;0;
19.09.2022 01:04:00;0;0;0;0;0;0;0;0;
19.09.2022 01:09:00;0;0;0;0;0;0;0;0;
19.09.2022 01:14:00;0;0;0;0;0;0;0;0;
19.09.2022 01:19:00;0;0;0;0;0;0;0;0;
19.09.2022 01:24:00;0;0;0;0;0;0;0;0;
19.09.2022 01:29:00;0;0;0;0;0;0;0;0;
19.09.2022 01:34:00;0;0;0;0;0;0;0;0;
19.09.2022 01:39:00;0;0;0;0;0;0;0;0;
19.09.2022 01:44:00;0;0;0;0;0;0;0;0;
19.09.2022 01:49:00;0;0;0;0;0;0;0;0;
19.09.2022 01:54:00;0;0;0;0;0;0;0;0;
19.09.2022 01:59:00;0;0;0;0;0;0;0;0;
19.09.2022 02:04:00;0;0;0;0;0;0;0;0;
19.09.2022 02:09:00;0;0;0;0;0;0;0;0;
19.09.2022 02:14:00;0;0;0;0;0;0;0;0;
19.09.2022 02:19:00;0;0;0;0;0;0;0;0;
19.09.2022 02:24:00;0;0;0;0;0;0;0;0;
19.09.2022 02:29:00;0;0;0;0;0;0;0;0;
19.09.2022 02:34:00;0;0;0;0;0;0;0;0;
19.09.2022 02:39:00;0;0;0;0;0;0;0;0;
19.09.2022 02:44:00;0;0;0;0;0;0;0;0;
19.09.2022 02:49:00;0;0;0;0;0;0;0;0;
19.09.2022 02:54:00;0;0;0;0;0;0;0;0;
19.09.2022 02:59:00;0;0;0;0;0;0;0;0;
19.09.2022 03:04:00;0;0;0;0;0;0;0;0;
19.09.2022 03:09:00;0;0;0;0;0;0;0;0;
19.09.2022 03:14:00;0;0;0;0;0;0;0;0;
19.09.2022 03:19:00;0;0;0;0;0;0;0;0;
19.09.2022 03:24:00;0;0;0;0;0;0;0;0;
19.09.2022 03:29:00;0;0;0;0;0;0;0;0;
19.09.2022 03:34:00;0;0;0;0;0;0;0;0;
19.09.2022 03:39:00;0;0;0;0;0;0;0;0;
19.09.2022 03:44:00;0;0;0;0;0;0;0;0;
19.09.2022 03:49:00;0;0;0;0;0;0;0;0;
19.09.2022 03:54:00;0;0;0;0;0;0;0;0;
19.09.2022 03:59:00;0;0;0;0;0;0;0;0;
19.09.2022 04:04:00;0;0;0;0;0;0;0;0;
19.09.2022 04:09:00;0;0;0;0;0;0;0;0;
19.09.2022 04:14:00;0;0;0;0;0;0;0;0;
19.09.2022 04:19:00;0;0;0;0;0;0;0;0;
19.09.2022 04:24:00;0;0;0;0;0;0;0;0;
19.09.2022 04:29:00;0;0;0;0;0;0;0;0;
19.09.2022 04:34:00;0;0;0;0;0;0;0;0;
19.09.2022 04:39:00;0;0;0;0;0;0;0;0;
19.09.2022 04:44:00;0;0;0;0;0;0;0;0;
19.09.2022 04:49:00;0;0;0;0;0;0;0;0;
19.09.2022 04:54:00;0;0;0;0;0;0;0;0;
19.09.2022 04:59:00;0;0;0;0;0;0;0;0;
19.09.2022 05:04:00;0;0;0;0;0;0;0;0;
19.09.2022 05:09:00;0;0;0;0;0;0;0;0;
19.09.2022 05:14:00;0;0;0;0;0;0;0;0;
19.09.2022 05:19:00;0;0;0;0;0;0;0;0;
19.09.2022 05:24:00;0;0;0;0;0;0;0;0;
19.09.2022 05:29:00;0;0;0;0;0;0;0;0;
19.09.2022 05:34:00;0;0;0;0;0;0;0;0;
19.09.2022 05:39:00;0;0;0;0;0;0;0;0;
