tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
12.11.2022 00:03:30;0;0;39599;0;0;0;0;39599;
12.11.2022 00:08:30;0;0;41133;0;0;0;0;41133;
12.11.2022 00:13:30;0;0;43079;0;0;0;0;43079;
12.11.2022 00:18:30;0;0;45465;0;0;0;0;45465;
12.11.2022 00:23:30;0;0;41416;0;0;0;0;41416;
12.11.2022 00:28:30;0;0;41497;0;0;0;0;41497;
12.11.2022 00:33:30;0;0;41960;0;0;0;0;41960;
12.11.2022 00:38:30;0;0;40788;0;0;0;0;40788;
12.11.2022 00:43:30;0;0;45788;0;0;0;0;45788;
12.11.2022 00:48:30;0;0;44034;0;0;0;0;44034;
12.11.2022 00:53:30;0;0;40772;0;0;0;0;40772;
12.11.2022 00:58:30;0;0;43065;0;0;0;0;43065;
12.11.2022 01:03:30;0;0;40415;0;0;0;0;40415;
12.11.2022 01:08:30;0;0;41382;0;0;0;0;41382;
12.11.2022 01:13:30;0;0;42600;0;0;0;0;42600;
12.11.2022 01:18:30;0;0;41453;0;0;0;0;41453;
12.11.2022 01:23:30;0;0;42405;0;0;0;0;42405;
12.11.2022 01:28:30;0;0;42463;0;0;0;0;42463;
12.11.2022 01:33:30;0;0;41639;0;0;0;0;41639;
12.11.2022 01:38:30;0;0;43899;0;0;0;0;43899;
12.11.2022 01:43:30;0;0;46032;0;0;0;0;46032;
12.11.2022 01:48:30;0;0;43511;0;0;0;0;43511;
12.11.2022 01:53:30;0;0;42032;0;0;0;0;42032;
12.11.2022 01:58:30;0;0;44975;0;0;0;0;44975;
12.11.2022 02:03:30;0;0;43842;0;0;0;0;43842;
12.11.2022 02:08:30;0;0;42505;0;0;0;0;42505;
12.11.2022 02:13:30;0;0;43161;0;0;0;0;43161;
12.11.2022 02:18:30;0;0;44442;0;0;0;0;44442;
12.11.2022 02:23:30;0;0;43248;0;0;0;0;43248;
12.11.2022 02:28:30;0;0;40321;0;0;0;0;40321;
12.11.2022 02:33:30;0;0;42830;0;0;0;0;42830;
12.11.2022 02:38:30;0;0;44094;0;0;0;0;44094;
12.11.2022 02:43:30;0;0;43573;0;0;0;0;43573;
12.11.2022 02:48:30;0;0;43335;0;0;0;0;43335;
12.11.2022 02:53:30;0;0;43530;0;0;0;0;43530;
12.11.2022 02:58:30;0;0;44091;0;0;0;0;44091;
12.11.2022 03:03:30;0;0;47042;0;0;0;0;47042;
12.11.2022 03:08:30;0;0;47878;0;0;0;0;47878;
12.11.2022 03:13:30;0;0;51077;0;0;0;0;51077;
12.11.2022 03:18:30;0;0;46720;0;0;0;0;46720;
12.11.2022 03:23:30;0;0;48003;0;0;0;0;48003;
12.11.2022 03:28:30;0;0;46951;0;0;0;0;46951;
12.11.2022 03:33:30;0;0;47426;0;0;0;0;47426;
12.11.2022 03:38:30;0;0;49169;0;0;0;0;49169;
12.11.2022 03:43:30;0;0;47352;0;0;0;0;47352;
12.11.2022 03:48:30;0;0;52285;0;0;0;0;52285;
12.11.2022 03:53:30;0;0;51295;0;0;0;0;51295;
12.11.2022 03:58:30;0;0;54124;0;0;0;0;54124;
12.11.2022 04:03:30;0;0;47828;0;0;0;0;47828;
12.11.2022 04:08:30;0;0;46907;0;0;0;0;46907;
12.11.2022 04:13:30;0;0;49443;0;0;0;0;49443;
12.11.2022 04:18:30;0;0;43332;0;0;0;0;43332;
12.11.2022 04:23:30;0;0;45164;0;0;0;0;45164;
12.11.2022 04:28:30;0;0;42692;0;0;0;0;42692;
12.11.2022 04:33:30;0;0;42619;0;0;0;0;42619;
12.11.2022 04:38:30;0;0;46862;0;0;0;0;46862;
12.11.2022 04:43:30;0;0;46954;0;0;0;0;46954;
12.11.2022 04:48:30;0;0;49365;0;0;0;0;49365;
12.11.2022 04:53:30;0;0;47332;0;0;0;0;47332;
12.11.2022 04:58:30;0;0;47875;0;0;0;0;47875;
12.11.2022 05:03:30;0;0;52757;0;0;0;0;52757;
12.11.2022 05:08:30;0;0;54987;0;0;0;0;54987;
12.11.2022 05:13:30;0;0;53356;0;0;0;0;53356;
12.11.2022 05:18:30;0;0;51538;0;0;0;0;51538;
12.11.2022 05:23:30;0;0;49407;0;0;0;0;49407;
12.11.2022 05:28:30;0;0;48218;0;0;0;0;48218;
12.11.2022 05:33:30;0;0;51295;0;0;0;0;51295;
12.11.2022 05:38:30;0;0;50989;0;0;0;0;50989;
12.11.2022 05:43:30;0;0;46327;0;0;0;0;46327;
12.11.2022 05:48:30;0;0;47052;0;0;0;0;47052;
12.11.2022 05:53:30;0;0;47420;0;0;0;0;47420;
12.11.2022 05:58:30;0;0;53528;0;0;0;0;53528;
12.11.2022 06:03:30;0;0;54538;0;0;0;0;54538;
12.11.2022 06:08:30;0;0;56306;0;0;0;0;56306;
12.11.2022 06:13:30;0;0;55921;0;0;0;0;55921;
12.11.2022 06:18:30;0;0;55951;0;0;0;0;55951;
12.11.2022 06:23:30;0;0;55781;0;0;0;0;55781;
12.11.2022 06:28:30;0;0;54073;0;0;0;0;54073;
12.11.2022 06:33:30;0;0;55480;0;0;0;0;55480;
12.11.2022 06:38:30;0;0;55087;0;0;0;0;55087;
12.11.2022 06:43:30;0;0;53495;0;0;0;0;53495;
12.11.2022 06:48:30;0;0;53777;0;0;0;0;53777;
12.11.2022 06:53:30;0;0;55850;0;0;0;0;55850;
12.11.2022 06:58:30;0;0;54213;0;0;0;0;54213;
12.11.2022 07:03:30;0;0;56475;0;0;0;0;56475;
12.11.2022 07:08:30;0;0;57771;0;0;0;0;57771;
12.11.2022 07:13:30;0;0;58436;0;0;0;0;58436;
12.11.2022 07:18:30;0;0;55764;0;0;0;0;55764;
12.11.2022 07:23:30;2;26;52195;0;0;0;0;52195;
12.11.2022 07:28:30;109;295;53846;0;0;0;0;53846;
12.11.2022 07:33:30;451;701;53876;0;65;0;65;53942;
12.11.2022 07:38:30;1093;1185;48848;0;892;0;892;49741;
12.11.2022 07:43:30;1897;1794;45246;0;1712;0;1712;46960;
12.11.2022 07:48:30;2740;2440;44925;0;2562;0;2562;47488;
12.11.2022 07:53:30;4027;3503;45099;0;3801;0;3801;48901;
