tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
18.11.2022 00:03:30;0;0;5566;0;0;40617;40617;46184;
18.11.2022 00:08:30;0;0;10608;0;0;40637;40637;51246;
18.11.2022 00:13:30;0;0;8296;0;0;41026;41026;49323;
18.11.2022 00:18:30;0;0;7901;0;0;40338;40338;48239;
18.11.2022 00:23:30;0;0;8617;0;0;39938;39938;48556;
18.11.2022 00:28:30;0;0;9474;0;0;41152;41152;50626;
18.11.2022 00:33:30;0;0;8549;0;0;40007;40007;48557;
18.11.2022 00:38:30;0;0;7691;0;0;41244;41244;48936;
18.11.2022 00:43:30;0;0;8621;0;0;40899;40899;49521;
18.11.2022 00:48:30;0;0;14119;0;0;40673;40673;54793;
18.11.2022 00:53:30;0;0;17434;0;0;39522;39522;56957;
18.11.2022 00:58:30;0;0;12274;0;0;40485;40485;52760;
18.11.2022 01:03:30;0;0;6578;0;0;39968;39968;46547;
18.11.2022 01:08:30;0;0;4519;0;0;39172;39172;43693;
18.11.2022 01:13:30;0;0;4019;0;0;39862;39862;43882;
18.11.2022 01:18:30;0;0;4720;0;0;40561;40561;45281;
18.11.2022 01:23:30;0;0;6116;0;0;41322;41322;47440;
18.11.2022 01:28:30;0;0;4404;0;0;39214;39214;43619;
18.11.2022 01:33:30;0;0;8059;0;0;40250;40250;48311;
18.11.2022 01:38:30;0;0;5659;0;0;41177;41177;46837;
18.11.2022 01:43:30;0;0;4422;0;0;41102;41102;45525;
18.11.2022 01:48:30;0;0;3903;0;0;40678;40678;44582;
18.11.2022 01:53:30;0;0;1660;0;0;40158;40158;41819;
18.11.2022 01:58:30;0;0;1428;0;0;40416;40416;41845;
18.11.2022 02:03:30;0;0;6030;0;0;40656;40656;46687;
18.11.2022 02:08:30;0;0;3005;0;0;40038;40038;43044;
18.11.2022 02:13:30;0;0;2373;0;0;40574;40574;42948;
18.11.2022 02:18:30;0;0;4214;0;0;39929;39929;44144;
18.11.2022 02:23:30;0;0;2656;0;0;39827;39827;42484;
18.11.2022 02:28:30;0;0;2131;0;0;39500;39500;41632;
18.11.2022 02:33:30;0;0;1974;0;0;40964;40964;42939;
