tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
17.07.2022 00:00:30;0;0;29937;0;0;0;0;29937;
17.07.2022 00:05:30;0;0;29189;0;0;0;0;29189;
17.07.2022 00:10:30;0;0;28986;0;0;0;0;28986;
17.07.2022 00:15:30;0;0;29115;0;0;0;0;29115;
17.07.2022 00:20:30;0;0;29785;0;0;0;0;29785;
17.07.2022 00:25:30;0;0;29113;0;0;0;0;29113;
17.07.2022 00:30:30;0;0;28821;0;0;0;0;28821;
17.07.2022 00:35:30;0;0;29883;0;0;0;0;29883;
17.07.2022 00:40:30;0;0;26960;0;0;0;0;26960;
17.07.2022 00:45:30;0;0;26951;0;0;0;0;26951;
17.07.2022 00:50:30;0;0;27178;0;0;0;0;27178;
17.07.2022 00:55:30;0;0;26830;0;0;0;0;26830;
17.07.2022 01:00:30;0;0;28718;0;0;0;0;28718;
17.07.2022 01:05:30;0;0;30528;0;0;0;0;30528;
17.07.2022 01:10:30;0;0;28951;0;0;0;0;28951;
17.07.2022 01:15:30;0;0;25852;0;0;0;0;25852;
17.07.2022 01:20:30;0;0;25861;0;0;0;0;25861;
17.07.2022 01:25:30;0;0;25592;0;0;0;0;25592;
17.07.2022 01:30:30;0;0;26153;0;0;0;0;26153;
17.07.2022 01:35:30;0;0;26109;0;0;0;0;26109;
17.07.2022 01:40:30;0;0;28468;0;0;0;0;28468;
17.07.2022 01:45:30;0;0;25553;0;0;0;0;25553;
17.07.2022 01:50:30;0;0;26323;0;0;0;0;26323;
17.07.2022 01:55:30;0;0;25996;0;0;0;0;25996;
17.07.2022 02:00:30;0;0;25859;0;0;0;0;25859;
17.07.2022 02:05:30;0;0;26124;0;0;0;0;26124;
17.07.2022 02:10:30;0;0;26138;0;0;0;0;26138;
17.07.2022 02:15:30;0;0;28829;0;0;0;0;28829;
17.07.2022 02:20:30;0;0;26356;0;0;0;0;26356;
17.07.2022 02:25:30;0;0;26262;0;0;0;0;26262;
17.07.2022 02:30:30;0;0;25970;0;0;0;0;25970;
17.07.2022 02:35:30;0;0;25860;0;0;0;0;25860;
17.07.2022 02:40:30;0;0;25934;0;0;0;0;25934;
17.07.2022 02:45:30;0;0;28374;0;0;0;0;28374;
17.07.2022 02:50:30;0;0;26817;0;0;0;0;26817;
17.07.2022 02:55:30;0;0;28576;0;0;0;0;28576;
17.07.2022 03:00:30;0;0;29868;0;0;0;0;29868;
17.07.2022 03:05:30;0;0;30638;0;0;0;0;30638;
17.07.2022 03:10:30;0;0;30387;0;0;0;0;30387;
17.07.2022 03:15:30;0;0;28732;0;0;0;0;28732;
17.07.2022 03:20:30;0;0;27088;0;0;0;0;27088;
17.07.2022 03:25:30;0;0;26253;0;0;0;0;26253;
17.07.2022 03:30:30;0;0;26127;0;0;0;0;26127;
17.07.2022 03:35:30;0;0;26253;0;0;0;0;26253;
17.07.2022 03:40:30;0;0;25985;0;0;0;0;25985;
17.07.2022 03:45:30;0;0;28235;0;0;0;0;28235;
17.07.2022 03:50:30;0;0;27877;0;0;0;0;27877;
17.07.2022 03:55:30;0;0;27604;0;0;0;0;27604;
17.07.2022 04:00:30;0;0;29557;0;0;0;0;29557;
17.07.2022 04:05:30;0;0;29824;0;0;0;0;29824;
17.07.2022 04:10:30;0;0;30395;0;0;0;0;30395;
17.07.2022 04:15:30;0;0;30616;0;0;0;0;30616;
17.07.2022 04:20:30;0;0;27436;0;0;0;0;27436;
17.07.2022 04:25:30;0;0;27552;0;0;0;0;27552;
17.07.2022 04:30:30;0;0;28472;0;0;0;0;28472;
17.07.2022 04:35:30;0;0;27615;0;0;0;0;27615;
17.07.2022 04:40:30;0;0;27599;0;0;0;0;27599;
17.07.2022 04:45:30;0;0;27586;0;0;0;0;27586;
17.07.2022 04:50:30;0;0;31049;0;0;0;0;31049;
17.07.2022 04:55:30;0;0;27364;0;0;0;0;27364;
17.07.2022 05:00:30;0;0;27503;0;0;0;0;27503;
17.07.2022 05:05:30;0;0;27654;0;0;0;0;27654;
17.07.2022 05:10:30;0;0;27578;0;0;0;0;27578;
17.07.2022 05:15:30;0;0;30881;0;0;0;0;30881;
17.07.2022 05:20:30;0;0;26760;0;0;0;0;26760;
17.07.2022 05:25:30;0;0;25374;0;0;0;0;25374;
17.07.2022 05:30:30;0;0;25217;0;0;0;0;25217;
17.07.2022 05:35:30;0;0;24832;0;0;0;0;24832;
17.07.2022 05:40:30;0;0;25476;0;0;0;0;25476;
17.07.2022 05:45:30;0;0;25082;0;421;0;421;25504;
17.07.2022 05:50:30;0;0;28841;0;861;0;861;29703;
17.07.2022 05:55:30;0;0;25174;0;1253;0;1253;26428;
17.07.2022 06:00:30;0;0;24929;0;1719;0;1719;26650;
17.07.2022 06:05:30;0;0;24352;0;2224;0;2224;26577;
17.07.2022 06:10:30;0;0;24406;0;2690;0;2690;27097;
17.07.2022 06:15:30;0;0;26289;0;3152;0;3152;29442;
17.07.2022 06:20:30;0;0;20899;0;3641;0;3641;24540;
17.07.2022 06:25:30;0;0;20617;0;4091;0;4091;24709;
17.07.2022 06:30:30;0;0;19746;0;4652;0;4652;24400;
17.07.2022 06:35:30;0;0;19141;0;5340;0;5340;24481;
17.07.2022 06:40:30;0;0;18367;0;6123;0;6123;24491;
17.07.2022 06:45:30;0;0;17465;0;7146;0;7146;24611;
17.07.2022 06:50:30;0;0;16742;0;8340;0;8340;25083;
17.07.2022 06:55:30;0;0;16719;0;10453;0;10453;27173;
17.07.2022 07:00:30;0;0;14670;0;12998;0;12998;27668;
17.07.2022 07:05:30;0;0;12364;0;15845;0;15845;28210;
17.07.2022 07:10:30;0;0;10445;0;18896;0;18896;29342;
17.07.2022 07:15:30;0;0;7217;0;20939;0;20939;28157;
17.07.2022 07:20:30;0;0;3195;0;23641;0;23641;26836;
17.07.2022 07:25:30;0;0;1414;0;26386;0;26386;27802;
17.07.2022 07:30:30;0;0;882;2223;30507;0;28283;29166;
17.07.2022 07:35:30;0;0;77;11323;40693;0;29369;29447;
17.07.2022 07:40:30;0;0;0;14634;41462;0;26827;26827;
17.07.2022 07:45:30;0;0;0;17459;42263;0;24802;24802;
17.07.2022 07:50:30;0;0;0;18726;46388;0;27661;27661;
17.07.2022 07:55:30;0;0;0;24370;46878;0;22507;22507;
17.07.2022 08:00:30;0;0;0;27136;54949;0;27813;27813;
17.07.2022 08:05:30;0;0;0;29974;56035;0;26060;26060;
17.07.2022 08:10:30;0;0;0;29920;64494;0;34572;34572;
17.07.2022 08:15:30;0;0;0;36255;65232;0;28976;28976;
17.07.2022 08:20:30;0;0;0;39199;67827;0;28627;28627;
17.07.2022 08:25:30;0;0;0;40932;69490;0;28557;28557;
17.07.2022 08:30:30;0;0;0;43820;72371;0;28550;28550;
17.07.2022 08:35:30;0;0;0;44574;77859;0;33283;33283;
17.07.2022 08:40:30;0;0;0;50624;78503;0;27878;27878;
17.07.2022 08:45:30;0;0;0;54467;80023;0;25555;25555;
17.07.2022 08:50:30;0;0;0;57178;81538;0;24359;24359;
17.07.2022 08:55:30;0;0;0;57379;84856;0;27476;27476;
17.07.2022 09:00:30;0;0;0;54010;86950;0;32939;32939;
17.07.2022 09:05:30;0;0;0;54216;95930;0;41714;41714;
17.07.2022 09:10:30;0;0;0;59852;92169;0;32315;32315;
17.07.2022 09:15:30;0;0;0;63841;102586;0;38744;38744;
17.07.2022 09:20:30;0;0;0;65927;100971;0;35043;35043;
17.07.2022 09:25:30;0;0;0;69257;105573;0;36314;36314;
17.07.2022 09:30:30;0;0;0;69438;105857;0;36418;36418;
17.07.2022 09:35:30;0;0;0;72632;108740;0;36107;36107;
17.07.2022 09:40:30;0;0;0;76515;112019;0;35503;35503;
17.07.2022 09:45:30;0;0;0;78161;113761;0;35599;35599;
17.07.2022 09:50:30;0;0;0;81036;115803;0;34766;34766;
17.07.2022 09:55:30;0;0;0;82989;119632;0;36642;36642;
17.07.2022 10:00:30;0;0;0;82878;118109;0;35229;35229;
17.07.2022 10:05:30;0;0;0;80815;115795;0;34978;34978;
17.07.2022 10:10:30;0;0;0;84066;121373;0;37305;37305;
17.07.2022 10:15:30;0;0;0;85748;121964;0;36214;36214;
17.07.2022 10:20:30;0;0;0;88108;123150;0;35040;35040;
17.07.2022 10:25:30;0;0;0;90232;125862;0;35629;35629;
17.07.2022 10:30:30;0;0;0;89092;126343;0;37250;37250;
17.07.2022 10:35:30;0;0;0;92887;126663;0;33775;33775;
17.07.2022 10:40:30;0;0;0;96326;128836;0;32508;32508;
17.07.2022 10:45:30;0;0;0;97289;130070;0;32779;32779;
17.07.2022 10:50:30;0;0;0;97026;134703;0;37676;37676;
17.07.2022 10:55:30;0;0;0;99820;135841;0;36020;36020;
17.07.2022 11:00:30;0;0;0;101231;140468;0;39235;39235;
17.07.2022 11:05:30;0;0;0;101609;142584;0;40975;40975;
17.07.2022 11:10:30;0;0;0;104491;147837;0;43344;43344;
17.07.2022 11:15:30;0;0;0;109726;146984;0;37257;37257;
17.07.2022 11:20:30;0;0;0;107983;146074;0;38090;38090;
17.07.2022 11:25:30;0;0;0;112092;147529;0;35435;35435;
17.07.2022 11:30:30;0;0;0;112903;146672;0;33821;33821;
17.07.2022 11:35:30;0;0;0;109826;149730;0;39961;39961;
17.07.2022 11:40:30;0;0;0;114800;148469;0;33667;33667;
17.07.2022 11:45:30;0;0;0;115467;150084;0;34616;34616;
17.07.2022 11:50:30;0;0;0;118893;156767;0;37873;37873;
17.07.2022 11:55:30;0;0;0;118031;158132;0;40100;40100;
17.07.2022 12:00:30;0;0;0;115287;153355;0;38067;38067;
17.07.2022 12:05:30;0;0;0;119186;154418;0;35231;35231;
17.07.2022 12:10:30;0;0;0;119806;156735;0;36927;36927;
17.07.2022 12:15:30;0;0;0;118957;160184;0;41226;41226;
17.07.2022 12:20:30;0;0;0;122392;157745;0;35352;35352;
17.07.2022 12:25:30;0;0;0;120347;158604;0;38257;38257;
17.07.2022 12:30:30;0;0;0;123850;157561;0;33709;33709;
17.07.2022 12:35:30;0;0;0;125274;158701;0;33426;33426;
17.07.2022 12:40:30;0;0;0;126225;158967;0;32741;32741;
17.07.2022 12:45:30;0;0;0;127988;159898;0;31909;31909;
17.07.2022 12:50:30;0;0;0;124639;160952;0;36311;36311;
17.07.2022 12:55:30;0;0;0;128758;154736;0;26090;26090;
17.07.2022 13:00:30;0;0;0;130216;156339;0;26567;26567;
17.07.2022 13:05:30;0;0;0;122793;161180;0;38386;38386;
17.07.2022 13:10:30;0;0;0;124382;155866;0;31482;31482;
17.07.2022 13:15:30;0;0;0;127358;156199;0;29649;29649;
17.07.2022 13:20:30;0;0;0;131022;159709;0;28685;28685;
17.07.2022 13:25:30;0;0;0;126618;161023;0;34404;34404;
17.07.2022 13:30:30;0;0;0;124305;159386;0;35080;35080;
17.07.2022 13:35:30;0;0;0;123487;163696;0;40208;40208;
17.07.2022 13:40:30;0;0;0;123075;155401;0;32326;32326;
17.07.2022 13:45:30;0;0;0;123773;162283;0;38517;38517;
17.07.2022 13:50:30;0;0;0;129713;157568;0;27854;27854;
17.07.2022 13:55:30;0;0;0;130350;156281;0;26107;26107;
17.07.2022 14:00:30;0;0;0;126203;156114;0;29957;29957;
17.07.2022 14:05:30;0;0;0;122188;150350;0;29703;29703;
17.07.2022 14:10:30;0;0;0;121322;153477;0;32293;32293;
17.07.2022 14:15:30;0;0;0;124154;160699;0;36543;36543;
17.07.2022 14:20:30;0;0;0;125130;158280;0;33149;33149;
17.07.2022 14:25:30;0;0;0;123619;157943;0;34323;34323;
17.07.2022 14:30:30;0;0;0;121161;156638;0;35476;35476;
17.07.2022 14:35:30;0;0;0;120987;154432;0;33444;33444;
17.07.2022 14:40:30;0;0;0;116334;154261;0;37927;37927;
17.07.2022 14:45:30;0;0;0;117200;161227;0;44025;44025;
17.07.2022 14:50:30;0;0;0;115324;150719;0;35395;35395;
17.07.2022 14:55:30;0;0;0;117564;147075;0;30506;30506;
17.07.2022 15:00:30;0;0;0;116450;155847;0;39396;39396;
17.07.2022 15:05:30;0;0;0;118364;151086;0;32720;32720;
17.07.2022 15:10:30;0;0;0;118399;150216;0;31816;31816;
17.07.2022 15:15:30;0;0;0;116368;148845;0;32476;32476;
17.07.2022 15:20:30;0;0;0;114535;145563;0;31027;31027;
17.07.2022 15:25:30;0;0;0;113463;147397;0;33932;33932;
17.07.2022 15:30:30;0;0;0;113814;145443;0;31628;31628;
17.07.2022 15:35:30;0;0;0;114753;143529;0;28775;28775;
17.07.2022 15:40:30;0;0;0;114908;139730;0;26107;26107;
17.07.2022 15:45:30;0;0;0;111972;142918;0;30945;30945;
17.07.2022 15:50:30;0;0;0;110882;140989;0;30106;30106;
17.07.2022 15:55:30;0;0;0;106314;142629;0;36314;36314;
17.07.2022 16:00:30;0;0;0;104306;135077;0;30769;30769;
17.07.2022 16:05:30;0;0;0;102632;133561;0;30928;30928;
17.07.2022 16:10:30;0;0;0;98655;129116;0;30461;30461;
17.07.2022 16:15:30;0;0;0;98778;129751;0;30971;30971;
17.07.2022 16:20:30;0;0;0;97396;129185;0;31788;31788;
17.07.2022 16:25:30;0;0;0;93938;123726;0;29816;29816;
17.07.2022 16:30:30;0;0;0;96700;125076;0;28375;28375;
17.07.2022 16:35:30;0;0;0;92294;124210;0;31914;31914;
17.07.2022 16:40:30;0;0;0;87397;118189;0;30841;30841;
17.07.2022 16:45:30;0;0;0;87587;115060;0;27471;27471;
17.07.2022 16:50:30;0;0;0;86961;116364;0;29402;29402;
17.07.2022 16:55:30;0;0;0;82189;107035;0;25106;25106;
17.07.2022 17:00:30;0;0;0;86706;118711;0;32004;32004;
17.07.2022 17:05:30;0;0;0;79274;118486;0;39211;39211;
17.07.2022 17:10:30;0;0;0;80261;112790;0;32529;32529;
17.07.2022 17:15:30;0;0;0;78764;110419;0;31654;31654;
17.07.2022 17:20:30;0;0;0;76683;113183;0;36499;36499;
17.07.2022 17:25:30;0;0;0;72727;106247;0;33518;33518;
17.07.2022 17:30:30;0;0;0;72138;103105;0;30966;30966;
17.07.2022 17:35:30;0;0;0;69116;100285;0;31204;31204;
17.07.2022 17:40:30;0;0;0;64370;98760;0;34389;34389;
17.07.2022 17:45:30;0;0;0;61530;92469;0;30938;30938;
17.07.2022 17:50:30;0;0;0;62574;94086;0;31510;31510;
17.07.2022 17:55:30;0;0;0;59504;87604;0;28099;28099;
17.07.2022 18:00:30;0;0;0;54213;80957;0;26743;26743;
17.07.2022 18:05:30;0;0;0;53948;83078;0;29129;29129;
17.07.2022 18:10:30;0;0;0;50552;80772;0;30218;30218;
17.07.2022 18:15:30;0;0;0;46325;76859;0;30533;30533;
17.07.2022 18:20:30;0;0;0;44634;79583;0;34948;34948;
17.07.2022 18:25:30;0;0;0;42907;76987;0;34078;34078;
17.07.2022 18:30:30;0;0;0;39763;71303;0;31539;31539;
17.07.2022 18:35:30;0;0;0;38557;71239;0;32680;32680;
17.07.2022 18:40:30;0;0;0;36584;66298;0;29712;29712;
17.07.2022 18:45:30;0;0;0;33692;66336;0;32643;32643;
17.07.2022 18:50:30;0;0;0;31079;58735;0;27656;27656;
17.07.2022 18:55:30;0;0;0;27757;57064;0;29306;29306;
17.07.2022 19:00:30;0;0;0;23124;52851;0;29727;29727;
17.07.2022 19:05:30;0;0;0;19405;48872;0;29466;29466;
17.07.2022 19:10:30;0;0;0;15054;46137;0;31083;31083;
17.07.2022 19:15:30;0;0;0;17084;41122;0;24036;24036;
17.07.2022 19:20:30;0;0;0;14694;40377;0;25681;25681;
17.07.2022 19:25:30;0;0;0;12171;38358;0;26186;26186;
17.07.2022 19:30:30;0;0;0;10111;35817;0;25706;25706;
17.07.2022 19:35:30;0;0;0;7756;30702;0;22946;22946;
17.07.2022 19:40:30;0;0;0;5761;27053;0;21292;21292;
17.07.2022 19:45:30;0;0;0;3479;26113;0;22633;22633;
17.07.2022 19:50:30;0;0;0;2475;21838;0;19362;19362;
17.07.2022 19:55:30;0;0;1201;1457;18237;0;16779;17981;
17.07.2022 20:00:30;0;0;7772;896;15471;0;14574;22347;
17.07.2022 20:05:30;0;0;11867;93;12421;0;12328;24196;
17.07.2022 20:10:30;0;0;13118;0;9678;0;9678;22796;
