tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
22.10.2022 00:04:00;0;0;0;0;0;36585;36585;36585;
22.10.2022 00:09:00;0;0;0;0;0;36366;36366;36366;
22.10.2022 00:14:00;0;0;70;0;0;36219;36219;36290;
22.10.2022 00:19:00;0;0;1724;0;0;35859;35859;37583;
22.10.2022 00:24:00;0;0;1520;0;0;36312;36312;37833;
22.10.2022 00:29:00;0;0;953;0;0;35639;35639;36594;
22.10.2022 00:34:00;0;0;235;0;0;36100;36100;36335;
22.10.2022 00:39:00;0;0;797;0;0;36319;36319;37117;
22.10.2022 00:44:00;0;0;2829;0;0;36122;36122;38951;
22.10.2022 00:49:00;0;0;3444;0;0;35646;35646;39091;
22.10.2022 00:54:00;0;0;2297;0;0;34699;34699;36998;
22.10.2022 00:59:00;0;0;1154;0;0;36208;36208;37363;
22.10.2022 01:04:00;0;0;2840;0;0;36687;36687;39528;
22.10.2022 01:09:00;0;0;2395;0;0;36300;36300;38696;
22.10.2022 01:14:00;0;0;1362;0;0;37083;37083;38446;
22.10.2022 01:19:00;0;0;1345;0;0;36628;36628;37973;
22.10.2022 01:24:00;0;0;1058;0;0;36941;36941;38000;
22.10.2022 01:29:00;0;0;432;457;0;36656;36199;36632;
22.10.2022 01:34:00;0;0;2562;1206;0;36739;35533;38095;
22.10.2022 01:39:00;0;0;3395;1159;0;36230;35070;38466;
22.10.2022 01:44:00;0;0;2234;766;0;36189;35422;37657;
22.10.2022 01:49:00;0;0;1375;0;0;36219;36219;37595;
22.10.2022 01:54:00;0;0;866;0;0;35816;35816;36683;
22.10.2022 01:59:00;0;0;25;0;0;36578;36578;36603;
22.10.2022 02:04:00;0;0;0;0;0;37053;37053;37053;
22.10.2022 02:09:00;0;0;1404;0;0;36001;36001;37406;
22.10.2022 02:14:00;0;0;1501;0;0;35635;35635;37137;
22.10.2022 02:19:00;0;0;1049;0;0;36100;36100;37150;
22.10.2022 02:24:00;0;0;979;0;0;35638;35638;36617;
22.10.2022 02:29:00;0;0;978;77;0;34745;34667;35646;
22.10.2022 02:34:00;0;0;746;2882;0;36636;33753;34500;
22.10.2022 02:39:00;0;0;0;1617;0;34801;33182;33182;
22.10.2022 02:44:00;0;0;0;955;0;36767;35811;35811;
22.10.2022 02:49:00;0;0;0;222;0;35490;35267;35267;
22.10.2022 02:54:00;0;0;0;0;0;35823;35823;35823;
22.10.2022 02:59:00;0;0;0;0;0;37595;37595;37595;
22.10.2022 03:04:00;0;0;0;0;0;33811;33811;33811;
22.10.2022 03:09:00;0;0;0;0;0;36491;36491;36491;
22.10.2022 03:14:00;0;0;0;765;0;35638;34872;34872;
22.10.2022 03:19:00;0;0;367;1125;0;35922;34797;35165;
22.10.2022 03:24:00;0;0;3870;1054;0;36122;35066;38937;
22.10.2022 03:29:00;0;0;5287;521;0;36452;35929;41217;
22.10.2022 03:34:00;0;0;3041;0;0;36124;36124;39167;
22.10.2022 03:39:00;0;0;1315;0;0;36544;36544;37860;
22.10.2022 03:44:00;0;0;3184;0;0;36338;36338;39523;
22.10.2022 03:49:00;0;0;2264;1213;0;36301;35087;37352;
22.10.2022 03:54:00;0;0;1144;2879;0;36374;33495;34640;
22.10.2022 03:59:00;0;0;814;1497;0;36070;34572;35386;
22.10.2022 04:04:00;0;0;792;930;0;36103;35172;35964;
22.10.2022 04:09:00;0;0;792;1028;0;35642;34614;35406;
22.10.2022 04:14:00;0;0;546;2033;0;36616;34582;35129;
22.10.2022 04:19:00;0;0;0;2071;0;36600;34529;34529;
22.10.2022 04:24:00;0;0;0;3166;0;37071;33905;33905;
22.10.2022 04:29:00;0;0;3484;1513;0;36497;34983;38468;
22.10.2022 04:34:00;0;0;2353;920;0;36020;35100;37453;
22.10.2022 04:39:00;0;0;1164;147;0;36532;36383;37549;
22.10.2022 04:44:00;0;0;589;359;0;36167;35808;36398;
22.10.2022 04:49:00;0;0;0;1589;0;35641;34052;34052;
22.10.2022 04:54:00;0;0;0;1366;0;36688;35321;35321;
22.10.2022 04:59:00;0;0;0;955;0;36063;35107;35107;
22.10.2022 05:04:00;0;0;0;937;0;36391;35454;35454;
22.10.2022 05:09:00;0;0;0;933;0;35824;34890;34890;
22.10.2022 05:14:00;0;0;0;870;0;36063;35192;35192;
22.10.2022 05:19:00;0;0;0;1024;0;37039;36015;36015;
22.10.2022 05:24:00;0;0;0;998;0;36564;35565;35565;
22.10.2022 05:29:00;0;0;35;304;0;35649;35345;35381;
22.10.2022 05:34:00;0;0;3160;0;0;36955;36955;40115;
22.10.2022 05:39:00;0;0;1632;0;0;35881;35881;37515;
22.10.2022 05:44:00;0;0;1107;0;0;36564;36564;37672;
22.10.2022 05:49:00;0;0;1104;0;0;36410;36410;37514;
22.10.2022 05:54:00;0;0;5576;0;0;37355;37355;42931;
22.10.2022 05:59:00;0;0;3266;0;0;36620;36620;39887;
22.10.2022 06:04:00;0;0;2005;0;0;35530;35530;37536;
22.10.2022 06:09:00;0;0;1762;0;0;36004;36004;37767;
22.10.2022 06:14:00;0;0;1664;0;0;37333;37333;38998;
22.10.2022 06:19:00;0;0;2271;0;0;36248;36248;38519;
22.10.2022 06:24:00;0;0;3656;0;0;35829;35829;39485;
22.10.2022 06:29:00;0;0;6625;0;0;36858;36858;43483;
22.10.2022 06:34:00;0;0;4885;0;0;35833;35833;40719;
22.10.2022 06:39:00;0;0;3517;0;0;35648;35648;39166;
22.10.2022 06:44:00;0;0;2612;0;0;36582;36582;39194;
22.10.2022 06:49:00;0;0;1755;0;0;36491;36491;38247;
22.10.2022 06:54:00;0;0;1686;0;0;35880;35880;37567;
22.10.2022 06:59:00;0;0;1992;0;0;35759;35759;37752;
22.10.2022 07:04:00;0;0;2791;0;0;36665;36665;39457;
22.10.2022 07:09:00;0;0;4918;0;0;37534;37534;42453;
22.10.2022 07:14:00;0;0;4228;0;0;35823;35823;40052;
22.10.2022 07:19:00;0;0;3207;0;0;36286;36286;39495;
22.10.2022 07:24:00;0;0;1330;0;0;36365;36365;37695;
22.10.2022 07:29:00;0;0;835;0;0;36617;36617;37452;
22.10.2022 07:34:00;0;0;356;0;0;35635;35635;35992;
22.10.2022 07:39:00;0;0;3443;0;0;36309;36309;39753;
22.10.2022 07:44:00;0;0;2813;0;0;35666;35666;38479;
22.10.2022 07:49:00;0;0;5940;0;0;36626;36626;42567;
22.10.2022 07:54:00;8;44;6047;0;0;36588;36588;42636;
22.10.2022 07:59:00;29;225;30560;0;0;5160;5160;35721;
22.10.2022 08:04:00;213;430;43753;0;0;96;96;43850;
22.10.2022 08:09:00;830;909;39062;0;336;51;388;39450;
22.10.2022 08:14:00;1549;1430;36962;0;1397;19;1417;38379;
22.10.2022 08:19:00;1246;1190;35339;0;1225;0;1225;36565;
22.10.2022 08:24:00;1909;1721;35949;0;1593;0;1593;37543;
22.10.2022 08:29:00;3112;2697;32611;0;2795;0;2795;35407;
22.10.2022 08:34:00;5463;4643;34714;0;4936;0;4936;39651;
22.10.2022 08:39:00;8153;6882;32054;0;7933;0;7933;39987;
22.10.2022 08:44:00;7532;6369;33140;0;7477;0;7477;40618;
22.10.2022 08:49:00;6719;5704;31748;0;6550;0;6550;38298;
22.10.2022 08:54:00;7718;6539;23248;0;7459;0;7459;30708;
22.10.2022 08:59:00;8909;7524;23306;0;8752;0;8752;32059;
22.10.2022 09:04:00;9229;7796;21918;0;9011;0;9011;30930;
22.10.2022 09:09:00;10950;9229;21408;0;10636;0;10636;32045;
22.10.2022 09:14:00;12309;10363;20719;0;12026;0;12026;32746;
22.10.2022 09:19:00;12853;10822;20955;0;12673;0;12673;33629;
22.10.2022 09:24:00;19076;16029;13136;0;18597;0;18597;31734;
22.10.2022 09:29:00;28050;23501;4713;0;27990;0;27990;32704;
22.10.2022 09:34:00;39140;32918;4058;6912;39722;0;32809;36868;
22.10.2022 09:39:00;38243;32252;1528;10251;41425;0;31173;32702;
22.10.2022 09:44:00;43226;36392;922;8476;42997;0;34520;35443;
22.10.2022 09:49:00;51879;43713;148;20365;52985;0;32619;32768;
22.10.2022 09:54:00;50954;42910;0;19368;51919;0;32550;32550;
22.10.2022 09:59:00;67781;56941;0;34091;69319;0;35227;35227;
22.10.2022 10:04:00;73211;61544;0;33742;81777;0;48034;48034;
22.10.2022 10:09:00;63646;53657;0;30777;66000;0;35221;35221;
22.10.2022 10:14:00;59636;50240;0;19730;57645;0;37913;37913;
22.10.2022 10:19:00;68931;57987;0;31905;71399;0;39493;39493;
22.10.2022 10:24:00;70190;59006;0;31291;76830;0;45538;45538;
22.10.2022 10:29:00;72919;61279;0;34774;75139;0;40364;40364;
22.10.2022 10:34:00;74445;62595;0;37097;75925;0;38827;38827;
22.10.2022 10:39:00;75603;63564;0;42106;77006;0;34899;34899;
22.10.2022 10:44:00;76881;64611;0;42735;75967;0;33231;33231;
22.10.2022 10:49:00;76846;64568;0;44295;77497;0;33201;33201;
22.10.2022 10:54:00;75007;63023;0;41219;76219;0;34999;34999;
22.10.2022 10:59:00;75994;63862;0;44252;82781;0;38527;38527;
22.10.2022 11:04:00;84751;71222;0;49906;81314;0;31407;31407;
22.10.2022 11:09:00;86583;72804;0;53414;84870;0;31454;31454;
22.10.2022 11:14:00;88783;74608;0;54989;86945;0;31955;31955;
22.10.2022 11:19:00;90559;76097;0;55868;88976;0;33107;33107;
22.10.2022 11:24:00;93148;78233;0;56133;94465;0;38331;38331;
22.10.2022 11:29:00;96220;80751;0;61337;98363;0;37025;37025;
22.10.2022 11:34:00;102961;86267;0;70559;102309;0;31749;31749;
22.10.2022 11:39:00;74241;62385;0;47375;75460;0;28864;28864;
22.10.2022 11:44:00;70650;59285;1636;41513;71937;0;31136;32772;
22.10.2022 11:49:00;109587;91587;2151;78582;104674;0;26198;28280;
22.10.2022 11:54:00;116789;97758;1146;81398;115685;0;34286;35433;
22.10.2022 11:59:00;87881;73831;587;65068;92402;0;27333;27921;
22.10.2022 12:04:00;44194;37492;0;14587;44658;0;30069;30069;
22.10.2022 12:09:00;62203;52582;0;29000;55411;0;26431;26431;
22.10.2022 12:14:00;38882;33182;0;9665;38692;0;29026;29026;
