tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
18.01.2023 00:03:30;0;0;11705;0;0;36129;36129;47835;
18.01.2023 00:08:30;0;0;9758;0;0;36215;36215;45974;
18.01.2023 00:13:30;0;0;10626;0;0;36320;36320;46947;
18.01.2023 00:18:30;0;0;14153;0;0;34779;34779;48934;
18.01.2023 00:23:30;0;0;11433;0;0;35640;35640;47074;
18.01.2023 00:28:30;0;0;10447;0;0;28299;28299;38747;
18.01.2023 00:33:30;0;0;43861;0;0;249;249;44111;
18.01.2023 00:38:30;0;0;43931;0;0;73;73;44005;
18.01.2023 00:43:30;0;0;44882;0;0;44;44;44927;
18.01.2023 00:48:30;0;0;41406;0;0;6;6;41413;
18.01.2023 00:53:30;0;0;37682;0;0;0;0;37682;
18.01.2023 00:58:30;0;0;40802;0;0;0;0;40802;
18.01.2023 01:03:30;0;0;40195;0;0;0;0;40195;
18.01.2023 01:08:30;0;0;38917;0;0;0;0;38917;
18.01.2023 01:13:30;0;0;43147;0;0;0;0;43147;
18.01.2023 01:18:30;0;0;38358;0;0;0;0;38358;
18.01.2023 01:23:30;0;0;42844;0;0;0;0;42844;
18.01.2023 01:28:30;0;0;39402;0;0;0;0;39402;
18.01.2023 01:33:30;0;0;36975;0;0;0;0;36975;
18.01.2023 01:38:30;0;0;37983;0;0;0;0;37983;
18.01.2023 01:43:30;0;0;41872;0;0;0;0;41872;
18.01.2023 01:48:30;0;0;40669;0;0;0;0;40669;
18.01.2023 01:53:30;0;0;40553;0;0;0;0;40553;
18.01.2023 01:58:30;0;0;36267;0;0;0;0;36267;
18.01.2023 02:03:30;0;0;41209;0;0;0;0;41209;
18.01.2023 02:08:30;0;0;37717;0;0;0;0;37717;
18.01.2023 02:13:30;0;0;39582;0;0;0;0;39582;
18.01.2023 02:18:30;0;0;40521;0;0;0;0;40521;
18.01.2023 02:23:30;0;0;37849;0;0;0;0;37849;
18.01.2023 02:28:30;0;0;39138;0;0;0;0;39138;
18.01.2023 02:33:30;0;0;39308;0;0;0;0;39308;
18.01.2023 02:38:30;0;0;40670;0;0;0;0;40670;
18.01.2023 02:43:30;0;0;40385;0;0;0;0;40385;
18.01.2023 02:48:30;0;0;43296;0;0;0;0;43296;
18.01.2023 02:53:30;0;0;42153;0;0;0;0;42153;
18.01.2023 02:58:30;0;0;41201;0;0;0;0;41201;
18.01.2023 03:03:30;0;0;45323;0;0;0;0;45323;
18.01.2023 03:08:30;0;0;45629;0;0;0;0;45629;
18.01.2023 03:13:30;0;0;40541;0;0;0;0;40541;
18.01.2023 03:18:30;0;0;41226;0;0;0;0;41226;
18.01.2023 03:23:30;0;0;42057;0;0;0;0;42057;
18.01.2023 03:28:30;0;0;42487;0;0;0;0;42487;
18.01.2023 03:33:30;0;0;32243;0;0;0;0;32243;
18.01.2023 03:38:30;0;0;35218;0;0;0;0;35218;
18.01.2023 03:43:30;0;0;41900;0;0;0;0;41900;
18.01.2023 03:48:30;0;0;44278;0;0;0;0;44278;
18.01.2023 03:53:30;0;0;40010;0;0;0;0;40010;
18.01.2023 03:58:30;0;0;34627;0;0;0;0;34627;
18.01.2023 04:03:30;0;0;33764;0;0;0;0;33764;
18.01.2023 04:08:30;0;0;41024;0;0;0;0;41024;
