tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
12.04.2023 00:02:30;0;0;0;7762;0;38764;31001;31001;
12.04.2023 00:07:30;0;0;0;8543;0;39940;31396;31396;
12.04.2023 00:12:30;0;0;0;7753;0;40905;33151;33151;
12.04.2023 00:17:30;0;0;0;6818;0;40252;33434;33434;
12.04.2023 00:22:30;0;0;0;7202;0;39772;32569;32569;
12.04.2023 00:27:30;0;0;0;7264;0;41030;33765;33765;
12.04.2023 00:32:30;0;0;0;7507;0;40681;33174;33174;
12.04.2023 00:37:30;0;0;0;6373;0;40476;34103;34103;
12.04.2023 00:42:30;0;0;0;3514;0;40319;36804;36804;
12.04.2023 00:47:30;0;0;0;2339;0;40494;38154;38154;
12.04.2023 00:52:30;0;0;0;3186;0;40997;37810;37810;
12.04.2023 00:57:30;0;0;0;5493;0;38803;33309;33309;
12.04.2023 01:02:30;0;0;0;5684;0;41086;35401;35401;
12.04.2023 01:07:30;0;0;0;5457;0;40534;35077;35077;
12.04.2023 01:12:30;0;0;0;5960;0;40749;34788;34788;
12.04.2023 01:17:30;0;0;0;5582;0;38677;33094;33094;
12.04.2023 01:22:30;0;0;0;5387;0;40886;35498;35498;
12.04.2023 01:27:30;0;0;0;6419;0;41296;34876;34876;
12.04.2023 01:32:30;0;0;0;4933;0;41379;36445;36445;
12.04.2023 01:37:30;0;0;0;6652;0;39891;33238;33238;
12.04.2023 01:42:30;0;0;0;5738;0;39341;33602;33602;
12.04.2023 01:47:30;0;0;0;3286;0;39523;36236;36236;
12.04.2023 01:52:30;0;0;0;5932;0;40951;35019;35019;
12.04.2023 01:57:30;0;0;0;5409;0;40500;35090;35090;
12.04.2023 02:02:30;0;0;0;7133;0;40635;33501;33501;
12.04.2023 02:07:30;0;0;0;8658;0;40195;31535;31535;
12.04.2023 02:12:30;0;0;0;9690;0;38572;28881;28881;
12.04.2023 02:17:30;0;0;0;9457;0;40890;31432;31432;
12.04.2023 02:22:30;0;0;0;6191;0;39691;33498;33498;
12.04.2023 02:27:30;0;0;0;8720;0;40237;31517;31517;
12.04.2023 02:32:30;0;0;0;9073;0;38942;29868;29868;
12.04.2023 02:37:30;0;0;0;8419;0;41303;32883;32883;
12.04.2023 02:42:30;0;0;0;5797;0;41095;35297;35297;
12.04.2023 02:47:30;0;0;0;5920;0;39854;33933;33933;
12.04.2023 02:52:30;0;0;0;4573;0;41388;36813;36813;
