tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
30.03.2023 00:02:30;0;0;29173;0;0;0;0;29173;
30.03.2023 00:07:30;0;0;32729;0;0;0;0;32729;
30.03.2023 00:12:30;0;0;28491;0;0;0;0;28491;
30.03.2023 00:17:30;0;0;28753;0;0;0;0;28753;
30.03.2023 00:22:30;0;0;26959;0;0;0;0;26959;
30.03.2023 00:27:30;0;0;28804;0;0;0;0;28804;
30.03.2023 00:32:30;0;0;28265;0;0;0;0;28265;
30.03.2023 00:37:30;0;0;28019;0;0;0;0;28019;
30.03.2023 00:42:30;0;0;26446;0;0;0;0;26446;
30.03.2023 00:47:30;0;0;26642;0;0;0;0;26642;
30.03.2023 00:52:30;0;0;27968;0;0;0;0;27968;
30.03.2023 00:57:30;0;0;26628;0;0;0;0;26628;
30.03.2023 01:02:30;0;0;26233;0;0;0;0;26233;
30.03.2023 01:07:30;0;0;29126;0;0;0;0;29126;
30.03.2023 01:12:30;0;0;28592;0;0;0;0;28592;
30.03.2023 01:17:30;0;0;27833;0;0;0;0;27833;
30.03.2023 01:22:30;0;0;26308;0;0;0;0;26308;
30.03.2023 01:27:30;0;0;25299;0;0;0;0;25299;
30.03.2023 01:32:30;0;0;25817;0;0;0;0;25817;
30.03.2023 01:37:30;0;0;26988;0;0;0;0;26988;
30.03.2023 01:42:30;0;0;29862;0;0;0;0;29862;
30.03.2023 01:47:30;0;0;31275;0;0;0;0;31275;
30.03.2023 01:52:30;0;0;34830;0;0;0;0;34830;
30.03.2023 01:57:30;0;0;29212;0;0;0;0;29212;
30.03.2023 02:02:30;0;0;29821;0;0;0;0;29821;
30.03.2023 02:07:30;0;0;28543;0;0;0;0;28543;
30.03.2023 02:12:30;0;0;29849;0;0;0;0;29849;
30.03.2023 02:17:30;0;0;29096;0;0;0;0;29096;
30.03.2023 02:22:30;0;0;28979;0;0;0;0;28979;
30.03.2023 02:27:30;0;0;29327;0;0;0;0;29327;
30.03.2023 02:32:30;0;0;32422;0;0;0;0;32422;
30.03.2023 02:37:30;0;0;28893;0;0;0;0;28893;
30.03.2023 02:42:30;0;0;30123;0;0;0;0;30123;
30.03.2023 02:47:30;0;0;27202;0;0;0;0;27202;
30.03.2023 02:52:30;0;0;28148;0;0;0;0;28148;
30.03.2023 02:57:30;0;0;27443;0;0;0;0;27443;
30.03.2023 03:02:30;0;0;26526;0;0;0;0;26526;
30.03.2023 03:07:30;0;0;27172;0;0;0;0;27172;
30.03.2023 03:12:30;0;0;26390;0;0;0;0;26390;
30.03.2023 03:17:30;0;0;27010;0;0;0;0;27010;
30.03.2023 03:22:30;0;0;26036;0;0;0;0;26036;
30.03.2023 03:27:30;0;0;30224;0;0;0;0;30224;
30.03.2023 03:32:30;0;0;25968;0;0;0;0;25968;
30.03.2023 03:37:30;0;0;26591;0;0;0;0;26591;
30.03.2023 03:42:30;0;0;27444;0;0;0;0;27444;
30.03.2023 03:47:30;0;0;26498;0;0;0;0;26498;
30.03.2023 03:52:30;0;0;27185;0;0;0;0;27185;
30.03.2023 03:57:30;0;0;30219;0;0;0;0;30219;
30.03.2023 04:02:30;0;0;29338;0;0;0;0;29338;
30.03.2023 04:07:30;0;0;30710;0;0;0;0;30710;
30.03.2023 04:12:30;0;0;32359;0;0;0;0;32359;
30.03.2023 04:17:30;0;0;27612;0;0;0;0;27612;
30.03.2023 04:22:30;0;0;26198;0;0;0;0;26198;
30.03.2023 04:27:30;0;0;26951;0;0;0;0;26951;
30.03.2023 04:32:30;0;0;26872;0;0;0;0;26872;
30.03.2023 04:37:30;0;0;26626;0;0;0;0;26626;
30.03.2023 04:42:30;0;0;25876;0;0;0;0;25876;
30.03.2023 04:47:30;0;0;27413;0;0;0;0;27413;
30.03.2023 04:52:30;0;0;28943;0;0;0;0;28943;
30.03.2023 04:57:30;0;0;31637;0;0;0;0;31637;
30.03.2023 05:02:30;0;0;36118;0;0;0;0;36118;
30.03.2023 05:07:30;0;0;41038;0;0;0;0;41038;
30.03.2023 05:12:30;0;0;37681;0;0;0;0;37681;
30.03.2023 05:17:30;0;0;30788;0;0;0;0;30788;
30.03.2023 05:22:30;0;0;28634;0;0;0;0;28634;
30.03.2023 05:27:30;0;0;29912;0;0;0;0;29912;
30.03.2023 05:32:30;0;0;34950;0;0;0;0;34950;
30.03.2023 05:37:30;0;0;33072;0;0;0;0;33072;
30.03.2023 05:42:30;0;0;34051;0;0;0;0;34051;
30.03.2023 05:47:30;0;0;30808;0;0;0;0;30808;
30.03.2023 05:52:30;0;0;31273;0;0;0;0;31273;
