tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
19.05.2023 00:02:30;0;0;26694;0;0;0;0;26694;
19.05.2023 00:07:30;0;0;26805;0;0;0;0;26805;
19.05.2023 00:12:30;0;0;27362;0;0;0;0;27362;
19.05.2023 00:17:30;0;0;30070;0;0;0;0;30070;
19.05.2023 00:22:30;0;0;30345;0;0;0;0;30345;
19.05.2023 00:27:30;0;0;32775;0;0;0;0;32775;
19.05.2023 00:32:30;0;0;31300;0;0;0;0;31300;
19.05.2023 00:37:30;0;0;30432;0;0;0;0;30432;
19.05.2023 00:42:30;0;0;30524;0;0;0;0;30524;
19.05.2023 00:47:30;0;0;29450;0;0;0;0;29450;
19.05.2023 00:52:30;0;0;27084;0;0;0;0;27084;
19.05.2023 00:57:30;0;0;26501;0;0;0;0;26501;
19.05.2023 01:02:30;0;0;27800;0;0;0;0;27800;
19.05.2023 01:07:30;0;0;30422;0;0;0;0;30422;
19.05.2023 01:12:30;0;0;32968;0;0;0;0;32968;
19.05.2023 01:17:30;0;0;29491;0;0;0;0;29491;
19.05.2023 01:22:30;0;0;27243;0;0;0;0;27243;
19.05.2023 01:27:30;0;0;26873;0;0;0;0;26873;
19.05.2023 01:32:30;0;0;29349;0;0;0;0;29349;
19.05.2023 01:37:30;0;0;33673;0;0;0;0;33673;
19.05.2023 01:42:30;0;0;32133;0;0;0;0;32133;
19.05.2023 01:47:30;0;0;31498;0;0;0;0;31498;
19.05.2023 01:52:30;0;0;31381;0;0;0;0;31381;
19.05.2023 01:57:30;0;0;27681;0;0;0;0;27681;
19.05.2023 02:02:30;0;0;27691;0;0;0;0;27691;
19.05.2023 02:07:30;0;0;28104;0;0;0;0;28104;
19.05.2023 02:12:30;0;0;27831;0;0;0;0;27831;
19.05.2023 02:17:30;0;0;27943;0;0;0;0;27943;
19.05.2023 02:22:30;0;0;27716;0;0;0;0;27716;
19.05.2023 02:27:30;0;0;31655;0;0;0;0;31655;
19.05.2023 02:32:30;0;0;30037;0;0;0;0;30037;
19.05.2023 02:37:30;0;0;30505;0;0;0;0;30505;
19.05.2023 02:42:30;0;0;30477;0;0;0;0;30477;
19.05.2023 02:47:30;0;0;30855;0;0;0;0;30855;
19.05.2023 02:52:30;0;0;30494;0;0;0;0;30494;
19.05.2023 02:57:30;0;0;30315;0;0;0;0;30315;
19.05.2023 03:02:30;0;0;30117;0;0;0;0;30117;
19.05.2023 03:07:30;0;0;30162;0;0;0;0;30162;
19.05.2023 03:12:30;0;0;30625;0;0;0;0;30625;
19.05.2023 03:17:30;0;0;33329;0;0;0;0;33329;
19.05.2023 03:22:30;0;0;30961;0;0;0;0;30961;
19.05.2023 03:27:30;0;0;28268;0;0;0;0;28268;
19.05.2023 03:32:30;0;0;28196;0;0;0;0;28196;
19.05.2023 03:37:30;0;0;28259;0;0;0;0;28259;
19.05.2023 03:42:30;0;0;28521;0;0;0;0;28521;
19.05.2023 03:47:30;0;0;28701;0;0;0;0;28701;
19.05.2023 03:52:30;0;0;28727;0;0;0;0;28727;
19.05.2023 03:57:30;0;0;32365;0;0;0;0;32365;
19.05.2023 04:02:30;0;0;29075;0;0;0;0;29075;
19.05.2023 04:07:30;0;0;31624;0;0;0;0;31624;
19.05.2023 04:12:30;0;0;32402;0;0;0;0;32402;
19.05.2023 04:17:30;0;0;31710;0;0;0;0;31710;
19.05.2023 04:22:30;0;0;31184;0;0;0;0;31184;
19.05.2023 04:27:30;0;0;29327;0;0;0;0;29327;
19.05.2023 04:32:30;0;0;28654;0;0;0;0;28654;
19.05.2023 04:37:30;0;0;29370;0;0;0;0;29370;
19.05.2023 04:42:30;0;0;28743;0;0;0;0;28743;
19.05.2023 04:47:30;0;0;30329;0;0;0;0;30329;
19.05.2023 04:52:30;0;0;30286;0;0;0;0;30286;
19.05.2023 04:57:30;0;0;28686;0;0;0;0;28686;
19.05.2023 05:02:30;0;0;28482;0;0;0;0;28482;
19.05.2023 05:07:30;0;0;28652;0;0;0;0;28652;
19.05.2023 05:12:30;0;0;28434;0;0;0;0;28434;
19.05.2023 05:17:30;0;0;28064;0;0;0;0;28064;
19.05.2023 05:22:30;0;0;31151;0;0;0;0;31151;
19.05.2023 05:27:30;0;0;28007;0;0;0;0;28007;
19.05.2023 05:32:30;0;72;28006;0;0;0;0;28006;
19.05.2023 05:37:30;0;54;27919;0;0;0;0;27919;
19.05.2023 05:42:30;37;192;27837;0;0;0;0;27837;
19.05.2023 05:47:30;145;407;31179;0;0;0;0;31179;
19.05.2023 05:52:30;350;620;27157;0;144;0;144;27302;
19.05.2023 05:57:30;551;736;28556;0;503;0;503;29060;
19.05.2023 06:02:30;636;795;27270;0;574;0;574;27845;
19.05.2023 06:07:30;936;999;29494;0;809;0;809;30304;
19.05.2023 06:12:30;1383;1377;30645;0;1214;0;1214;31860;
19.05.2023 06:17:30;2071;1896;26996;0;1866;0;1866;28863;
19.05.2023 06:22:30;2813;2492;24763;0;2617;0;2617;27380;
19.05.2023 06:27:30;3670;3186;24527;0;3479;0;3479;28007;
19.05.2023 06:32:30;4179;3566;24437;0;4011;0;4011;28449;
19.05.2023 06:37:30;5207;4427;23368;0;4955;0;4955;28324;
19.05.2023 06:42:30;6668;5651;25919;0;6432;0;6432;32352;
19.05.2023 06:47:30;9663;8177;21859;0;9340;0;9340;31200;
19.05.2023 06:52:30;12942;10915;20221;0;12598;0;12598;32821;
19.05.2023 06:57:30;15874;13377;15035;0;15519;0;15519;30555;
19.05.2023 07:02:30;17845;15044;12180;0;17917;0;17917;30097;
19.05.2023 07:07:30;22040;18543;10873;0;21758;0;21758;32632;
19.05.2023 07:12:30;26662;22388;5423;0;26758;0;26758;32182;
19.05.2023 07:17:30;19919;16777;9964;0;20486;0;20486;30451;
19.05.2023 07:22:30;17580;14834;12739;0;17805;0;17805;30545;
19.05.2023 07:27:30;19020;16025;12560;0;19023;0;19023;31584;
19.05.2023 07:32:30;22627;19039;10857;0;21729;0;21729;32587;
19.05.2023 07:37:30;27334;22949;4364;0;27464;0;27464;31829;
19.05.2023 07:42:30;35860;30182;1616;4097;36855;0;32758;34374;
19.05.2023 07:47:30;45385;38306;957;14876;46888;0;32011;32969;
19.05.2023 07:52:30;46780;39476;204;18323;48138;0;29814;30019;
19.05.2023 07:57:30;49221;41513;0;18291;51716;0;33424;33424;
19.05.2023 08:02:30;37188;31495;3251;4552;39103;0;34549;37801;
19.05.2023 08:07:30;40881;34561;6980;1789;41142;0;39352;46333;
