tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
28.01.2023 00:03:30;0;0;58549;0;0;0;0;58549;
28.01.2023 00:08:30;0;0;63328;0;0;0;0;63328;
28.01.2023 00:13:30;0;0;58311;0;0;0;0;58311;
28.01.2023 00:18:30;0;0;56984;0;0;0;0;56984;
28.01.2023 00:23:30;0;0;52415;0;0;0;0;52415;
28.01.2023 00:28:30;0;0;54890;0;0;0;0;54890;
28.01.2023 00:33:30;0;0;54538;0;0;0;0;54538;
28.01.2023 00:38:30;0;0;54357;0;0;0;0;54357;
28.01.2023 00:43:30;0;0;59030;0;0;0;0;59030;
28.01.2023 00:48:30;0;0;60291;0;0;0;0;60291;
28.01.2023 00:53:30;0;0;51442;0;0;0;0;51442;
28.01.2023 00:58:30;0;0;57327;0;0;0;0;57327;
28.01.2023 01:03:30;0;0;57109;0;0;0;0;57109;
28.01.2023 01:08:30;0;0;49925;0;0;0;0;49925;
28.01.2023 01:13:30;0;0;50960;0;0;0;0;50960;
28.01.2023 01:18:30;0;0;56002;0;0;0;0;56002;
28.01.2023 01:23:30;0;0;51005;0;0;0;0;51005;
28.01.2023 01:28:30;0;0;50422;0;0;0;0;50422;
28.01.2023 01:33:30;0;0;53725;0;0;0;0;53725;
28.01.2023 01:38:30;0;0;53021;0;0;0;0;53021;
28.01.2023 01:43:30;0;0;49298;0;0;0;0;49298;
28.01.2023 01:48:30;0;0;55825;0;0;0;0;55825;
28.01.2023 01:53:30;0;0;57688;0;0;0;0;57688;
28.01.2023 01:58:30;0;0;52740;0;0;0;0;52740;
28.01.2023 02:03:30;0;0;52505;0;0;0;0;52505;
28.01.2023 02:08:30;0;0;53086;0;0;0;0;53086;
28.01.2023 02:13:30;0;0;50680;0;0;0;0;50680;
28.01.2023 02:18:30;0;0;51277;0;0;0;0;51277;
28.01.2023 02:23:30;0;0;50527;0;0;0;0;50527;
28.01.2023 02:28:30;0;0;50740;0;0;0;0;50740;
28.01.2023 02:33:30;0;0;45835;0;0;0;0;45835;
28.01.2023 02:38:30;0;0;49207;0;0;0;0;49207;
28.01.2023 02:43:30;0;0;55062;0;0;0;0;55062;
28.01.2023 02:48:30;0;0;46956;0;0;0;0;46956;
28.01.2023 02:53:30;0;0;50053;0;0;0;0;50053;
28.01.2023 02:58:30;0;0;53680;0;0;0;0;53680;
28.01.2023 03:03:30;0;0;54856;0;0;0;0;54856;
28.01.2023 03:08:30;0;0;55119;0;0;0;0;55119;
28.01.2023 03:13:30;0;0;55047;0;0;0;0;55047;
28.01.2023 03:18:30;0;0;55410;0;0;0;0;55410;
28.01.2023 03:23:30;0;0;52187;0;0;0;0;52187;
28.01.2023 03:28:30;0;0;55488;0;0;0;0;55488;
28.01.2023 03:33:30;0;0;52223;0;0;0;0;52223;
28.01.2023 03:38:30;0;0;49975;0;0;0;0;49975;
28.01.2023 03:43:30;0;0;52657;0;0;0;0;52657;
28.01.2023 03:48:30;0;0;60598;0;0;0;0;60598;
28.01.2023 03:53:30;0;0;59543;0;0;0;0;59543;
28.01.2023 03:58:30;0;0;53594;0;0;0;0;53594;
28.01.2023 04:03:30;0;0;55520;0;0;0;0;55520;
28.01.2023 04:08:30;0;0;51478;0;0;0;0;51478;
28.01.2023 04:13:30;0;0;46780;0;0;0;0;46780;
28.01.2023 04:18:30;0;0;53481;0;0;0;0;53481;
28.01.2023 04:23:30;0;0;51301;0;0;0;0;51301;
28.01.2023 04:28:30;0;0;47224;0;0;0;0;47224;
28.01.2023 04:33:30;0;0;52147;0;0;0;0;52147;
28.01.2023 04:38:30;0;0;47669;0;0;0;0;47669;
28.01.2023 04:43:30;0;0;47860;0;0;0;0;47860;
28.01.2023 04:48:30;0;0;50892;0;0;0;0;50892;
28.01.2023 04:53:30;0;0;53062;0;0;0;0;53062;
28.01.2023 04:58:30;0;0;46247;0;0;0;0;46247;
28.01.2023 05:03:30;0;0;45617;0;0;0;0;45617;
28.01.2023 05:08:30;0;0;50617;0;0;0;0;50617;
28.01.2023 05:13:30;0;0;47277;0;0;0;0;47277;
28.01.2023 05:18:30;0;0;46155;0;0;0;0;46155;
28.01.2023 05:23:30;0;0;55954;0;0;0;0;55954;
28.01.2023 05:28:30;0;0;51021;0;0;0;0;51021;
28.01.2023 05:33:30;0;0;46522;0;0;0;0;46522;
28.01.2023 05:38:30;0;0;48174;0;0;0;0;48174;
28.01.2023 05:43:30;0;0;53212;0;0;0;0;53212;
28.01.2023 05:48:30;0;0;50871;0;0;0;0;50871;
28.01.2023 05:53:30;0;0;48020;0;0;0;0;48020;
28.01.2023 05:58:30;0;0;56811;0;0;0;0;56811;
