tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
;0;0;0;0;0;0;0;0;
24.02.2023 08:53:01;32426;27673;3019;0;1833;4013;5847;8866;
24.02.2023 08:58:01;54168;45889;0;0;0;0;0;0;
24.02.2023 09:03:01;39471;33723;0;0;0;0;0;0;
24.02.2023 09:08:01;17859;15765;0;0;0;0;0;0;
24.02.2023 09:13:01;19248;16898;0;0;0;0;0;0;
24.02.2023 09:18:01;27205;23492;0;0;0;0;0;0;
24.02.2023 09:23:01;17458;15400;0;0;0;0;0;0;
24.02.2023 09:28:01;18902;16597;0;0;0;0;0;0;
24.02.2023 09:33:01;20970;18327;0;15028;11128;20247;17543;17543;
24.02.2023 09:38:01;19804;17387;0;24748;19926;40732;35911;35911;
24.02.2023 09:43:01;15074;13452;0;16950;15148;39392;37590;37590;
24.02.2023 09:48:01;16680;14786;0;15866;16679;39935;40748;40748;
24.02.2023 09:53:01;18242;16098;0;14496;18241;39561;43306;43306;
24.02.2023 09:58:01;18276;16121;0;14270;18479;40462;44671;44671;
24.02.2023 10:03:01;16964;15026;0;14639;16510;40313;42184;42184;
24.02.2023 10:08:01;22387;19564;0;19964;23123;39971;43131;43131;
24.02.2023 10:13:01;20358;17864;0;17051;20284;38991;42225;42225;
24.02.2023 10:18:01;17968;15886;0;19159;18261;41605;40707;40707;
24.02.2023 10:23:01;17124;15165;0;13403;16842;41065;44504;44504;
24.02.2023 10:28:01;21065;18453;0;18939;20471;41152;42684;42684;
24.02.2023 10:33:01;26442;22909;0;20829;26938;40665;46775;46775;
24.02.2023 10:38:01;27522;23794;0;18875;27399;39719;48244;48244;
24.02.2023 10:43:01;32586;27959;0;22473;33704;40122;51354;51354;
24.02.2023 10:48:01;32390;27801;0;26910;34788;40743;48621;48621;
24.02.2023 10:53:01;30256;26051;0;21940;30711;39303;48075;48075;
24.02.2023 10:58:01;34815;29793;0;20004;35709;40327;56031;56031;
24.02.2023 11:03:01;36790;31444;0;19714;39523;39938;59747;59747;
24.02.2023 11:08:01;37133;31736;0;20031;39106;39540;58616;58616;
24.02.2023 11:13:01;30178;26000;0;11387;30924;39838;59376;59376;
24.02.2023 11:18:01;28894;24949;0;7860;29855;40406;62401;62401;
24.02.2023 11:23:01;27261;23590;0;8771;27290;38949;57468;57468;
24.02.2023 11:28:01;22551;19703;0;4014;22323;41099;59408;59408;
24.02.2023 11:33:01;20186;17728;0;2167;20093;40290;58217;58217;
24.02.2023 11:38:01;20697;18153;0;2312;20815;40846;59350;59350;
24.02.2023 11:43:01;20833;18284;0;5271;21061;39947;55737;55737;
24.02.2023 11:48:01;18028;15927;0;3988;18600;40453;55064;55064;
24.02.2023 11:53:01;17451;15461;915;1585;16992;39821;55228;56144;
24.02.2023 11:58:01;20755;18213;2794;968;20510;40937;60479;63274;
24.02.2023 12:03:01;24669;21473;1538;18345;24529;40608;46792;48331;
24.02.2023 12:08:01;31969;27474;927;32521;35454;40055;42988;43916;
24.02.2023 12:13:01;32683;28070;163;32483;35210;39224;41952;42115;
24.02.2023 12:18:01;31431;27040;0;28110;32810;39826;44526;44526;
24.02.2023 12:23:01;36984;31599;0;28850;38445;39876;49471;49471;
24.02.2023 12:28:01;50087;42519;0;38686;50012;40317;51642;51642;
24.02.2023 12:33:01;59939;50698;0;49697;72290;39922;62516;62516;
24.02.2023 12:38:01;74054;62576;0;60220;78894;40919;59593;59593;
24.02.2023 12:43:01;72593;61411;0;59062;73939;40197;55074;55074;
24.02.2023 12:48:01;41382;35398;0;28750;42315;40383;53948;53948;
24.02.2023 12:53:01;48309;41153;0;39378;51046;41048;52716;52716;
24.02.2023 12:58:01;36735;31553;0;30251;37992;41416;49157;49157;
24.02.2023 13:03:01;23397;20531;0;19158;24612;39108;44562;44562;
24.02.2023 13:08:01;21990;19365;0;11876;21753;41363;51240;51240;
24.02.2023 13:13:01;19423;17240;0;10048;19508;40386;49846;49846;
24.02.2023 13:18:01;26230;22850;0;15912;26226;39204;49518;49518;
24.02.2023 13:23:01;34796;29951;0;27765;37605;40460;50301;50301;
24.02.2023 13:28:01;23378;20507;0;18021;23230;40489;45697;45697;
24.02.2023 13:33:01;27800;24138;0;16535;28729;39840;52033;52033;
24.02.2023 13:38:01;42341;36193;0;30906;44013;40536;53643;53643;
24.02.2023 13:43:01;32709;28234;0;27931;35761;38823;46652;46652;
24.02.2023 13:48:01;27525;23930;0;19795;27462;40352;48019;48019;
24.02.2023 13:53:01;31861;27517;0;25102;31742;39833;46472;46472;
24.02.2023 13:58:01;60251;51105;0;51845;57388;40684;46227;46227;
