tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
25.11.2022 00:03:30;0;0;53275;0;0;0;0;53275;
25.11.2022 00:08:30;0;0;53307;0;0;0;0;53307;
25.11.2022 00:13:30;0;0;57585;0;0;0;0;57585;
25.11.2022 00:18:30;0;0;54233;0;0;0;0;54233;
25.11.2022 00:23:30;0;0;51094;0;0;0;0;51094;
25.11.2022 00:28:30;0;0;50377;0;0;0;0;50377;
25.11.2022 00:33:30;0;0;53853;0;0;0;0;53853;
25.11.2022 00:38:30;0;0;54036;0;0;0;0;54036;
25.11.2022 00:43:30;0;0;55902;0;0;0;0;55902;
25.11.2022 00:48:30;0;0;55642;0;0;0;0;55642;
25.11.2022 00:53:30;0;0;55871;0;0;0;0;55871;
25.11.2022 00:58:30;0;0;61014;0;0;0;0;61014;
25.11.2022 01:03:30;0;0;56871;0;0;0;0;56871;
25.11.2022 01:08:30;0;0;58058;0;0;0;0;58058;
25.11.2022 01:13:30;0;0;52042;0;0;0;0;52042;
25.11.2022 01:18:30;0;0;54909;0;0;0;0;54909;
25.11.2022 01:23:30;0;0;55993;0;0;0;0;55993;
25.11.2022 01:28:30;0;0;57754;0;0;0;0;57754;
25.11.2022 01:33:30;0;0;56605;0;0;0;0;56605;
25.11.2022 01:38:30;0;0;51921;0;0;0;0;51921;
25.11.2022 01:43:30;0;0;50229;0;0;0;0;50229;
25.11.2022 01:48:30;0;0;51588;0;0;0;0;51588;
25.11.2022 01:53:30;0;0;59275;0;0;0;0;59275;
25.11.2022 01:58:30;0;0;53092;0;0;0;0;53092;
25.11.2022 02:03:30;0;0;48959;0;0;0;0;48959;
25.11.2022 02:08:30;0;0;47786;0;0;0;0;47786;
25.11.2022 02:13:30;0;0;48761;0;0;0;0;48761;
25.11.2022 02:18:30;0;0;54973;0;0;0;0;54973;
25.11.2022 02:23:30;0;0;53468;0;0;0;0;53468;
25.11.2022 02:28:30;0;0;52163;0;0;0;0;52163;
25.11.2022 02:33:30;0;0;50689;0;0;0;0;50689;
25.11.2022 02:38:30;0;0;54647;0;0;0;0;54647;
25.11.2022 02:43:30;0;0;55079;0;0;0;0;55079;
25.11.2022 02:48:30;0;0;50426;0;0;0;0;50426;
25.11.2022 02:53:30;0;0;46113;0;0;0;0;46113;
25.11.2022 02:58:30;0;0;49857;0;0;0;0;49857;
25.11.2022 03:03:30;0;0;53943;0;0;0;0;53943;
25.11.2022 03:08:30;0;0;51776;0;0;0;0;51776;
25.11.2022 03:13:30;0;0;49467;0;0;0;0;49467;
25.11.2022 03:18:30;0;0;49348;0;0;0;0;49348;
25.11.2022 03:23:30;0;0;48361;0;0;0;0;48361;
25.11.2022 03:28:30;0;0;50808;0;0;0;0;50808;
25.11.2022 03:33:30;0;0;56875;0;0;0;0;56875;
25.11.2022 03:38:30;0;0;45973;0;0;0;0;45973;
25.11.2022 03:43:30;0;0;50232;0;0;0;0;50232;
25.11.2022 03:48:30;0;0;50728;0;0;0;0;50728;
25.11.2022 03:53:30;0;0;51176;0;0;0;0;51176;
25.11.2022 03:58:30;0;0;55529;0;0;0;0;55529;
25.11.2022 04:03:30;0;0;52062;0;0;0;0;52062;
25.11.2022 04:08:30;0;0;52655;0;0;0;0;52655;
25.11.2022 04:13:30;0;0;57366;0;0;0;0;57366;
25.11.2022 04:18:30;0;0;55896;0;0;0;0;55896;
25.11.2022 04:23:30;0;0;56209;0;0;0;0;56209;
25.11.2022 04:28:30;0;0;54684;0;0;0;0;54684;
25.11.2022 04:33:30;0;0;51283;0;0;0;0;51283;
25.11.2022 04:38:30;0;0;51700;0;0;0;0;51700;
25.11.2022 04:43:30;0;0;50531;0;0;0;0;50531;
25.11.2022 04:48:30;0;0;50027;0;0;0;0;50027;
25.11.2022 04:53:30;0;0;54526;0;0;0;0;54526;
25.11.2022 04:58:30;0;0;49556;0;0;0;0;49556;
25.11.2022 05:03:30;0;0;52146;0;0;0;0;52146;
25.11.2022 05:08:30;0;0;52650;0;0;0;0;52650;
25.11.2022 05:13:30;0;0;51752;0;0;0;0;51752;
25.11.2022 05:18:30;0;0;51027;0;0;0;0;51027;
25.11.2022 05:23:30;0;0;48091;0;0;0;0;48091;
25.11.2022 05:28:30;0;0;49962;0;0;0;0;49962;
25.11.2022 05:33:30;0;0;54689;0;0;0;0;54689;
25.11.2022 05:38:30;0;0;50673;0;0;0;0;50673;
25.11.2022 05:43:30;0;0;53379;0;0;0;0;53379;
25.11.2022 05:48:30;0;0;54088;0;0;0;0;54088;
25.11.2022 05:53:30;0;0;54698;0;0;0;0;54698;
25.11.2022 05:58:30;0;0;58672;0;0;0;0;58672;
25.11.2022 06:03:30;0;0;63591;0;0;0;0;63591;
25.11.2022 06:08:30;0;0;59941;0;0;0;0;59941;
25.11.2022 06:13:30;0;0;59188;0;0;0;0;59188;
25.11.2022 06:18:30;0;0;55264;0;0;0;0;55264;
25.11.2022 06:23:30;0;0;58191;0;0;0;0;58191;
25.11.2022 06:28:30;0;0;61511;0;0;0;0;61511;
25.11.2022 06:33:30;0;0;60227;0;0;0;0;60227;
25.11.2022 06:38:30;0;0;62035;0;0;0;0;62035;
25.11.2022 06:43:30;0;0;62132;0;0;0;0;62132;
25.11.2022 06:48:30;0;0;65477;0;0;0;0;65477;
25.11.2022 06:53:30;0;0;70035;0;0;0;0;70035;
25.11.2022 06:58:30;0;0;62446;0;0;0;0;62446;
