tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
24.04.2023 00:02:30;0;0;27887;0;0;0;0;27887;
24.04.2023 00:07:30;0;0;27404;0;0;0;0;27404;
24.04.2023 00:12:30;0;0;29909;0;0;0;0;29909;
24.04.2023 00:17:30;0;0;29932;0;0;0;0;29932;
24.04.2023 00:22:30;0;0;32483;0;0;0;0;32483;
24.04.2023 00:27:30;0;0;30282;0;0;0;0;30282;
24.04.2023 00:32:30;0;0;29576;0;0;0;0;29576;
24.04.2023 00:37:30;0;0;30118;0;0;0;0;30118;
24.04.2023 00:42:30;0;0;31949;0;0;0;0;31949;
24.04.2023 00:47:30;0;0;31735;0;0;0;0;31735;
24.04.2023 00:52:30;0;0;31841;0;0;0;0;31841;
24.04.2023 00:57:30;0;0;31297;0;0;0;0;31297;
24.04.2023 01:02:30;0;0;32652;0;0;0;0;32652;
24.04.2023 01:07:30;0;0;34441;0;0;0;0;34441;
24.04.2023 01:12:30;0;0;32761;0;0;0;0;32761;
24.04.2023 01:17:30;0;0;30697;0;0;0;0;30697;
24.04.2023 01:22:30;0;0;31256;0;0;0;0;31256;
24.04.2023 01:27:30;0;0;28511;0;0;0;0;28511;
24.04.2023 01:32:30;0;0;27998;0;0;0;0;27998;
24.04.2023 01:37:30;0;0;27958;0;0;0;0;27958;
24.04.2023 01:42:30;0;0;28731;0;0;0;0;28731;
24.04.2023 01:47:30;0;0;28312;0;0;0;0;28312;
24.04.2023 01:52:30;0;0;27914;0;0;0;0;27914;
24.04.2023 01:57:30;0;0;28649;0;0;0;0;28649;
24.04.2023 02:02:30;0;0;30029;0;0;0;0;30029;
24.04.2023 02:07:30;0;0;30541;0;0;0;0;30541;
24.04.2023 02:12:30;0;0;32161;0;0;0;0;32161;
24.04.2023 02:17:30;0;0;28915;0;0;0;0;28915;
24.04.2023 02:22:30;0;0;29010;0;0;0;0;29010;
24.04.2023 02:27:30;0;0;28309;0;0;0;0;28309;
