tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
28.11.2022 00:03:30;0;0;55546;0;0;0;0;55546;
28.11.2022 00:08:30;0;0;54661;0;0;0;0;54661;
28.11.2022 00:13:30;0;0;53982;0;0;0;0;53982;
28.11.2022 00:18:30;0;0;50227;0;0;0;0;50227;
28.11.2022 00:23:30;0;0;50294;0;0;0;0;50294;
28.11.2022 00:28:30;0;0;53083;0;0;0;0;53083;
28.11.2022 00:33:30;0;0;57713;0;0;0;0;57713;
28.11.2022 00:38:30;0;0;58808;0;0;0;0;58808;
28.11.2022 00:43:30;0;0;54298;0;0;0;0;54298;
28.11.2022 00:48:30;0;0;56703;0;0;0;0;56703;
28.11.2022 00:53:30;0;0;53937;0;0;0;0;53937;
28.11.2022 00:58:30;0;0;56352;0;0;0;0;56352;
28.11.2022 01:03:30;0;0;57119;0;0;0;0;57119;
28.11.2022 01:08:30;0;0;55309;0;0;0;0;55309;
28.11.2022 01:13:30;0;0;53820;0;0;0;0;53820;
28.11.2022 01:18:30;0;0;55393;0;0;0;0;55393;
28.11.2022 01:23:30;0;0;60496;0;0;0;0;60496;
28.11.2022 01:28:30;0;0;57834;0;0;0;0;57834;
28.11.2022 01:33:30;0;0;54519;0;0;0;0;54519;
28.11.2022 01:38:30;0;0;55987;0;0;0;0;55987;
28.11.2022 01:43:30;0;0;57773;0;0;0;0;57773;
28.11.2022 01:48:30;0;0;54325;0;0;0;0;54325;
28.11.2022 01:53:30;0;0;52311;0;0;0;0;52311;
28.11.2022 01:58:30;0;0;54023;0;0;0;0;54023;
28.11.2022 02:03:30;0;0;50600;0;0;0;0;50600;
28.11.2022 02:08:30;0;0;54764;0;0;0;0;54764;
28.11.2022 02:13:30;0;0;55276;0;0;0;0;55276;
28.11.2022 02:18:30;0;0;53581;0;0;0;0;53581;
28.11.2022 02:23:30;0;0;54003;0;0;0;0;54003;
28.11.2022 02:28:30;0;0;51884;0;0;0;0;51884;
28.11.2022 02:33:30;0;0;52435;0;0;0;0;52435;
28.11.2022 02:38:30;0;0;52086;0;0;0;0;52086;
28.11.2022 02:43:30;0;0;58865;0;0;0;0;58865;
28.11.2022 02:48:30;0;0;55493;0;0;0;0;55493;
28.11.2022 02:53:30;0;0;53108;0;0;0;0;53108;
28.11.2022 02:58:30;0;0;53723;0;0;0;0;53723;
28.11.2022 03:03:30;0;0;55508;0;0;0;0;55508;
28.11.2022 03:08:30;0;0;56999;0;0;0;0;56999;
28.11.2022 03:13:30;0;0;56789;0;0;0;0;56789;
28.11.2022 03:18:30;0;0;54085;0;0;0;0;54085;
28.11.2022 03:23:30;0;0;51682;0;0;0;0;51682;
28.11.2022 03:28:30;0;0;49052;0;0;0;0;49052;
28.11.2022 03:33:30;0;0;54965;0;0;0;0;54965;
28.11.2022 03:38:30;0;0;56852;0;0;0;0;56852;
28.11.2022 03:43:30;0;0;56850;0;0;0;0;56850;
28.11.2022 03:48:30;0;0;56889;0;0;0;0;56889;
28.11.2022 03:53:30;0;0;58635;0;0;0;0;58635;
28.11.2022 03:58:30;0;0;61195;0;0;0;0;61195;
28.11.2022 04:03:30;0;0;57522;0;0;0;0;57522;
28.11.2022 04:08:30;0;0;57893;0;0;0;0;57893;
28.11.2022 04:13:30;0;0;54724;0;0;0;0;54724;
28.11.2022 04:18:30;0;0;57979;0;0;0;0;57979;
28.11.2022 04:23:30;0;0;56174;0;0;0;0;56174;
28.11.2022 04:28:30;0;0;54569;0;0;0;0;54569;
28.11.2022 04:33:30;0;0;54490;0;0;0;0;54490;
28.11.2022 04:38:30;0;0;61011;0;0;0;0;61011;
28.11.2022 04:43:30;0;0;58022;0;0;0;0;58022;
28.11.2022 04:48:30;0;0;58104;0;0;0;0;58104;
28.11.2022 04:53:30;0;0;54964;0;0;0;0;54964;
