tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
03.07.2022 00:00:30;0;0;28346;0;0;0;0;28346;
03.07.2022 00:05:30;0;0;27193;0;0;0;0;27193;
03.07.2022 00:10:30;0;0;26501;0;0;0;0;26501;
03.07.2022 00:15:30;0;0;26222;0;0;0;0;26222;
03.07.2022 00:20:30;0;0;26560;0;0;0;0;26560;
03.07.2022 00:25:30;0;0;25787;0;0;0;0;25787;
03.07.2022 00:30:30;0;0;28557;0;0;0;0;28557;
03.07.2022 00:35:30;0;0;25790;0;0;0;0;25790;
03.07.2022 00:40:30;0;0;25644;0;0;0;0;25644;
03.07.2022 00:45:30;0;0;25635;0;0;0;0;25635;
03.07.2022 00:50:30;0;0;25868;0;0;0;0;25868;
03.07.2022 00:55:30;0;0;25658;0;0;0;0;25658;
03.07.2022 01:00:30;0;0;28053;0;0;0;0;28053;
03.07.2022 01:05:30;0;0;28214;0;0;0;0;28214;
03.07.2022 01:10:30;0;0;27684;0;0;0;0;27684;
03.07.2022 01:15:30;0;0;27750;0;0;0;0;27750;
03.07.2022 01:20:30;0;0;26917;0;0;0;0;26917;
03.07.2022 01:25:30;0;0;24340;0;0;0;0;24340;
03.07.2022 01:30:30;0;0;24224;0;0;0;0;24224;
03.07.2022 01:35:30;0;0;24250;0;0;0;0;24250;
03.07.2022 01:40:30;0;0;24790;0;0;0;0;24790;
03.07.2022 01:45:30;0;0;24356;0;0;0;0;24356;
03.07.2022 01:50:30;0;0;27779;0;0;0;0;27779;
03.07.2022 01:55:30;0;0;24430;0;0;0;0;24430;
03.07.2022 02:00:30;0;0;23992;0;0;0;0;23992;
03.07.2022 02:05:30;0;0;24274;0;0;0;0;24274;
03.07.2022 02:10:30;0;0;23887;0;0;0;0;23887;
03.07.2022 02:15:30;0;0;24307;0;0;0;0;24307;
03.07.2022 02:20:30;0;0;24264;0;0;0;0;24264;
