tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
27.05.2023 00:02:30;0;0;0;8188;0;40879;32690;32690;
27.05.2023 00:07:30;0;0;0;12168;0;41905;29736;29736;
27.05.2023 00:12:30;0;0;0;11835;0;40283;28447;28447;
27.05.2023 00:17:30;0;0;0;7560;0;40645;33084;33084;
27.05.2023 00:22:30;0;0;0;11248;0;41837;30588;30588;
27.05.2023 00:27:30;0;0;0;12125;0;39248;27121;27121;
27.05.2023 00:32:30;0;0;0;12157;0;40540;28382;28382;
27.05.2023 00:37:30;0;0;0;9518;0;39863;30344;30344;
27.05.2023 00:42:30;0;0;0;9420;0;40116;30695;30695;
27.05.2023 00:47:30;0;0;0;9728;0;39678;29949;29949;
27.05.2023 00:52:30;0;0;0;9230;0;39482;30251;30251;
27.05.2023 00:57:30;0;0;0;7400;0;41007;33606;33606;
27.05.2023 01:02:30;0;0;0;7239;0;39395;32155;32155;
27.05.2023 01:07:30;0;0;0;7394;0;39692;32296;32296;
27.05.2023 01:12:30;0;0;0;9697;0;40435;30738;30738;
27.05.2023 01:17:30;0;0;0;4860;0;40237;35376;35376;
27.05.2023 01:22:30;0;0;0;7426;0;40148;32721;32721;
27.05.2023 01:27:30;0;0;0;9587;0;39789;30201;30201;
27.05.2023 01:32:30;0;0;0;7283;0;37333;30049;30049;
27.05.2023 01:37:30;0;0;0;7189;0;40513;33323;33323;
27.05.2023 01:42:30;0;0;0;6876;0;40246;33369;33369;
27.05.2023 01:47:30;0;0;0;7472;0;39193;31720;31720;
27.05.2023 01:52:30;0;0;0;7060;0;40726;33665;33665;
27.05.2023 01:57:30;0;0;0;5559;0;41284;35724;35724;
27.05.2023 02:02:30;0;0;0;9387;0;41542;32154;32154;
27.05.2023 02:07:30;0;0;0;7348;0;40054;32705;32705;
27.05.2023 02:12:30;0;0;0;7498;0;39947;32448;32448;
27.05.2023 02:17:30;0;0;0;7902;0;40956;33053;33053;
27.05.2023 02:22:30;0;0;0;9185;0;42192;33006;33006;
27.05.2023 02:27:30;0;0;0;6989;0;40781;33790;33790;
27.05.2023 02:32:30;0;0;0;8523;0;40706;32182;32182;
27.05.2023 02:37:30;0;0;0;5542;0;39919;34376;34376;
27.05.2023 02:42:30;0;0;0;6998;0;40817;33819;33819;
27.05.2023 02:47:30;0;0;0;7954;0;40940;32985;32985;
27.05.2023 02:52:30;0;0;0;7730;0;40635;32904;32904;
27.05.2023 02:57:30;0;0;0;7667;0;39238;31570;31570;
27.05.2023 03:02:30;0;0;0;7642;0;40128;32484;32484;
27.05.2023 03:07:30;0;0;0;7939;0;39830;31890;31890;
27.05.2023 03:12:30;0;0;0;9547;0;41917;32368;32368;
27.05.2023 03:17:30;0;0;0;9618;0;40565;30947;30947;
27.05.2023 03:22:30;0;0;0;7788;0;40314;32524;32524;
27.05.2023 03:27:30;0;0;0;7390;0;40698;33308;33308;
27.05.2023 03:32:30;0;0;0;8438;0;39020;30581;30581;
27.05.2023 03:37:30;0;0;0;8381;0;38875;30493;30493;
27.05.2023 03:42:30;0;0;0;4445;0;39572;35125;35125;
27.05.2023 03:47:30;0;0;0;3287;0;37517;34230;34230;
27.05.2023 03:52:30;0;0;0;5117;0;37871;32753;32753;
27.05.2023 03:57:30;0;0;0;2979;0;37557;34577;34577;
27.05.2023 04:02:30;0;0;0;2231;0;37884;35651;35651;
27.05.2023 04:07:30;0;0;0;4571;0;38584;34012;34012;
27.05.2023 04:12:30;0;0;0;6371;0;37617;31245;31245;
27.05.2023 04:17:30;0;0;0;4735;0;36860;32124;32124;
27.05.2023 04:22:30;0;0;0;2856;0;36600;33742;33742;
27.05.2023 04:27:30;0;0;0;6040;0;38340;32299;32299;
27.05.2023 04:32:30;0;0;0;4893;0;36544;31650;31650;
27.05.2023 04:37:30;0;0;0;4167;0;36211;32043;32043;
27.05.2023 04:42:30;0;0;0;3065;0;38990;35924;35924;
27.05.2023 04:47:30;0;0;0;3583;0;37598;34014;34014;
27.05.2023 04:52:30;0;0;0;3714;0;37879;34164;34164;
27.05.2023 04:57:30;0;0;0;4399;0;37854;33455;33455;
27.05.2023 05:02:30;0;0;0;2335;0;37256;34920;34920;
27.05.2023 05:07:30;0;0;0;5453;0;36841;31387;31387;
27.05.2023 05:12:30;0;0;0;6569;0;36036;29466;29466;
27.05.2023 05:17:30;0;0;0;4432;0;37685;33252;33252;
27.05.2023 05:22:30;0;0;0;5648;0;37634;31985;31985;
27.05.2023 05:27:30;98;210;0;7854;0;35844;27989;27989;
27.05.2023 05:32:30;327;530;0;5548;0;36131;30582;30582;
27.05.2023 05:37:30;720;838;0;5689;472;37418;32200;32200;
27.05.2023 05:42:30;1237;1215;0;5666;1019;37761;33113;33113;
27.05.2023 05:47:30;1927;1735;0;5698;1705;38485;34493;34493;
27.05.2023 05:52:30;2604;2277;0;5828;2378;37517;34066;34066;
27.05.2023 05:57:30;3290;2823;0;5679;3091;37958;35370;35370;
27.05.2023 06:02:30;4000;3401;0;5895;3785;37139;35028;35028;
27.05.2023 06:07:30;4700;3988;0;6667;4490;37021;34844;34844;
27.05.2023 06:12:30;5443;4601;0;6577;5237;37467;36128;36128;
27.05.2023 06:17:30;6246;5271;0;4000;6023;37092;39115;39115;
27.05.2023 06:22:30;7158;6033;0;1940;6956;38008;43024;43024;
27.05.2023 06:27:30;8109;6835;0;9728;7873;36047;34193;34193;
27.05.2023 06:32:30;9128;7697;0;11702;8915;35044;32256;32256;
27.05.2023 06:37:30;10217;8625;0;12456;9977;36116;33637;33637;
27.05.2023 06:42:30;11529;9706;0;13493;11349;35651;33507;33507;
27.05.2023 06:47:30;13048;10944;0;11367;12825;36305;37763;37763;
27.05.2023 06:52:30;14694;12366;0;12614;14413;36121;37920;37920;
27.05.2023 06:57:30;16861;14205;0;15307;16816;36799;38308;38308;
27.05.2023 07:02:30;18690;15754;0;16620;18654;35959;37992;37992;
27.05.2023 07:07:30;20494;17279;0;17805;20452;36508;39155;39155;
27.05.2023 07:12:30;22601;19064;0;16845;22247;35635;41038;41038;
27.05.2023 07:17:30;25899;21732;0;21607;26113;36148;40654;40654;
27.05.2023 07:22:30;30918;25884;0;27731;30810;36359;39438;39438;
27.05.2023 07:27:30;34162;28570;0;30830;36047;35756;40972;40972;
27.05.2023 07:32:30;34700;29206;0;32122;36692;35644;40214;40214;
27.05.2023 07:37:30;38158;32242;0;34912;39918;35785;40791;40791;
27.05.2023 07:42:30;41157;34726;0;33600;41285;35647;43332;43332;
27.05.2023 07:47:30;43881;37022;0;33085;43806;35639;46359;46359;
27.05.2023 07:52:30;47618;40160;0;38448;51289;36297;49137;49137;
27.05.2023 07:57:30;50577;42577;0;40598;53608;35635;48645;48645;
27.05.2023 08:02:30;52989;44574;0;48020;56583;35643;44205;44205;
27.05.2023 08:07:30;56060;47115;0;51849;60275;35873;44299;44299;
27.05.2023 08:12:30;58699;49307;0;55955;66758;36126;46928;46928;
27.05.2023 08:17:30;60972;51195;0;58074;65238;35661;42824;42824;
27.05.2023 08:22:30;62620;52567;0;55865;66097;35817;46049;46049;
27.05.2023 08:27:30;66034;55342;0;63516;71046;35291;42820;42820;
27.05.2023 08:32:30;68536;57458;0;64719;70387;36395;42063;42063;
27.05.2023 08:37:30;71473;59994;0;69447;71301;35787;37640;37640;
27.05.2023 08:42:30;74018;62248;0;70595;75628;35632;40666;40666;
27.05.2023 08:47:30;76712;64508;0;63928;83355;35642;55069;55069;
27.05.2023 08:52:30;79289;66617;0;76769;80807;34909;38946;38946;
27.05.2023 08:57:30;82210;69089;0;78119;81292;35622;38795;38795;
27.05.2023 09:02:30;84409;70902;0;81106;83185;35646;37724;37724;
27.05.2023 09:07:30;86691;72853;0;84889;84803;36121;36035;36035;
27.05.2023 09:12:30;89129;74879;0;84424;88073;35642;39291;39291;
27.05.2023 09:17:30;91395;76789;0;89060;95518;36098;42555;42555;
27.05.2023 09:22:30;93853;78808;0;92721;94043;36339;37661;37661;
27.05.2023 09:27:30;96631;81060;0;96431;94720;36027;34316;34316;
27.05.2023 09:32:30;99479;83394;0;99924;100789;35032;35897;35897;
27.05.2023 09:37:30;101980;85413;0;99950;102662;36368;39080;39080;
27.05.2023 09:42:30;104059;87122;0;99107;104382;34904;40178;40178;
27.05.2023 09:47:30;106285;88968;0;104513;109005;36452;40945;40945;
27.05.2023 09:52:30;108586;90920;0;109207;117215;35634;43643;43643;
27.05.2023 09:57:30;111186;93087;0;109876;109157;35637;34918;34918;
27.05.2023 10:02:30;113457;94914;0;110765;113843;36124;39202;39202;
27.05.2023 10:07:30;115425;96585;0;114024;116148;35835;37959;37959;
27.05.2023 10:12:30;117486;98297;0;116002;117160;35607;36765;36765;
27.05.2023 10:17:30;119519;100014;0;118023;118028;35494;35499;35499;
27.05.2023 10:22:30;121166;101538;0;118640;115121;35641;32221;32221;
27.05.2023 10:27:30;123127;103150;0;120409;124154;36065;39809;39809;
27.05.2023 10:32:30;125261;104886;0;117636;123104;35869;41336;41336;
27.05.2023 10:37:30;126429;105909;0;122697;122174;35639;35116;35116;
27.05.2023 10:42:30;127996;107303;0;123833;124898;36575;37640;37640;
27.05.2023 10:47:30;129906;108906;0;127273;129019;35783;37529;37529;
27.05.2023 10:52:30;131166;109860;0;129040;128369;36740;36068;36068;
27.05.2023 10:57:30;133157;111567;0;127565;130280;35193;37907;37907;
27.05.2023 11:02:30;135217;113321;0;132962;131171;35637;33847;33847;
27.05.2023 11:07:30;136321;114234;0;134002;131916;35636;33551;33551;
27.05.2023 11:12:30;137862;115482;0;133724;136542;36588;39407;39407;
27.05.2023 11:17:30;139693;116977;0;135808;136216;32311;32719;32719;
27.05.2023 11:22:30;141057;118159;0;100113;142279;569;42734;42734;
27.05.2023 11:27:30;142583;119363;0;109705;141143;80;31518;31518;
27.05.2023 11:32:30;143920;120463;0;112238;140687;46;28494;28494;
27.05.2023 11:37:30;144647;121061;0;112844;143507;11;30673;30673;
27.05.2023 11:42:30;145226;121532;0;114298;136994;0;23910;23910;
27.05.2023 11:47:30;145668;121873;0;113998;140070;0;26071;26071;
27.05.2023 11:52:30;146384;122680;0;114527;141119;0;26590;26590;
27.05.2023 11:57:30;147398;123555;0;114364;146067;0;31703;31703;
27.05.2023 12:02:30;148793;124701;0;115663;147572;0;31909;31909;
27.05.2023 12:07:30;149266;125082;0;119803;151081;0;31277;31277;
27.05.2023 12:12:30;149665;125417;0;120641;153261;0;32618;32618;
27.05.2023 12:17:30;150624;126185;0;121483;149283;0;27799;27799;
27.05.2023 12:22:30;150826;126396;0;121848;152777;0;30928;30928;
27.05.2023 12:27:30;152498;127804;0;123589;149396;0;25806;25806;
27.05.2023 12:32:30;153197;128381;0;124778;143598;0;20692;20692;
27.05.2023 12:37:30;153963;129007;0;125555;152780;0;27223;27223;
27.05.2023 12:42:30;155597;130421;0;122641;154970;0;32328;32328;
27.05.2023 12:47:30;156059;130789;0;125379;155733;0;30353;30353;
27.05.2023 12:52:30;156729;131318;0;125645;155649;0;30003;30003;
27.05.2023 12:57:30;156271;130949;0;129952;151689;0;21785;21785;
27.05.2023 13:02:30;131789;110724;0;101690;125776;0;24598;24598;
27.05.2023 13:07:30;157996;132551;0;127929;154645;0;26729;26729;
27.05.2023 13:12:30;151363;127171;0;128335;145037;0;19311;19311;
27.05.2023 13:17:30;74449;62970;0;46106;78010;0;32478;32478;
27.05.2023 13:22:30;156571;131381;0;124239;150400;0;26190;26190;
27.05.2023 13:27:30;161360;135301;0;131305;158165;0;26859;26859;
27.05.2023 13:32:30;161140;135168;0;129978;156036;0;26057;26057;
27.05.2023 13:37:30;162977;136864;0;131932;155801;0;25242;25242;
27.05.2023 13:42:30;152175;127809;0;123272;149355;0;26081;26081;
27.05.2023 13:47:30;159935;134199;0;134892;152332;0;17438;17438;
27.05.2023 13:52:30;160485;134728;0;130975;158382;0;27406;27406;
27.05.2023 13:57:30;129056;108491;0;107155;134137;0;28186;28186;
27.05.2023 14:02:30;129838;109200;0;98423;127095;0;28671;28671;
27.05.2023 14:07:30;149462;125410;0;125678;153120;0;27441;27441;
27.05.2023 14:12:30;145567;122104;0;111223;141717;0;30493;30493;
27.05.2023 14:17:30;113439;95305;0;87856;116333;0;28642;28642;
27.05.2023 14:22:30;148058;124225;0;106629;141186;0;34556;34556;
27.05.2023 14:27:30;153137;128384;0;118460;153235;0;34774;34774;
27.05.2023 14:32:30;150382;126027;0;117367;149046;0;31678;31678;
27.05.2023 14:37:30;148900;124801;0;116739;146549;0;29809;29809;
27.05.2023 14:42:30;149460;125300;0;119802;141879;0;23525;23525;
27.05.2023 14:47:30;148999;124945;0;120026;148363;0;28335;28335;
27.05.2023 14:52:30;146852;123155;0;115121;148576;0;33454;33454;
27.05.2023 14:57:30;146057;122491;0;116716;141783;0;25066;25066;
27.05.2023 15:02:30;144821;121438;0;115498;139355;0;23855;23855;
27.05.2023 15:07:30;141747;118900;0;115316;137818;0;23894;23894;
27.05.2023 15:12:30;140869;118138;0;111925;139669;0;27743;27743;
27.05.2023 15:17:30;140182;117541;0;112254;142933;0;30678;30678;
