tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
22.04.2023 00:02:30;0;0;3019;0;0;35696;35696;38716;
22.04.2023 00:07:30;0;0;2842;0;0;37732;37732;40575;
22.04.2023 00:12:30;0;0;2633;0;0;35633;35633;38266;
22.04.2023 00:17:30;0;0;2344;0;0;34819;34819;37164;
22.04.2023 00:22:30;0;0;1360;0;0;35652;35652;37013;
22.04.2023 00:27:30;0;0;1976;0;0;35326;35326;37303;
22.04.2023 00:32:30;0;0;2279;0;0;35634;35634;37913;
22.04.2023 00:37:30;0;0;1207;0;0;35643;35643;36851;
22.04.2023 00:42:30;0;0;826;0;0;36054;36054;36881;
22.04.2023 00:47:30;0;0;786;0;0;34883;34883;35669;
22.04.2023 00:52:30;0;0;786;691;0;35635;34944;35730;
22.04.2023 00:57:30;0;0;689;2778;0;35286;32507;33197;
22.04.2023 01:02:30;0;0;0;2008;0;35640;33631;33631;
22.04.2023 01:07:30;0;0;0;1077;0;35645;34567;34567;
22.04.2023 01:12:30;0;0;0;448;0;35641;35192;35192;
22.04.2023 01:17:30;0;0;0;6;0;35644;35638;35638;
22.04.2023 01:22:30;0;0;0;3565;0;35340;31775;31775;
22.04.2023 01:27:30;0;0;0;4602;0;35635;31032;31032;
22.04.2023 01:32:30;0;0;0;4420;0;35635;31215;31215;
22.04.2023 01:37:30;0;0;0;4678;0;35646;30968;30968;
22.04.2023 01:42:30;0;0;0;4679;0;35319;30639;30639;
22.04.2023 01:47:30;0;0;0;3301;0;35132;31830;31830;
22.04.2023 01:52:30;0;0;0;1410;0;35647;34236;34236;
22.04.2023 01:57:30;0;0;0;881;0;35318;34436;34436;
22.04.2023 02:02:30;0;0;0;53;0;35642;35589;35589;
22.04.2023 02:07:30;0;0;0;873;0;35332;34458;34458;
22.04.2023 02:12:30;0;0;0;2611;0;35810;33199;33199;
22.04.2023 02:17:30;0;0;0;2648;0;35645;32997;32997;
22.04.2023 02:22:30;0;0;0;2062;0;35334;33271;33271;
22.04.2023 02:27:30;0;0;0;1261;0;35252;33989;33989;
22.04.2023 02:32:30;0;0;0;2744;0;35332;32588;32588;
22.04.2023 02:37:30;0;0;0;2006;0;35329;33323;33323;
22.04.2023 02:42:30;0;0;0;1798;0;35640;33841;33841;
22.04.2023 02:47:30;0;0;1515;1141;0;35643;34501;36016;
22.04.2023 02:52:30;0;0;2133;553;0;35644;35090;37224;
22.04.2023 02:57:30;0;0;1160;0;0;35316;35316;36477;
22.04.2023 03:02:30;0;0;587;0;0;35642;35642;36230;
22.04.2023 03:07:30;0;0;349;0;0;35638;35638;35988;
22.04.2023 03:12:30;0;0;5230;0;0;35645;35645;40876;
22.04.2023 03:17:30;0;0;2264;0;0;35643;35643;37908;
22.04.2023 03:22:30;0;0;1882;0;0;35646;35646;37529;
22.04.2023 03:27:30;0;0;1109;0;0;35643;35643;36753;
22.04.2023 03:32:30;0;0;510;0;0;35640;35640;36151;
22.04.2023 03:37:30;0;0;0;955;0;35643;34687;34687;
22.04.2023 03:42:30;0;0;0;2610;0;35646;33035;33035;
22.04.2023 03:47:30;0;0;0;3073;0;35636;32562;32562;
22.04.2023 03:52:30;0;0;0;3625;0;35640;32014;32014;
22.04.2023 03:57:30;0;0;0;4331;0;35636;31304;31304;
22.04.2023 04:02:30;0;0;0;3345;0;35636;32290;32290;
22.04.2023 04:07:30;0;0;0;4253;0;35644;31390;31390;
22.04.2023 04:12:30;0;0;0;2076;0;35640;33563;33563;
22.04.2023 04:17:30;0;0;0;1093;0;35639;34544;34544;
22.04.2023 04:22:30;0;0;1833;490;0;35634;35142;36976;
22.04.2023 04:27:30;0;0;1566;1091;0;34819;33727;35294;
22.04.2023 04:32:30;0;0;940;3763;0;35644;31881;32821;
22.04.2023 04:37:30;0;0;175;4238;0;35638;31399;31574;
22.04.2023 04:42:30;0;0;0;3760;0;35323;31563;31563;
22.04.2023 04:47:30;0;0;0;3273;0;35645;32371;32371;
22.04.2023 04:52:30;0;0;0;3912;0;35641;31728;31728;
22.04.2023 04:57:30;0;0;0;3543;0;35642;32099;32099;
22.04.2023 05:02:30;0;0;0;3625;0;35637;32012;32012;
22.04.2023 05:07:30;0;0;0;2767;0;35639;32871;32871;
22.04.2023 05:12:30;0;0;0;1784;0;35638;33853;33853;
22.04.2023 05:17:30;0;0;0;1668;0;35639;33971;33971;
22.04.2023 05:22:30;0;0;898;1130;0;34780;33648;34547;
22.04.2023 05:27:30;0;0;1057;537;0;35327;34789;35846;
22.04.2023 05:32:30;0;0;1349;0;0;35636;35636;36986;
22.04.2023 05:37:30;0;0;2127;0;0;34803;34803;36930;
22.04.2023 05:42:30;0;0;1683;0;0;35642;35642;37326;
22.04.2023 05:47:30;0;0;1265;0;0;35644;35644;36909;
22.04.2023 05:52:30;0;0;1550;0;0;35327;35327;36878;
22.04.2023 05:57:30;0;0;3579;0;0;35642;35642;39221;
22.04.2023 06:02:30;0;0;2785;0;0;35333;35333;38119;
22.04.2023 06:07:30;0;0;4031;0;0;35643;35643;39674;
22.04.2023 06:12:30;24;90;8391;0;0;35644;35644;44036;
22.04.2023 06:17:30;74;197;6321;0;0;35636;35636;41958;
22.04.2023 06:22:30;170;370;4415;0;0;35641;35641;40057;
22.04.2023 06:27:30;360;577;4119;0;123;35635;35758;39877;
22.04.2023 06:32:30;672;818;3207;0;520;35634;36156;39364;
22.04.2023 06:37:30;882;976;2898;0;826;35644;36471;39370;
22.04.2023 06:42:30;1378;1372;2092;0;1169;34793;35963;38056;
22.04.2023 06:47:30;2208;2026;1101;0;2006;36189;38195;39298;
22.04.2023 06:52:30;3262;2876;495;2804;3052;35640;35888;36384;
22.04.2023 06:57:30;4456;3829;0;4854;4251;35639;35036;35036;
22.04.2023 07:02:30;5708;4866;0;5796;5482;35605;35291;35291;
22.04.2023 07:07:30;7031;5980;0;8504;6854;35427;33777;33777;
22.04.2023 07:12:30;7772;6609;0;10106;7579;35635;33108;33108;
22.04.2023 07:17:30;8859;7525;0;11218;8694;34810;32287;32287;
22.04.2023 07:22:30;10455;8853;0;12293;10265;35647;33619;33619;
22.04.2023 07:27:30;13381;11321;0;14045;13207;35639;34801;34801;
22.04.2023 07:32:30;16356;13818;0;18033;16262;34773;33003;33003;
22.04.2023 07:37:30;18293;15437;0;17790;18463;35638;36312;36312;
22.04.2023 07:42:30;20917;17623;0;15096;20530;35636;41069;41069;
22.04.2023 07:47:30;25797;21678;0;19804;26073;35637;41905;41905;
22.04.2023 07:52:30;27745;23295;0;17300;28128;35311;46139;46139;
22.04.2023 07:57:30;31860;26892;0;25758;32956;35316;42514;42514;
22.04.2023 08:02:30;30624;25966;0;20360;30571;35645;45856;45856;
22.04.2023 08:07:30;33487;28349;0;26015;34596;34189;42769;42769;
22.04.2023 08:12:30;31998;27128;5375;7117;34837;1259;28979;34355;
22.04.2023 08:17:30;30405;25805;16665;1684;31108;84;29509;46175;
22.04.2023 08:22:30;29993;25451;21443;978;29711;48;28780;50224;
22.04.2023 08:27:30;30645;25998;14355;266;32587;14;32335;46691;
22.04.2023 08:32:30;30481;25865;10755;0;31702;0;31702;42457;
22.04.2023 08:37:30;29111;24725;11582;0;29258;0;29258;40841;
22.04.2023 08:42:30;29770;25258;9091;0;29665;0;29665;38756;
22.04.2023 08:47:30;31542;26740;10252;0;32162;0;32162;42415;
22.04.2023 08:52:30;33349;28221;5047;0;36642;0;36642;41689;
22.04.2023 08:57:30;35962;30384;3221;0;38351;0;38351;41573;
22.04.2023 09:02:30;40611;34333;1379;73;41437;0;41364;42745;
22.04.2023 09:07:30;47797;40318;866;12814;47551;0;34736;35603;
22.04.2023 09:12:30;56627;47637;25;18905;63101;0;44195;44220;
22.04.2023 09:17:30;58044;48830;0;23257;66317;0;43060;43060;
22.04.2023 09:22:30;46906;39583;0;11551;49719;0;38167;38167;
22.04.2023 09:27:30;39091;33058;349;3702;39504;0;35801;36150;
22.04.2023 09:32:30;41215;34835;6555;1689;40690;0;39000;45556;
22.04.2023 09:37:30;45277;38212;4138;982;44833;0;43850;47988;
22.04.2023 09:42:30;50263;42379;1656;17443;55679;0;38235;39892;
22.04.2023 09:47:30;50368;42441;968;20043;49445;0;29401;30370;
22.04.2023 09:52:30;58254;48970;268;22876;63477;0;40600;40869;
22.04.2023 09:57:30;71883;60391;0;28469;73469;0;44999;44999;
22.04.2023 10:02:30;97533;81802;0;49646;92606;0;42959;42959;
22.04.2023 10:07:30;83941;70501;0;37980;86523;0;48541;48541;
22.04.2023 10:12:30;77469;65075;0;20436;77196;0;56759;56759;
22.04.2023 10:17:30;108014;90449;0;52349;106916;0;54566;54566;
22.04.2023 10:22:30;109143;91446;0;60738;112261;0;51523;51523;
22.04.2023 10:27:30;112119;93836;0;66620;112830;0;46209;46209;
22.04.2023 10:32:30;96315;80791;0;53426;96460;0;43033;43033;
22.04.2023 10:37:30;112074;93843;0;67109;111215;0;44105;44105;
22.04.2023 10:42:30;114850;96041;0;69769;113107;0;43338;43338;
22.04.2023 10:47:30;121127;101475;0;77596;117980;0;40382;40382;
22.04.2023 10:52:30;123458;103316;0;79925;121372;0;41446;41446;
22.04.2023 10:57:30;125176;104735;0;79555;127864;0;48308;48308;
22.04.2023 11:02:30;135142;113130;0;90847;126763;0;35914;35914;
22.04.2023 11:07:30;101344;84930;0;56643;103828;0;47183;47183;
22.04.2023 11:12:30;119064;99686;0;76984;119590;0;42605;42605;
22.04.2023 11:17:30;109159;91363;0;63656;113102;0;49445;49445;
22.04.2023 11:22:30;102442;85868;0;57227;102267;0;45038;45038;
22.04.2023 11:27:30;122453;102535;0;72157;121024;0;48867;48867;
22.04.2023 11:32:30;145712;122138;0;94740;144035;0;49294;49294;
22.04.2023 11:37:30;138821;116276;0;93065;141529;0;48463;48463;
22.04.2023 11:42:30;135744;113669;0;89691;136353;0;46661;46661;
22.04.2023 11:47:30;140126;117304;0;93659;136207;0;42547;42547;
22.04.2023 11:52:30;141584;118548;0;91593;135819;0;44225;44225;
22.04.2023 11:57:30;151837;127182;0;102991;149391;0;46399;46399;
22.04.2023 12:02:30;147841;123761;0;101121;151783;0;50661;50661;
22.04.2023 12:07:30;140519;117662;0;95597;141451;0;45853;45853;
22.04.2023 12:12:30;138214;115680;0;91271;136446;0;45173;45173;
22.04.2023 12:17:30;127507;106835;0;82259;125746;0;43487;43487;
22.04.2023 12:22:30;138078;115630;0;92578;135237;0;42658;42658;
22.04.2023 12:27:30;131740;110388;0;85315;129065;0;43749;43749;
