tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
28.05.2023 00:02:30;0;0;24821;0;0;0;0;24821;
28.05.2023 00:07:30;0;0;24353;0;0;0;0;24353;
28.05.2023 00:12:30;0;0;24380;0;0;0;0;24380;
28.05.2023 00:17:30;0;0;25344;0;0;0;0;25344;
28.05.2023 00:22:30;0;0;25285;0;0;0;0;25285;
28.05.2023 00:27:30;0;0;25084;0;0;0;0;25084;
28.05.2023 00:32:30;0;0;25089;0;0;0;0;25089;
28.05.2023 00:37:30;0;0;27524;0;0;0;0;27524;
28.05.2023 00:42:30;0;0;24550;0;0;0;0;24550;
28.05.2023 00:47:30;0;0;24939;0;0;0;0;24939;
28.05.2023 00:52:30;0;0;24692;0;0;0;0;24692;
28.05.2023 00:57:30;0;0;25503;0;0;0;0;25503;
28.05.2023 01:02:30;0;0;28960;0;0;0;0;28960;
28.05.2023 01:07:30;0;0;30212;0;0;0;0;30212;
28.05.2023 01:12:30;0;0;30497;0;0;0;0;30497;
28.05.2023 01:17:30;0;0;27060;0;0;0;0;27060;
28.05.2023 01:22:30;0;0;24191;0;0;0;0;24191;
28.05.2023 01:27:30;0;0;27339;0;0;0;0;27339;
28.05.2023 01:32:30;0;0;23808;0;0;0;0;23808;
28.05.2023 01:37:30;0;0;24016;0;0;0;0;24016;
28.05.2023 01:42:30;0;0;24193;0;0;0;0;24193;
28.05.2023 01:47:30;0;0;23523;0;0;0;0;23523;
28.05.2023 01:52:30;0;0;23294;0;0;0;0;23294;
28.05.2023 01:57:30;0;0;23460;0;0;0;0;23460;
28.05.2023 02:02:30;0;0;23365;0;0;0;0;23365;
28.05.2023 02:07:30;0;0;25902;0;0;0;0;25902;
28.05.2023 02:12:30;0;0;24623;0;0;0;0;24623;
28.05.2023 02:17:30;0;0;24109;0;0;0;0;24109;
28.05.2023 02:22:30;0;0;23332;0;0;0;0;23332;
28.05.2023 02:27:30;0;0;23146;0;0;0;0;23146;
28.05.2023 02:32:30;0;0;23511;0;0;0;0;23511;
28.05.2023 02:37:30;0;0;23201;0;0;0;0;23201;
28.05.2023 02:42:30;0;0;23864;0;0;0;0;23864;
28.05.2023 02:47:30;0;0;23604;0;0;0;0;23604;
28.05.2023 02:52:30;0;0;23484;0;0;0;0;23484;
28.05.2023 02:57:30;0;0;26765;0;0;0;0;26765;
28.05.2023 03:02:30;0;0;23351;0;0;0;0;23351;
28.05.2023 03:07:30;0;0;23207;0;0;0;0;23207;
28.05.2023 03:12:30;0;0;24159;0;0;0;0;24159;
28.05.2023 03:17:30;0;0;23910;0;0;0;0;23910;
28.05.2023 03:22:30;0;0;23703;0;0;0;0;23703;
28.05.2023 03:27:30;0;0;26484;0;0;0;0;26484;
28.05.2023 03:32:30;0;0;23537;0;0;0;0;23537;
28.05.2023 03:37:30;0;0;23429;0;0;0;0;23429;
28.05.2023 03:42:30;0;0;23449;0;0;0;0;23449;
28.05.2023 03:47:30;0;0;23304;0;0;0;0;23304;
28.05.2023 03:52:30;0;0;23443;0;0;0;0;23443;
28.05.2023 03:57:30;0;0;23405;0;0;0;0;23405;
28.05.2023 04:02:30;0;0;24046;0;0;0;0;24046;
28.05.2023 04:07:30;0;0;26938;0;0;0;0;26938;
28.05.2023 04:12:30;0;0;26879;0;0;0;0;26879;
28.05.2023 04:17:30;0;0;26522;0;0;0;0;26522;
28.05.2023 04:22:30;0;0;27254;0;0;0;0;27254;
28.05.2023 04:27:30;0;0;23894;0;0;0;0;23894;
28.05.2023 04:32:30;0;0;24017;0;0;0;0;24017;
28.05.2023 04:37:30;0;0;24296;0;0;0;0;24296;
28.05.2023 04:42:30;0;0;23991;0;0;0;0;23991;
