tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
23.03.2023 00:03:00;0;0;29864;0;0;0;0;29864;
23.03.2023 00:08:00;0;0;31901;0;0;0;0;31901;
23.03.2023 00:13:00;0;0;32260;0;0;0;0;32260;
23.03.2023 00:18:00;0;0;28265;0;0;0;0;28265;
23.03.2023 00:23:00;0;0;25728;0;0;0;0;25728;
23.03.2023 00:28:00;0;0;24936;0;0;0;0;24936;
23.03.2023 00:33:00;0;0;26437;0;0;0;0;26437;
23.03.2023 00:38:00;0;0;26534;0;0;0;0;26534;
23.03.2023 00:43:00;0;0;25558;0;0;0;0;25558;
23.03.2023 00:48:00;0;0;28773;0;0;0;0;28773;
23.03.2023 00:53:00;0;0;26071;0;0;0;0;26071;
23.03.2023 00:58:00;0;0;26281;0;0;0;0;26281;
23.03.2023 01:03:00;0;0;26383;0;0;0;0;26383;
23.03.2023 01:08:00;0;0;25339;0;0;0;0;25339;
23.03.2023 01:13:00;0;0;25513;0;0;0;0;25513;
23.03.2023 01:18:00;0;0;25250;0;0;0;0;25250;
23.03.2023 01:23:00;0;0;27160;0;0;0;0;27160;
23.03.2023 01:28:00;0;0;27736;0;0;0;0;27736;
23.03.2023 01:33:00;0;0;28300;0;0;0;0;28300;
23.03.2023 01:38:00;0;0;32009;0;0;0;0;32009;
23.03.2023 01:43:00;0;0;27480;0;0;0;0;27480;
23.03.2023 01:48:00;0;0;26948;0;0;0;0;26948;
23.03.2023 01:53:00;0;0;28422;0;0;0;0;28422;
23.03.2023 01:58:00;0;0;30304;0;0;0;0;30304;
23.03.2023 02:03:00;0;0;31075;0;0;0;0;31075;
23.03.2023 02:08:00;0;0;30266;0;0;0;0;30266;
23.03.2023 02:13:00;0;0;26992;0;0;0;0;26992;
23.03.2023 02:18:00;0;0;27352;0;0;0;0;27352;
23.03.2023 02:23:00;0;0;26580;0;0;0;0;26580;
23.03.2023 02:28:00;0;0;32210;0;0;0;0;32210;
23.03.2023 02:33:00;0;0;26762;0;0;0;0;26762;
23.03.2023 02:38:00;0;0;28260;0;0;0;0;28260;
23.03.2023 02:43:00;0;0;28904;0;0;0;0;28904;
23.03.2023 02:48:00;0;0;29654;0;0;0;0;29654;
23.03.2023 02:53:00;0;0;28979;0;0;0;0;28979;
23.03.2023 02:58:00;0;0;27909;0;0;0;0;27909;
23.03.2023 03:03:00;0;0;29013;0;0;0;0;29013;
23.03.2023 03:08:00;0;0;29091;0;0;0;0;29091;
23.03.2023 03:13:00;0;0;31306;0;0;0;0;31306;
23.03.2023 03:18:00;0;0;27266;0;0;0;0;27266;
23.03.2023 03:23:00;0;0;26447;0;0;0;0;26447;
23.03.2023 03:28:00;0;0;25785;0;0;0;0;25785;
23.03.2023 03:33:00;0;0;26178;0;0;0;0;26178;
23.03.2023 03:38:00;0;0;25927;0;0;0;0;25927;
23.03.2023 03:43:00;0;0;28534;0;0;0;0;28534;
23.03.2023 03:48:00;0;0;28442;0;0;0;0;28442;
23.03.2023 03:53:00;0;0;29474;0;0;0;0;29474;
23.03.2023 03:58:00;0;0;28849;0;0;0;0;28849;
23.03.2023 04:03:00;0;0;33866;0;0;0;0;33866;
23.03.2023 04:08:00;0;0;29328;0;0;0;0;29328;
23.03.2023 04:13:00;0;0;27702;0;0;0;0;27702;
23.03.2023 04:18:00;0;0;25225;0;0;0;0;25225;
23.03.2023 04:23:00;0;0;26182;0;0;0;0;26182;
23.03.2023 04:28:00;0;0;25646;0;0;0;0;25646;
23.03.2023 04:33:00;0;0;25790;0;0;0;0;25790;
23.03.2023 04:38:00;0;0;25618;0;0;0;0;25618;
23.03.2023 04:43:00;0;0;26447;0;0;0;0;26447;
23.03.2023 04:48:00;0;0;25099;0;0;0;0;25099;
23.03.2023 04:53:00;0;0;26268;0;0;0;0;26268;
23.03.2023 04:58:00;0;0;29087;0;0;0;0;29087;
23.03.2023 05:03:00;0;0;26669;0;0;0;0;26669;
23.03.2023 05:08:00;0;0;25671;0;0;0;0;25671;
23.03.2023 05:13:00;0;0;25708;0;0;0;0;25708;
23.03.2023 05:18:00;0;0;27775;0;0;0;0;27775;
23.03.2023 05:23:00;0;0;28723;0;0;0;0;28723;
23.03.2023 05:28:00;0;0;31740;0;0;0;0;31740;
23.03.2023 05:33:00;0;0;30364;0;0;0;0;30364;
23.03.2023 05:38:00;0;0;27603;0;0;0;0;27603;
23.03.2023 05:43:00;0;0;27280;0;0;0;0;27280;
23.03.2023 05:48:00;0;0;26972;0;0;0;0;26972;
23.03.2023 05:53:00;0;0;28537;0;0;0;0;28537;
23.03.2023 05:58:00;0;0;29776;0;0;0;0;29776;
23.03.2023 06:03:00;0;0;30657;0;0;0;0;30657;
23.03.2023 06:08:00;0;0;31696;0;0;0;0;31696;
23.03.2023 06:13:00;0;0;33354;0;0;0;0;33354;
23.03.2023 06:18:00;0;0;32588;0;0;0;0;32588;
23.03.2023 06:23:00;4;13;29773;0;0;0;0;29773;
