tkt=300,Leistung_in_W;EL:AC Leistung;EL:DC Leistung;EL:Strombezug Trafo;EL:Stromlieferung Trafo;EL:Stromlieferung PV;EL:Stromlieferung BHKW;EL:Eigenverbrauch;EL:GesamtStrom;
09.12.2022 00:03:30;0;0;12931;0;0;40138;40138;53070;
09.12.2022 00:08:30;0;0;8843;0;0;39051;39051;47895;
09.12.2022 00:13:30;0;0;10527;0;0;41385;41385;51913;
09.12.2022 00:18:30;0;0;13122;0;0;41124;41124;54247;
09.12.2022 00:23:30;0;0;15458;0;0;40606;40606;56065;
09.12.2022 00:28:30;0;0;8196;0;0;40119;40119;48316;
09.12.2022 00:33:30;0;0;8472;0;0;38029;38029;46502;
09.12.2022 00:38:30;0;0;8180;0;0;38510;38510;46691;
09.12.2022 00:43:30;0;0;9310;0;0;41008;41008;50318;
09.12.2022 00:48:30;0;0;9333;0;0;40094;40094;49428;
09.12.2022 00:53:30;0;0;12015;0;0;41358;41358;53374;
09.12.2022 00:58:30;0;0;9728;0;0;40366;40366;50094;
09.12.2022 01:03:30;0;0;14773;0;0;40263;40263;55037;
09.12.2022 01:08:30;0;0;9052;0;0;39989;39989;49043;
09.12.2022 01:13:30;0;0;10510;0;0;40891;40891;51402;
09.12.2022 01:18:30;0;0;12867;0;0;40170;40170;53038;
09.12.2022 01:23:30;0;0;10387;0;0;39914;39914;50302;
09.12.2022 01:28:30;0;0;10523;0;0;41142;41142;51666;
09.12.2022 01:33:30;0;0;16607;0;0;40983;40983;57592;
09.12.2022 01:38:30;0;0;10117;0;0;39995;39995;50113;
09.12.2022 01:43:30;0;0;11377;0;0;39659;39659;51037;
09.12.2022 01:48:30;0;0;10099;0;0;38353;38353;48453;
09.12.2022 01:53:30;0;0;5266;0;0;40485;40485;45752;
09.12.2022 01:58:30;0;0;12715;0;0;39451;39451;52167;
09.12.2022 02:03:30;0;0;10957;0;0;39190;39190;50149;
09.12.2022 02:08:30;0;0;11127;0;0;37700;37700;48828;
09.12.2022 02:13:30;0;0;17173;0;0;40103;40103;57278;
09.12.2022 02:18:30;0;0;8136;0;0;40334;40334;48472;
09.12.2022 02:23:30;0;0;7436;0;0;40510;40510;47947;
09.12.2022 02:28:30;0;0;11004;0;0;40179;40179;51184;
09.12.2022 02:33:30;0;0;3821;0;0;39060;39060;42882;
09.12.2022 02:38:30;0;0;7843;0;0;40240;40240;48084;
09.12.2022 02:43:30;0;0;14910;0;0;40415;40415;55326;
09.12.2022 02:48:30;0;0;11274;0;0;40258;40258;51533;
09.12.2022 02:53:30;0;0;9700;0;0;40903;40903;50604;
09.12.2022 02:58:30;0;0;8413;0;0;40035;40035;48449;
