tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
21.10.2022 00:04:00;133;0;0;0;
21.10.2022 00:09:00;134;0;0;0;
21.10.2022 00:14:00;134;0;0;0;
21.10.2022 00:19:00;133;0;0;0;
21.10.2022 00:24:00;133;0;0;0;
21.10.2022 00:29:00;133;0;0;0;
21.10.2022 00:34:00;133;0;0;0;
21.10.2022 00:39:00;133;0;0;0;
21.10.2022 00:44:00;133;0;0;0;
21.10.2022 00:49:00;133;0;0;0;
21.10.2022 00:54:00;132;0;0;0;
21.10.2022 00:59:00;132;0;0;0;
21.10.2022 01:04:00;132;0;0;0;
21.10.2022 01:09:00;136;0;0;0;
21.10.2022 01:14:00;145;0;0;0;
21.10.2022 01:19:00;145;0;0;0;
21.10.2022 01:24:00;144;0;0;0;
21.10.2022 01:29:00;128;0;0;0;
21.10.2022 01:34:00;128;0;0;0;
21.10.2022 01:39:00;128;0;0;0;
21.10.2022 01:44:00;143;0;0;0;
21.10.2022 01:49:00;151;0;0;0;
21.10.2022 01:54:00;151;0;0;0;
21.10.2022 01:59:00;151;0;0;0;
21.10.2022 02:04:00;152;0;0;0;
21.10.2022 02:09:00;152;0;0;0;
21.10.2022 02:14:00;151;0;0;0;
21.10.2022 02:19:00;148;0;0;0;
21.10.2022 02:24:00;148;0;0;0;
21.10.2022 02:29:00;148;0;0;0;
21.10.2022 02:34:00;149;0;0;0;
21.10.2022 02:39:00;150;0;0;0;
21.10.2022 02:44:00;150;0;0;0;
21.10.2022 02:49:00;149;0;0;0;
21.10.2022 02:54:00;149;0;0;0;
21.10.2022 02:59:00;149;0;0;0;
21.10.2022 03:04:00;149;0;0;0;
21.10.2022 03:09:00;150;0;0;0;
21.10.2022 03:14:00;150;0;0;0;
21.10.2022 03:19:00;150;0;0;0;
21.10.2022 03:24:00;150;0;0;0;
21.10.2022 03:29:00;150;0;0;0;
21.10.2022 03:34:00;150;0;0;0;
21.10.2022 03:39:00;150;0;0;0;
21.10.2022 03:44:00;150;0;0;0;
