tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
27.07.2022 00:00:30;184;-99999;-99999;0;
27.07.2022 00:05:30;184;-99999;-99999;0;
27.07.2022 00:10:30;185;-99999;-99999;0;
27.07.2022 00:15:30;185;-99999;-99999;0;
27.07.2022 00:20:30;183;-99999;-99999;0;
27.07.2022 00:25:30;182;-99999;-99999;0;
27.07.2022 00:30:30;182;-99999;-99999;0;
27.07.2022 00:35:30;181;-99999;-99999;0;
27.07.2022 00:40:30;181;-99999;-99999;0;
27.07.2022 00:45:30;181;-99999;-99999;0;
27.07.2022 00:50:30;181;-99999;-99999;0;
27.07.2022 00:55:30;177;-99999;-99999;0;
27.07.2022 01:00:30;176;-99999;-99999;0;
27.07.2022 01:05:30;176;-99999;-99999;0;
27.07.2022 01:10:30;176;-99999;-99999;0;
27.07.2022 01:15:30;176;-99999;-99999;0;
27.07.2022 01:20:30;176;-99999;-99999;0;
27.07.2022 01:25:30;175;-99999;-99999;0;
27.07.2022 01:30:30;175;-99999;-99999;0;
27.07.2022 01:35:30;175;-99999;-99999;0;
27.07.2022 01:40:30;175;-99999;-99999;0;
27.07.2022 01:45:30;174;-99999;-99999;0;
27.07.2022 01:50:30;174;-99999;-99999;0;
27.07.2022 01:55:30;174;-99999;-99999;0;
27.07.2022 02:00:30;174;-99999;-99999;0;
27.07.2022 02:05:30;176;-99999;-99999;0;
27.07.2022 02:10:30;176;-99999;-99999;0;
27.07.2022 02:15:30;175;-99999;-99999;0;
27.07.2022 02:20:30;175;-99999;-99999;0;
27.07.2022 02:25:30;175;-99999;-99999;0;
27.07.2022 02:30:30;175;-99999;-99999;0;
27.07.2022 02:35:30;175;-99999;-99999;0;
27.07.2022 02:40:30;175;-99999;-99999;0;
27.07.2022 02:45:30;175;-99999;-99999;0;
27.07.2022 02:50:30;174;-99999;-99999;0;
27.07.2022 02:55:30;174;-99999;-99999;0;
27.07.2022 03:00:30;174;-99999;-99999;0;
27.07.2022 03:05:30;173;-99999;-99999;0;
27.07.2022 03:10:30;170;-99999;-99999;0;
27.07.2022 03:15:30;170;-99999;-99999;0;
27.07.2022 03:20:30;170;-99999;-99999;0;
