tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
26.11.2022 00:03:30;49;0;0;0;
26.11.2022 00:08:30;49;0;0;0;
26.11.2022 00:13:30;49;0;0;0;
26.11.2022 00:18:30;49;0;0;0;
26.11.2022 00:23:30;49;0;0;0;
26.11.2022 00:28:30;49;0;0;0;
26.11.2022 00:33:30;49;0;0;0;
26.11.2022 00:38:30;48;0;0;0;
26.11.2022 00:43:30;48;0;0;0;
26.11.2022 00:48:30;48;0;0;0;
26.11.2022 00:53:30;48;0;0;0;
26.11.2022 00:58:30;48;0;0;0;
26.11.2022 01:03:30;48;0;0;0;
26.11.2022 01:08:30;48;0;0;0;
26.11.2022 01:13:30;48;0;0;0;
26.11.2022 01:18:30;48;0;0;0;
26.11.2022 01:23:30;48;0;0;0;
26.11.2022 01:28:30;50;0;0;0;
26.11.2022 01:33:30;51;0;0;0;
26.11.2022 01:38:30;51;0;0;0;
26.11.2022 01:43:30;51;0;0;0;
26.11.2022 01:48:30;51;0;0;0;
26.11.2022 01:53:30;51;0;0;0;
26.11.2022 01:58:30;51;0;0;0;
26.11.2022 02:03:30;51;0;0;0;
26.11.2022 02:08:30;51;0;0;0;
26.11.2022 02:13:30;51;0;0;0;
26.11.2022 02:18:30;52;0;0;0;
26.11.2022 02:23:30;53;0;0;0;
26.11.2022 02:28:30;53;0;0;0;
26.11.2022 02:33:30;44;0;0;0;
26.11.2022 02:38:30;39;0;0;0;
26.11.2022 02:43:30;39;0;0;0;
26.11.2022 02:48:30;42;0;0;0;
26.11.2022 02:53:30;52;0;0;0;
26.11.2022 02:58:30;52;0;0;0;
26.11.2022 03:03:30;52;0;0;0;
26.11.2022 03:08:30;52;0;0;0;
26.11.2022 03:13:30;53;0;0;0;
26.11.2022 03:18:30;53;0;0;0;
26.11.2022 03:23:30;53;0;0;0;
26.11.2022 03:28:30;54;0;0;0;
26.11.2022 03:33:30;54;0;0;0;
26.11.2022 03:38:30;54;0;0;0;
26.11.2022 03:43:30;54;0;0;0;
26.11.2022 03:48:30;54;0;0;0;
26.11.2022 03:53:30;54;0;0;0;
26.11.2022 03:58:30;52;0;0;0;
26.11.2022 04:03:30;52;0;0;0;
26.11.2022 04:08:30;52;0;0;0;
26.11.2022 04:13:30;52;0;0;0;
26.11.2022 04:18:30;52;0;0;0;
26.11.2022 04:23:30;52;0;0;0;
26.11.2022 04:28:30;52;0;0;0;
