tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
06.08.2022 00:00:30;193;-99999;-99999;0;
06.08.2022 00:05:30;190;-99999;-99999;0;
06.08.2022 00:10:30;190;-99999;-99999;0;
06.08.2022 00:15:30;190;-99999;-99999;0;
06.08.2022 00:20:30;189;-99999;-99999;0;
06.08.2022 00:25:30;189;-99999;-99999;0;
06.08.2022 00:30:30;189;-99999;-99999;0;
06.08.2022 00:35:30;189;-99999;-99999;0;
06.08.2022 00:40:30;189;-99999;-99999;0;
06.08.2022 00:45:30;189;-99999;-99999;0;
06.08.2022 00:50:30;189;-99999;-99999;0;
06.08.2022 00:55:30;186;-99999;-99999;0;
06.08.2022 01:00:30;186;-99999;-99999;0;
06.08.2022 01:05:30;186;-99999;-99999;0;
06.08.2022 01:10:30;186;-99999;-99999;0;
06.08.2022 01:15:30;188;-99999;-99999;0;
06.08.2022 01:20:30;188;-99999;-99999;0;
06.08.2022 01:25:30;188;-99999;-99999;0;
06.08.2022 01:30:30;188;-99999;-99999;0;
06.08.2022 01:35:30;188;-99999;-99999;0;
06.08.2022 01:40:30;188;-99999;-99999;0;
06.08.2022 01:45:30;185;-99999;-99999;0;
06.08.2022 01:50:30;185;-99999;-99999;0;
06.08.2022 01:55:30;185;-99999;-99999;0;
06.08.2022 02:00:30;183;-99999;-99999;0;
06.08.2022 02:05:30;181;-99999;-99999;0;
06.08.2022 02:10:30;181;-99999;-99999;0;
06.08.2022 02:15:30;180;-99999;-99999;0;
06.08.2022 02:20:30;179;-99999;-99999;0;
06.08.2022 02:25:30;179;-99999;-99999;0;
06.08.2022 02:30:30;179;-99999;-99999;0;
06.08.2022 02:35:30;177;-99999;-99999;0;
06.08.2022 02:40:30;177;-99999;-99999;0;
06.08.2022 02:45:30;177;-99999;-99999;0;
06.08.2022 02:50:30;176;-99999;-99999;0;
06.08.2022 02:55:30;176;-99999;-99999;0;
06.08.2022 03:00:30;176;-99999;-99999;0;
06.08.2022 03:05:30;176;-99999;-99999;0;
06.08.2022 03:10:30;176;-99999;-99999;0;
06.08.2022 03:15:30;176;-99999;-99999;0;
06.08.2022 03:20:30;176;-99999;-99999;0;
06.08.2022 03:25:30;175;-99999;-99999;0;
06.08.2022 03:30:30;175;-99999;-99999;0;
06.08.2022 03:35:30;175;-99999;-99999;0;
06.08.2022 03:40:30;173;-99999;-99999;0;
06.08.2022 03:45:30;171;-99999;-99999;0;
06.08.2022 03:50:30;171;-99999;-99999;0;
06.08.2022 03:55:30;170;-99999;-99999;0;
06.08.2022 04:00:30;169;-99999;-99999;0;
06.08.2022 04:05:30;169;-99999;-99999;0;
06.08.2022 04:10:30;169;-99999;-99999;0;
06.08.2022 04:15:30;168;-99999;-99999;0;
06.08.2022 04:20:30;168;-99999;-99999;0;
06.08.2022 04:25:30;168;-99999;-99999;0;
06.08.2022 04:30:30;168;-99999;-99999;0;
06.08.2022 04:35:30;168;-99999;-99999;0;
06.08.2022 04:40:30;168;-99999;-99999;0;
06.08.2022 04:45:30;168;-99999;-99999;0;
06.08.2022 04:50:30;168;-99999;-99999;0;
06.08.2022 04:55:30;168;-99999;-99999;0;
06.08.2022 05:00:30;168;-99999;-99999;0;
06.08.2022 05:05:30;168;-99999;-99999;0;
06.08.2022 05:10:30;169;-99999;-99999;0;
06.08.2022 05:15:30;169;-99999;-99999;0;
06.08.2022 05:20:30;169;-99999;-99999;0;
06.08.2022 05:25:30;169;-99999;-99999;0;
06.08.2022 05:30:30;169;-99999;-99999;0;
06.08.2022 05:35:30;168;-99999;-99999;0;
06.08.2022 05:40:30;165;-99999;-99999;0;
06.08.2022 05:45:30;165;-99999;-99999;0;
06.08.2022 05:50:30;165;-99999;-99999;0;
06.08.2022 05:55:30;165;-99999;-99999;0;
06.08.2022 06:00:30;165;-99999;-99999;0;
06.08.2022 06:05:30;165;-99999;-99999;0;
06.08.2022 06:10:30;164;-99999;-99999;0;
06.08.2022 06:15:30;164;-99999;-99999;0;
06.08.2022 06:20:30;164;-99999;-99999;0;
06.08.2022 06:25:30;164;-99999;-99999;0;
06.08.2022 06:30:30;166;-99999;-99999;0;
06.08.2022 06:35:30;166;-99999;-99999;0;
06.08.2022 06:40:30;166;-99999;-99999;0;
06.08.2022 06:45:30;166;-99999;-99999;0;
06.08.2022 06:50:30;166;-99999;-99999;0;
06.08.2022 06:55:30;166;-99999;-99999;0;
06.08.2022 07:00:30;166;-99999;-99999;0;
06.08.2022 07:05:30;166;-99999;-99999;0;
06.08.2022 07:10:30;166;-99999;-99999;0;
06.08.2022 07:15:30;165;-99999;-99999;0;
06.08.2022 07:20:30;164;-99999;-99999;0;
06.08.2022 07:25:30;164;-99999;-99999;0;
06.08.2022 07:30:30;164;-99999;-99999;0;
06.08.2022 07:35:30;164;-99999;-99999;0;
06.08.2022 07:40:30;164;-99999;-99999;0;
06.08.2022 07:45:30;164;-99999;-99999;0;
06.08.2022 07:50:30;164;-99999;-99999;0;
06.08.2022 07:55:30;164;-99999;-99999;0;
06.08.2022 08:00:30;164;-99999;-99999;0;
06.08.2022 08:05:30;164;-99999;-99999;0;
06.08.2022 08:10:30;164;-99999;-99999;0;
06.08.2022 08:15:30;164;-99999;-99999;0;
06.08.2022 08:20:30;164;-99999;-99999;0;
06.08.2022 08:25:30;167;-99999;-99999;0;
06.08.2022 08:30:30;169;-99999;-99999;0;
06.08.2022 08:35:30;169;-99999;-99999;0;
06.08.2022 08:40:30;169;-99999;-99999;0;
06.08.2022 08:45:30;169;-99999;-99999;0;
06.08.2022 08:50:30;169;-99999;-99999;0;
06.08.2022 08:55:30;169;-99999;-99999;0;
06.08.2022 09:00:30;170;-99999;-99999;0;
06.08.2022 09:05:30;170;-99999;-99999;0;
06.08.2022 09:10:30;170;-99999;-99999;0;
06.08.2022 09:15:30;170;-99999;-99999;0;
06.08.2022 09:20:30;171;-99999;-99999;0;
06.08.2022 09:25:30;171;-99999;-99999;0;
06.08.2022 09:30:30;173;-99999;-99999;0;
06.08.2022 09:35:30;178;-99999;-99999;0;
06.08.2022 09:40:30;178;-99999;-99999;0;
06.08.2022 09:45:30;178;-99999;-99999;0;
06.08.2022 09:50:30;179;-99999;-99999;0;
06.08.2022 09:55:30;179;-99999;-99999;0;
06.08.2022 10:00:30;179;-99999;-99999;0;
06.08.2022 10:05:30;178;-99999;-99999;0;
06.08.2022 10:10:30;178;-99999;-99999;0;
06.08.2022 10:15:30;178;-99999;-99999;0;
06.08.2022 10:20:30;180;-99999;-99999;0;
06.08.2022 10:25:30;184;-99999;-99999;0;
06.08.2022 10:30:30;184;-99999;-99999;0;
06.08.2022 10:35:30;184;-99999;-99999;0;
06.08.2022 10:40:30;185;-99999;-99999;0;
06.08.2022 10:45:30;185;-99999;-99999;0;
06.08.2022 10:50:30;185;-99999;-99999;0;
06.08.2022 10:55:30;189;-99999;-99999;0;
06.08.2022 11:00:30;191;-99999;-99999;0;
06.08.2022 11:05:30;191;-99999;-99999;0;
06.08.2022 11:10:30;191;-99999;-99999;0;
06.08.2022 11:15:30;191;-99999;-99999;0;
06.08.2022 11:20:30;191;-99999;-99999;0;
06.08.2022 11:25:30;191;-99999;-99999;0;
06.08.2022 11:30:30;196;-99999;-99999;0;
06.08.2022 11:35:30;196;-99999;-99999;0;
06.08.2022 11:40:30;196;-99999;-99999;0;
06.08.2022 11:45:30;196;-99999;-99999;0;
06.08.2022 11:50:30;196;-99999;-99999;0;
06.08.2022 11:55:30;196;-99999;-99999;0;
06.08.2022 12:00:30;195;-99999;-99999;0;
06.08.2022 12:05:30;194;-99999;-99999;0;
06.08.2022 12:10:30;194;-99999;-99999;0;
06.08.2022 12:15:30;194;-99999;-99999;0;
06.08.2022 12:20:30;206;-99999;-99999;0;
06.08.2022 12:25:30;206;-99999;-99999;0;
06.08.2022 12:30:30;206;-99999;-99999;0;
06.08.2022 12:35:30;202;-99999;-99999;0;
06.08.2022 12:40:30;201;-99999;-99999;0;
06.08.2022 12:45:30;201;-99999;-99999;0;
06.08.2022 12:50:30;206;-99999;-99999;0;
06.08.2022 12:55:30;217;-99999;-99999;0;
06.08.2022 13:00:30;217;-99999;-99999;0;
06.08.2022 13:05:30;217;-99999;-99999;0;
06.08.2022 13:10:30;218;-99999;-99999;0;
06.08.2022 13:15:30;218;-99999;-99999;0;
06.08.2022 13:20:30;218;-99999;-99999;0;
06.08.2022 13:25:30;210;-99999;-99999;0;
06.08.2022 13:30:30;207;-99999;-99999;0;
06.08.2022 13:35:30;207;-99999;-99999;0;
06.08.2022 13:40:30;207;-99999;-99999;0;
06.08.2022 13:45:30;209;-99999;-99999;0;
06.08.2022 13:50:30;209;-99999;-99999;0;
06.08.2022 13:55:30;209;-99999;-99999;0;
06.08.2022 14:00:30;230;-99999;-99999;0;
06.08.2022 14:05:30;230;-99999;-99999;0;
06.08.2022 14:10:30;230;-99999;-99999;0;
06.08.2022 14:15:30;223;-99999;-99999;0;
06.08.2022 14:20:30;221;-99999;-99999;0;
06.08.2022 14:25:30;221;-99999;-99999;0;
06.08.2022 14:30:30;222;-99999;-99999;0;
06.08.2022 14:35:30;226;-99999;-99999;0;
06.08.2022 14:40:30;226;-99999;-99999;0;
06.08.2022 14:45:30;225;-99999;-99999;0;
06.08.2022 14:50:30;225;-99999;-99999;0;
06.08.2022 14:55:30;225;-99999;-99999;0;
06.08.2022 15:00:30;225;-99999;-99999;0;
06.08.2022 15:05:30;227;-99999;-99999;0;
06.08.2022 15:10:30;228;-99999;-99999;0;
06.08.2022 15:15:30;228;-99999;-99999;0;
06.08.2022 15:20:30;230;-99999;-99999;0;
06.08.2022 15:25:30;234;-99999;-99999;0;
06.08.2022 15:30:30;234;-99999;-99999;0;
06.08.2022 15:35:30;234;-99999;-99999;0;
06.08.2022 15:40:30;244;-99999;-99999;0;
06.08.2022 15:45:30;244;-99999;-99999;0;
06.08.2022 15:50:30;244;-99999;-99999;0;
06.08.2022 15:55:30;238;-99999;-99999;0;
06.08.2022 16:00:30;236;-99999;-99999;0;
06.08.2022 16:05:30;236;-99999;-99999;0;
06.08.2022 16:10:30;236;-99999;-99999;0;
06.08.2022 16:15:30;236;-99999;-99999;0;
06.08.2022 16:20:30;236;-99999;-99999;0;
06.08.2022 16:25:30;235;-99999;-99999;0;
06.08.2022 16:30:30;231;-99999;-99999;0;
06.08.2022 16:35:30;231;-99999;-99999;0;
06.08.2022 16:40:30;231;-99999;-99999;0;
06.08.2022 16:45:30;239;-99999;-99999;0;
06.08.2022 16:50:30;244;-99999;-99999;0;
06.08.2022 16:55:30;244;-99999;-99999;0;
06.08.2022 17:00:30;239;-99999;-99999;0;
06.08.2022 17:05:30;231;-99999;-99999;0;
06.08.2022 17:10:30;231;-99999;-99999;0;
06.08.2022 17:15:30;231;-99999;-99999;0;
06.08.2022 17:20:30;231;-99999;-99999;0;
06.08.2022 17:25:30;231;-99999;-99999;0;
06.08.2022 17:30:30;231;-99999;-99999;0;
06.08.2022 17:35:30;232;-99999;-99999;0;
06.08.2022 17:40:30;233;-99999;-99999;0;
06.08.2022 17:45:30;233;-99999;-99999;0;
06.08.2022 17:50:30;231;-99999;-99999;0;
06.08.2022 17:55:30;229;-99999;-99999;0;
06.08.2022 18:00:30;229;-99999;-99999;0;
06.08.2022 18:05:30;229;-99999;-99999;0;
06.08.2022 18:10:30;236;-99999;-99999;0;
06.08.2022 18:15:30;236;-99999;-99999;0;
06.08.2022 18:20:30;236;-99999;-99999;0;
06.08.2022 18:25:30;235;-99999;-99999;0;
06.08.2022 18:30:30;235;-99999;-99999;0;
06.08.2022 18:35:30;235;-99999;-99999;0;
06.08.2022 18:40:30;233;-99999;-99999;0;
06.08.2022 18:45:30;231;-99999;-99999;0;
06.08.2022 18:50:30;231;-99999;-99999;0;
06.08.2022 18:55:30;231;-99999;-99999;0;
06.08.2022 19:00:30;231;-99999;-99999;0;
06.08.2022 19:05:30;231;-99999;-99999;0;
06.08.2022 19:10:30;231;-99999;-99999;0;
06.08.2022 19:15:30;228;-99999;-99999;0;
06.08.2022 19:20:30;228;-99999;-99999;0;
06.08.2022 19:25:30;228;-99999;-99999;0;
06.08.2022 19:30:30;226;-99999;-99999;0;
06.08.2022 19:35:30;225;-99999;-99999;0;
06.08.2022 19:40:30;225;-99999;-99999;0;
06.08.2022 19:45:30;224;-99999;-99999;0;
06.08.2022 19:50:30;224;-99999;-99999;0;
06.08.2022 19:55:30;224;-99999;-99999;0;
06.08.2022 20:00:30;224;-99999;-99999;0;
06.08.2022 20:05:30;226;-99999;-99999;0;
06.08.2022 20:10:30;227;-99999;-99999;0;
06.08.2022 20:15:30;227;-99999;-99999;0;
06.08.2022 20:20:30;226;-99999;-99999;0;
06.08.2022 20:25:30;225;-99999;-99999;0;
06.08.2022 20:30:30;225;-99999;-99999;0;
06.08.2022 20:35:30;224;-99999;-99999;0;
06.08.2022 20:40:30;206;-99999;-99999;0;
06.08.2022 20:45:30;206;-99999;-99999;0;
06.08.2022 20:50:30;206;-99999;-99999;0;
06.08.2022 20:55:30;206;-99999;-99999;0;
06.08.2022 21:00:30;206;-99999;-99999;0;
06.08.2022 21:05:30;206;-99999;-99999;0;
06.08.2022 21:10:30;205;-99999;-99999;0;
06.08.2022 21:15:30;205;-99999;-99999;0;
06.08.2022 21:20:30;205;-99999;-99999;0;
06.08.2022 21:25:30;204;-99999;-99999;0;
06.08.2022 21:30:30;202;-99999;-99999;0;
06.08.2022 21:35:30;202;-99999;-99999;0;
06.08.2022 21:40:30;202;-99999;-99999;0;
06.08.2022 21:45:30;199;-99999;-99999;0;
06.08.2022 21:50:30;198;-99999;-99999;0;
06.08.2022 21:55:30;198;-99999;-99999;0;
06.08.2022 22:00:30;196;-99999;-99999;0;
06.08.2022 22:05:30;193;-99999;-99999;0;
06.08.2022 22:10:30;193;-99999;-99999;0;
06.08.2022 22:15:30;192;-99999;-99999;0;
06.08.2022 22:20:30;192;-99999;-99999;0;
06.08.2022 22:25:30;192;-99999;-99999;0;
06.08.2022 22:30:30;192;-99999;-99999;0;
06.08.2022 22:35:30;187;-99999;-99999;0;
06.08.2022 22:40:30;186;-99999;-99999;0;
06.08.2022 22:45:30;186;-99999;-99999;0;
06.08.2022 22:50:30;185;-99999;-99999;0;
06.08.2022 22:55:30;185;-99999;-99999;0;
06.08.2022 23:00:30;185;-99999;-99999;0;
06.08.2022 23:05:30;184;-99999;-99999;0;
06.08.2022 23:10:30;175;-99999;-99999;0;
06.08.2022 23:15:30;175;-99999;-99999;0;
06.08.2022 23:20:30;175;-99999;-99999;0;
06.08.2022 23:25:30;171;-99999;-99999;0;
06.08.2022 23:30:30;170;-99999;-99999;0;
06.08.2022 23:35:30;170;-99999;-99999;0;
06.08.2022 23:40:30;170;-99999;-99999;0;
06.08.2022 23:45:30;171;-99999;-99999;0;
06.08.2022 23:50:30;171;-99999;-99999;0;
06.08.2022 23:55:30;171;-99999;-99999;0;
