tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
22.11.2022 00:03:30;46;0;0;0;
22.11.2022 00:08:30;46;0;0;0;
22.11.2022 00:13:30;46;0;0;0;
22.11.2022 00:18:30;46;0;0;0;
22.11.2022 00:23:30;46;0;0;0;
22.11.2022 00:28:30;46;0;0;0;
22.11.2022 00:33:30;49;0;0;0;
22.11.2022 00:38:30;49;0;0;0;
22.11.2022 00:43:30;49;0;0;0;
22.11.2022 00:48:30;49;0;0;0;
22.11.2022 00:53:30;49;0;0;0;
22.11.2022 00:58:30;49;0;0;0;
22.11.2022 01:03:30;46;0;0;0;
22.11.2022 01:08:30;45;0;0;0;
22.11.2022 01:13:30;45;0;0;0;
22.11.2022 01:18:30;45;0;0;0;
22.11.2022 01:23:30;45;0;0;0;
22.11.2022 01:28:30;45;0;0;0;
22.11.2022 01:33:30;45;0;0;0;
22.11.2022 01:38:30;45;0;0;0;
22.11.2022 01:43:30;45;0;0;0;
22.11.2022 01:48:30;45;0;0;0;
22.11.2022 01:53:30;46;0;0;0;
22.11.2022 01:58:30;48;0;0;0;
22.11.2022 02:03:30;48;0;0;0;
22.11.2022 02:08:30;48;0;0;0;
22.11.2022 02:13:30;48;0;0;0;
22.11.2022 02:18:30;48;0;0;0;
22.11.2022 02:23:30;48;0;0;0;
22.11.2022 02:28:30;48;0;0;0;
22.11.2022 02:33:30;49;0;0;0;
22.11.2022 02:38:30;49;0;0;0;
22.11.2022 02:43:30;55;0;0;0;
22.11.2022 02:48:30;60;0;0;0;
22.11.2022 02:53:30;60;0;0;0;
22.11.2022 02:58:30;59;0;0;0;
22.11.2022 03:03:30;57;0;0;0;
22.11.2022 03:08:30;57;0;0;0;
22.11.2022 03:13:30;57;0;0;0;
22.11.2022 03:18:30;58;0;0;0;
22.11.2022 03:23:30;59;0;0;0;
22.11.2022 03:28:30;59;0;0;0;
22.11.2022 03:33:30;59;0;0;0;
22.11.2022 03:38:30;59;0;0;0;
22.11.2022 03:43:30;59;0;0;0;
22.11.2022 03:48:30;58;0;0;0;
22.11.2022 03:53:30;58;0;0;0;
22.11.2022 03:58:30;58;0;0;0;
22.11.2022 04:03:30;58;0;0;0;
22.11.2022 04:08:30;56;0;0;0;
22.11.2022 04:13:30;56;0;0;0;
22.11.2022 04:18:30;56;0;0;0;
22.11.2022 04:23:30;57;0;0;0;
22.11.2022 04:28:30;58;0;0;0;
22.11.2022 04:33:30;58;0;0;0;
22.11.2022 04:38:30;57;0;0;0;
22.11.2022 04:43:30;56;0;0;0;
22.11.2022 04:48:30;56;0;0;0;
22.11.2022 04:53:30;56;0;0;0;
22.11.2022 04:58:30;47;0;0;0;
22.11.2022 05:03:30;47;0;0;0;
22.11.2022 05:08:30;47;0;0;0;
22.11.2022 05:13:30;47;0;0;0;
22.11.2022 05:18:30;47;0;0;0;
22.11.2022 05:23:30;47;0;0;0;
22.11.2022 05:28:30;48;0;0;0;
22.11.2022 05:33:30;53;0;0;0;
22.11.2022 05:38:30;53;0;0;0;
22.11.2022 05:43:30;53;0;0;0;
22.11.2022 05:48:30;51;0;0;0;
22.11.2022 05:53:30;51;0;0;0;
22.11.2022 05:58:30;51;0;0;0;
22.11.2022 06:03:30;49;0;0;0;
22.11.2022 06:08:30;48;0;0;0;
22.11.2022 06:13:30;48;0;0;0;
22.11.2022 06:18:30;48;0;0;0;
22.11.2022 06:23:30;48;0;0;0;
22.11.2022 06:28:30;48;0;0;0;
22.11.2022 06:33:30;48;0;0;0;
22.11.2022 06:38:30;44;0;0;0;
22.11.2022 06:43:30;44;0;0;0;
22.11.2022 06:48:30;44;0;0;0;
22.11.2022 06:53:30;43;0;0;0;
22.11.2022 06:58:30;43;0;0;0;
22.11.2022 07:03:30;43;0;0;0;
22.11.2022 07:08:30;43;0;0;0;
22.11.2022 07:13:30;45;0;0;0;
22.11.2022 07:18:30;45;0;0;0;
22.11.2022 07:23:30;45;0;0;0;
22.11.2022 07:28:30;44;0;47;0;
22.11.2022 07:33:30;44;0;456;0;
22.11.2022 07:38:30;44;0;513;0;
22.11.2022 07:43:30;44;0;563;0;
22.11.2022 07:48:30;44;0;599;0;
22.11.2022 07:53:30;44;0;600;0;
22.11.2022 07:58:30;44;0;582;0;
22.11.2022 08:03:30;44;0;514;0;
22.11.2022 08:08:30;44;0;498;0;
22.11.2022 08:13:30;44;0;527;0;
22.11.2022 08:18:30;45;0;549;0;
22.11.2022 08:23:30;46;0;575;0;
22.11.2022 08:28:30;46;0;602;0;
22.11.2022 08:33:30;47;0;618;0;
22.11.2022 08:38:30;48;0;632;0;
22.11.2022 08:43:30;48;0;639;0;
22.11.2022 08:48:30;48;0;650;0;
22.11.2022 08:53:30;49;0;655;0;
22.11.2022 08:58:30;49;0;656;0;
22.11.2022 09:03:30;49;0;661;0;
22.11.2022 09:08:30;50;0;660;0;
22.11.2022 09:13:30;51;0;664;0;
22.11.2022 09:18:30;51;0;672;0;
22.11.2022 09:23:30;51;0;678;0;
22.11.2022 09:28:30;52;0;681;0;
22.11.2022 09:33:30;52;0;683;0;
