tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
14.11.2022 00:03:30;32;0;0;0;
14.11.2022 00:08:30;32;0;0;0;
14.11.2022 00:13:30;32;0;0;0;
14.11.2022 00:18:30;25;0;0;0;
14.11.2022 00:23:30;25;0;0;0;
14.11.2022 00:28:30;25;0;0;0;
14.11.2022 00:33:30;22;0;0;0;
14.11.2022 00:38:30;21;0;0;0;
14.11.2022 00:43:30;21;0;0;0;
14.11.2022 00:48:30;22;0;0;0;
14.11.2022 00:53:30;25;0;0;0;
14.11.2022 00:58:30;25;0;0;0;
14.11.2022 01:03:30;25;0;0;0;
14.11.2022 01:08:30;22;0;0;0;
14.11.2022 01:13:30;22;0;0;0;
14.11.2022 01:18:30;22;0;0;0;
14.11.2022 01:23:30;22;0;0;0;
14.11.2022 01:28:30;22;0;0;0;
14.11.2022 01:33:30;22;0;0;0;
14.11.2022 01:38:30;21;0;0;0;
14.11.2022 01:43:30;21;0;0;0;
14.11.2022 01:48:30;21;0;0;0;
14.11.2022 01:53:30;21;0;0;0;
14.11.2022 01:58:30;20;0;0;0;
14.11.2022 02:03:30;20;0;0;0;
14.11.2022 02:08:30;20;0;0;0;
14.11.2022 02:13:30;23;0;0;0;
14.11.2022 02:18:30;26;0;0;0;
14.11.2022 02:23:30;26;0;0;0;
14.11.2022 02:28:30;26;0;0;0;
14.11.2022 02:33:30;26;0;0;0;
14.11.2022 02:38:30;26;0;0;0;
14.11.2022 02:43:30;26;0;0;0;
14.11.2022 02:48:30;26;0;0;0;
14.11.2022 02:53:30;26;0;0;0;
14.11.2022 02:58:30;26;0;0;0;
14.11.2022 03:03:30;24;0;0;0;
14.11.2022 03:08:30;23;0;0;0;
14.11.2022 03:13:30;23;0;0;0;
14.11.2022 03:18:30;23;0;0;0;
14.11.2022 03:23:30;23;0;0;0;
14.11.2022 03:28:30;23;0;0;0;
14.11.2022 03:33:30;23;0;0;0;
14.11.2022 03:38:30;18;0;0;0;
14.11.2022 03:43:30;18;0;0;0;
14.11.2022 03:48:30;18;0;0;0;
14.11.2022 03:53:30;20;0;0;0;
14.11.2022 03:58:30;23;0;0;0;
14.11.2022 04:03:30;23;0;0;0;
