tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
10.12.2022 00:03:30;5;0;0;0;
10.12.2022 00:08:30;4;0;0;0;
10.12.2022 00:13:30;2;0;0;0;
10.12.2022 00:18:30;2;0;0;0;
10.12.2022 00:23:30;2;0;0;0;
10.12.2022 00:28:30;4;0;0;0;
10.12.2022 00:33:30;5;0;0;0;
10.12.2022 00:38:30;5;0;0;0;
10.12.2022 00:43:30;5;0;0;0;
10.12.2022 00:48:30;5;0;0;0;
10.12.2022 00:53:30;5;0;0;0;
10.12.2022 00:58:30;5;0;0;0;
10.12.2022 01:03:30;5;0;0;0;
10.12.2022 01:08:30;5;0;0;0;
10.12.2022 01:13:30;5;0;0;0;
10.12.2022 01:18:30;2;0;0;0;
10.12.2022 01:23:30;2;0;0;0;
10.12.2022 01:28:30;2;0;0;0;
10.12.2022 01:33:30;2;0;0;0;
10.12.2022 01:38:30;2;0;0;0;
10.12.2022 01:43:30;2;0;0;0;
10.12.2022 01:48:30;2;0;0;0;
10.12.2022 01:53:30;2;0;0;0;
10.12.2022 01:58:30;2;0;0;0;
10.12.2022 02:03:30;2;0;0;0;
10.12.2022 02:08:30;2;0;0;0;
10.12.2022 02:13:30;2;0;0;0;
10.12.2022 02:18:30;2;0;0;0;
10.12.2022 02:23:30;2;0;0;0;
10.12.2022 02:28:30;2;0;0;0;
10.12.2022 02:33:30;2;0;0;0;
10.12.2022 02:38:30;2;0;0;0;
10.12.2022 02:43:30;2;0;0;0;
10.12.2022 02:48:30;2;0;0;0;
10.12.2022 02:53:30;2;0;0;0;
10.12.2022 02:58:30;2;0;0;0;
10.12.2022 03:03:30;3;0;0;0;
10.12.2022 03:08:30;3;0;0;0;
10.12.2022 03:13:30;3;0;0;0;
10.12.2022 03:18:30;3;0;0;0;
10.12.2022 03:23:30;3;0;0;0;
10.12.2022 03:28:30;3;0;0;0;
10.12.2022 03:33:30;3;0;0;0;
10.12.2022 03:38:30;3;0;0;0;
10.12.2022 03:43:30;3;0;0;0;
10.12.2022 03:48:30;3;0;0;0;
10.12.2022 03:53:30;3;0;0;0;
10.12.2022 03:58:30;3;0;0;0;
10.12.2022 04:03:30;2;0;0;0;
10.12.2022 04:08:30;2;0;0;0;
10.12.2022 04:13:30;2;0;0;0;
10.12.2022 04:18:30;2;0;0;0;
10.12.2022 04:23:30;2;0;0;0;
10.12.2022 04:28:30;2;0;0;0;
10.12.2022 04:33:30;2;0;0;0;
10.12.2022 04:38:30;2;0;0;0;
10.12.2022 04:43:30;2;0;0;0;
10.12.2022 04:48:30;2;0;0;0;
10.12.2022 04:53:30;2;0;0;0;
10.12.2022 04:58:30;2;0;0;0;
10.12.2022 05:03:30;2;0;0;0;
10.12.2022 05:08:30;2;0;0;0;
10.12.2022 05:13:30;2;0;0;0;
10.12.2022 05:18:30;2;0;0;0;
10.12.2022 05:23:30;2;0;0;0;
10.12.2022 05:28:30;2;0;0;0;
10.12.2022 05:33:30;2;0;0;0;
10.12.2022 05:38:30;2;0;0;0;
10.12.2022 05:43:30;2;0;0;0;
10.12.2022 05:48:30;3;0;0;0;
10.12.2022 05:53:30;3;0;0;0;
10.12.2022 05:58:30;3;0;0;0;
10.12.2022 06:03:30;3;0;0;0;
10.12.2022 06:08:30;3;0;0;0;
10.12.2022 06:13:30;3;0;0;0;
10.12.2022 06:18:30;5;0;0;0;
10.12.2022 06:23:30;6;0;0;0;
10.12.2022 06:28:30;6;0;0;0;
10.12.2022 06:33:30;6;0;0;0;
10.12.2022 06:38:30;6;0;0;0;
10.12.2022 06:43:30;6;0;0;0;
10.12.2022 06:48:30;6;0;0;0;
10.12.2022 06:53:30;6;0;0;0;
10.12.2022 06:58:30;6;0;0;0;
10.12.2022 07:03:30;6;0;0;0;
10.12.2022 07:08:30;3;0;0;0;
10.12.2022 07:13:30;3;0;0;0;
10.12.2022 07:18:30;3;0;0;0;
10.12.2022 07:23:30;3;0;0;0;
10.12.2022 07:28:30;3;0;0;0;
10.12.2022 07:33:30;3;0;0;0;
10.12.2022 07:38:30;3;0;0;0;
10.12.2022 07:43:30;3;0;0;0;
10.12.2022 07:48:30;3;0;0;0;
10.12.2022 07:53:30;3;0;0;0;
10.12.2022 07:58:30;3;0;136;0;
10.12.2022 08:03:30;3;0;468;0;
10.12.2022 08:08:30;3;0;497;0;
10.12.2022 08:13:30;3;0;550;0;
10.12.2022 08:18:30;3;0;584;0;
10.12.2022 08:23:30;3;0;582;0;
10.12.2022 08:28:30;3;0;528;0;
10.12.2022 08:33:30;3;0;537;0;
10.12.2022 08:38:30;3;0;568;0;
10.12.2022 08:43:30;3;0;582;0;
10.12.2022 08:48:30;3;0;591;0;
10.12.2022 08:53:30;3;0;591;0;
10.12.2022 08:58:30;3;0;600;0;
10.12.2022 09:03:30;1;0;614;0;
10.12.2022 09:08:30;1;0;627;0;
10.12.2022 09:13:30;1;0;638;0;
10.12.2022 09:18:30;1;0;634;0;
10.12.2022 09:23:30;2;0;645;0;
10.12.2022 09:28:30;2;0;658;0;
10.12.2022 09:33:30;2;0;679;0;
10.12.2022 09:38:30;2;0;684;0;
10.12.2022 09:43:30;3;0;690;0;
10.12.2022 09:48:30;3;0;700;0;
10.12.2022 09:53:30;2;0;702;0;
10.12.2022 09:58:30;2;0;698;0;
10.12.2022 10:03:30;2;0;696;0;
10.12.2022 10:08:30;2;0;694;0;
10.12.2022 10:13:30;3;0;686;0;
10.12.2022 10:18:30;3;0;686;0;
10.12.2022 10:23:30;3;0;691;0;
10.12.2022 10:28:30;3;0;693;0;
10.12.2022 10:33:30;3;0;699;0;
10.12.2022 10:38:30;3;0;703;0;
10.12.2022 10:43:30;4;0;704;0;
10.12.2022 10:48:30;5;0;708;0;
10.12.2022 10:53:30;5;0;717;0;
10.12.2022 10:58:30;4;0;720;0;
10.12.2022 11:03:30;3;0;719;0;
10.12.2022 11:08:30;3;0;721;0;
10.12.2022 11:13:30;3;0;724;0;
10.12.2022 11:18:30;3;0;725;0;
10.12.2022 11:23:30;3;0;728;0;
10.12.2022 11:28:30;3;0;732;0;
10.12.2022 11:33:30;3;0;734;0;
10.12.2022 11:38:30;3;0;724;0;
10.12.2022 11:43:30;3;0;709;0;
10.12.2022 11:48:30;3;0;703;0;
10.12.2022 11:53:30;3;0;706;0;
10.12.2022 11:58:30;3;0;705;0;
10.12.2022 12:03:30;3;0;702;0;
10.12.2022 12:08:30;3;0;698;0;
10.12.2022 12:13:30;3;0;701;0;
10.12.2022 12:18:30;3;0;705;0;
10.12.2022 12:23:30;4;0;693;0;
10.12.2022 12:28:30;5;0;702;0;
10.12.2022 12:33:30;5;0;705;0;
10.12.2022 12:38:30;5;0;708;0;
10.12.2022 12:43:30;6;0;704;0;
10.12.2022 12:48:30;6;0;704;0;
10.12.2022 12:53:30;6;0;703;0;
10.12.2022 12:58:30;8;0;701;0;
10.12.2022 13:03:30;9;0;699;0;
10.12.2022 13:08:30;9;0;697;0;
10.12.2022 13:13:30;10;0;703;0;
10.12.2022 13:18:30;12;0;700;0;
10.12.2022 13:23:30;12;0;691;0;
10.12.2022 13:28:30;10;0;688;0;
10.12.2022 13:33:30;5;0;693;0;
10.12.2022 13:38:30;5;0;690;0;
10.12.2022 13:43:30;5;0;691;0;
10.12.2022 13:48:30;7;0;695;0;
10.12.2022 13:53:30;8;0;688;0;
10.12.2022 13:58:30;8;0;695;0;
10.12.2022 14:03:30;10;0;691;0;
10.12.2022 14:08:30;12;0;688;0;
10.12.2022 14:13:30;12;0;691;0;
10.12.2022 14:18:30;12;0;689;0;
10.12.2022 14:23:30;12;0;686;0;
10.12.2022 14:28:30;12;0;684;0;
10.12.2022 14:33:30;12;0;683;0;
10.12.2022 14:38:30;12;0;683;0;
10.12.2022 14:43:30;12;0;679;0;
10.12.2022 14:48:30;12;0;675;0;
10.12.2022 14:53:30;10;0;672;0;
10.12.2022 14:58:30;9;0;670;0;
10.12.2022 15:03:30;9;0;667;0;
10.12.2022 15:08:30;9;0;660;0;
10.12.2022 15:13:30;9;0;651;0;
10.12.2022 15:18:30;9;0;636;0;
10.12.2022 15:23:30;9;0;632;0;
10.12.2022 15:28:30;9;0;643;0;
10.12.2022 15:33:30;9;0;647;0;
10.12.2022 15:38:30;9;0;647;0;
10.12.2022 15:43:30;5;0;644;0;
10.12.2022 15:48:30;3;0;645;0;
10.12.2022 15:53:30;3;0;640;0;
10.12.2022 15:58:30;3;0;622;0;
10.12.2022 16:03:30;3;0;602;0;
10.12.2022 16:08:30;3;0;585;0;
10.12.2022 16:13:30;3;0;559;0;
10.12.2022 16:18:30;5;0;545;0;
10.12.2022 16:23:30;6;0;521;0;
10.12.2022 16:28:30;6;0;497;0;
10.12.2022 16:33:30;5;0;488;0;
10.12.2022 16:38:30;5;0;471;0;
10.12.2022 16:43:30;5;0;441;0;
10.12.2022 16:48:30;5;0;185;0;
10.12.2022 16:53:30;5;0;126;0;
10.12.2022 16:58:30;5;0;104;0;
10.12.2022 17:03:30;5;0;0;0;
10.12.2022 17:08:30;4;0;0;0;
10.12.2022 17:13:30;4;0;0;0;
10.12.2022 17:18:30;4;0;0;0;
10.12.2022 17:23:30;2;0;0;0;
10.12.2022 17:28:30;1;0;0;0;
10.12.2022 17:33:30;1;0;0;0;
10.12.2022 17:38:30;1;0;0;0;
10.12.2022 17:43:30;1;0;0;0;
10.12.2022 17:48:30;1;0;0;0;
10.12.2022 17:53:30;1;0;0;0;
10.12.2022 17:58:30;1;0;0;0;
10.12.2022 18:03:30;1;0;0;0;
10.12.2022 18:08:30;1;0;0;0;
10.12.2022 18:13:30;1;0;0;0;
10.12.2022 18:18:30;1;0;0;0;
10.12.2022 18:23:30;1;0;0;0;
10.12.2022 18:28:30;0;0;0;0;
10.12.2022 18:33:30;-1;0;0;0;
10.12.2022 18:38:30;-1;0;0;0;
10.12.2022 18:43:30;-1;0;0;0;
10.12.2022 18:48:30;-6;0;0;0;
10.12.2022 18:53:30;-7;0;0;0;
10.12.2022 18:58:30;-7;0;0;0;
10.12.2022 19:03:30;-9;0;0;0;
10.12.2022 19:08:30;-11;0;0;0;
10.12.2022 19:13:30;-11;0;0;0;
10.12.2022 19:18:30;-10;0;0;0;
10.12.2022 19:23:30;-9;0;0;0;
10.12.2022 19:28:30;-9;0;0;0;
10.12.2022 19:33:30;-9;0;0;0;
10.12.2022 19:38:30;-5;0;0;0;
10.12.2022 19:43:30;-5;0;0;0;
10.12.2022 19:48:30;-5;0;0;0;
10.12.2022 19:53:30;-5;0;0;0;
10.12.2022 19:58:30;-5;0;0;0;
10.12.2022 20:03:30;-5;0;0;0;
10.12.2022 20:08:30;-5;0;0;0;
10.12.2022 20:13:30;-5;0;0;0;
10.12.2022 20:18:30;-5;0;0;0;
10.12.2022 20:23:30;-5;0;0;0;
10.12.2022 20:28:30;-5;0;0;0;
10.12.2022 20:33:30;-5;0;0;0;
10.12.2022 20:38:30;-5;0;0;0;
10.12.2022 20:43:30;-5;0;0;0;
10.12.2022 20:48:30;-5;0;0;0;
10.12.2022 20:53:30;-5;0;0;0;
10.12.2022 20:58:30;-5;0;0;0;
10.12.2022 21:03:30;-5;0;0;0;
10.12.2022 21:08:30;-5;0;0;0;
10.12.2022 21:13:30;-5;0;0;0;
10.12.2022 21:18:30;-8;0;0;0;
10.12.2022 21:23:30;-9;0;0;0;
10.12.2022 21:28:30;-9;0;0;0;
10.12.2022 21:33:30;-7;0;0;0;
10.12.2022 21:38:30;-7;0;0;0;
10.12.2022 21:43:30;-7;0;0;0;
10.12.2022 21:48:30;-7;0;0;0;
10.12.2022 21:53:30;-7;0;0;0;
10.12.2022 21:58:30;-7;0;0;0;
10.12.2022 22:03:30;-7;0;0;0;
10.12.2022 22:08:30;-7;0;0;0;
10.12.2022 22:13:30;-7;0;0;0;
10.12.2022 22:18:30;-7;0;0;0;
10.12.2022 22:23:30;-7;0;0;0;
10.12.2022 22:28:30;-8;0;0;0;
10.12.2022 22:33:30;-8;0;0;0;
10.12.2022 22:38:30;-9;0;0;0;
10.12.2022 22:43:30;-13;0;0;0;
10.12.2022 22:48:30;-13;0;0;0;
10.12.2022 22:53:30;-13;0;0;0;
10.12.2022 22:58:30;-13;0;0;0;
10.12.2022 23:03:30;-13;0;0;0;
10.12.2022 23:08:30;-13;0;0;0;
10.12.2022 23:13:30;-13;0;0;0;
10.12.2022 23:18:30;-13;0;0;0;
10.12.2022 23:23:30;-13;0;0;0;
10.12.2022 23:28:30;-13;0;0;0;
10.12.2022 23:33:30;-13;0;0;0;
10.12.2022 23:38:30;-13;0;0;0;
10.12.2022 23:43:30;-13;0;0;0;
10.12.2022 23:48:30;-13;0;0;0;
10.12.2022 23:53:30;-13;0;0;0;
10.12.2022 23:58:30;-13;0;0;0;
