tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
04.01.2023 00:03:30;28;0;0;0;
04.01.2023 00:08:30;28;0;0;0;
04.01.2023 00:13:30;31;0;0;0;
04.01.2023 00:18:30;31;0;0;0;
04.01.2023 00:23:30;31;0;0;0;
04.01.2023 00:28:30;31;0;0;0;
04.01.2023 00:33:30;31;0;0;0;
04.01.2023 00:38:30;31;0;0;0;
04.01.2023 00:43:30;30;0;0;0;
04.01.2023 00:48:30;30;0;0;0;
04.01.2023 00:53:30;30;0;0;0;
04.01.2023 00:58:30;30;0;0;0;
04.01.2023 01:03:30;30;0;0;0;
04.01.2023 01:08:30;30;0;0;0;
04.01.2023 01:13:30;30;0;0;0;
04.01.2023 01:18:30;32;0;0;0;
04.01.2023 01:23:30;33;0;0;0;
04.01.2023 01:28:30;33;0;0;0;
04.01.2023 01:33:30;35;0;0;0;
04.01.2023 01:38:30;37;0;0;0;
04.01.2023 01:43:30;37;0;0;0;
04.01.2023 01:48:30;37;0;0;0;
04.01.2023 01:53:30;38;0;0;0;
04.01.2023 01:58:30;38;0;0;0;
04.01.2023 02:03:30;38;0;0;0;
04.01.2023 02:08:30;38;0;0;0;
04.01.2023 02:13:30;38;0;0;0;
04.01.2023 02:18:30;38;0;0;0;
04.01.2023 02:23:30;38;0;0;0;
04.01.2023 02:28:30;38;0;0;0;
04.01.2023 02:33:30;38;0;0;0;
04.01.2023 02:38:30;38;0;0;0;
04.01.2023 02:43:30;39;0;0;0;
04.01.2023 02:48:30;39;0;0;0;
04.01.2023 02:53:30;39;0;0;0;
04.01.2023 02:58:30;36;0;0;0;
04.01.2023 03:03:30;36;0;0;0;
04.01.2023 03:08:30;36;0;0;0;
04.01.2023 03:13:30;35;0;0;0;
04.01.2023 03:18:30;35;0;0;0;
04.01.2023 03:23:30;35;0;0;0;
04.01.2023 03:28:30;35;0;0;0;
04.01.2023 03:33:30;35;0;0;0;
04.01.2023 03:38:30;35;0;0;0;
04.01.2023 03:43:30;35;0;0;0;
04.01.2023 03:48:30;35;0;0;0;
04.01.2023 03:53:30;36;0;0;0;
04.01.2023 03:58:30;36;0;0;0;
04.01.2023 04:03:30;37;0;0;0;
04.01.2023 04:08:30;39;0;0;0;
04.01.2023 04:13:30;39;0;0;0;
04.01.2023 04:18:30;39;0;0;0;
04.01.2023 04:23:30;39;0;0;0;
04.01.2023 04:28:30;39;0;0;0;
04.01.2023 04:33:30;39;0;0;0;
04.01.2023 04:38:30;36;0;0;0;
04.01.2023 04:43:30;36;0;0;0;
04.01.2023 04:48:30;36;0;0;0;
04.01.2023 04:53:30;36;0;0;0;
04.01.2023 04:58:30;37;0;0;0;
04.01.2023 05:03:30;37;0;0;0;
04.01.2023 05:08:30;38;0;0;0;
04.01.2023 05:13:30;43;0;0;0;
04.01.2023 05:18:30;43;0;0;0;
04.01.2023 05:23:30;43;0;0;0;
04.01.2023 05:28:30;44;0;0;0;
04.01.2023 05:33:30;45;0;0;0;
04.01.2023 05:38:30;45;0;0;0;
04.01.2023 05:43:30;43;0;0;0;
04.01.2023 05:48:30;42;0;0;0;
04.01.2023 05:53:30;42;0;0;0;
04.01.2023 05:58:30;42;0;0;0;
04.01.2023 06:03:30;44;0;0;0;
04.01.2023 06:08:30;44;0;0;0;
04.01.2023 06:13:30;44;0;0;0;
04.01.2023 06:18:30;45;0;0;0;
04.01.2023 06:23:30;46;0;0;0;
04.01.2023 06:28:30;46;0;0;0;
04.01.2023 06:33:30;47;0;0;0;
04.01.2023 06:38:30;48;0;0;0;
04.01.2023 06:43:30;48;0;0;0;
04.01.2023 06:48:30;47;0;0;0;
04.01.2023 06:53:30;45;0;0;0;
04.01.2023 06:58:30;45;0;0;0;
04.01.2023 07:03:30;45;0;0;0;
04.01.2023 07:08:30;43;0;0;0;
04.01.2023 07:13:30;43;0;0;0;
04.01.2023 07:18:30;43;0;0;0;
04.01.2023 07:23:30;44;0;0;0;
04.01.2023 07:28:30;46;0;0;0;
04.01.2023 07:33:30;46;0;0;0;
04.01.2023 07:38:30;47;0;0;0;
04.01.2023 07:43:30;50;0;0;0;
04.01.2023 07:48:30;50;0;0;0;
04.01.2023 07:53:30;50;0;1;0;
04.01.2023 07:58:30;48;0;398;0;
04.01.2023 08:03:30;48;0;526;0;
04.01.2023 08:08:30;48;0;506;0;
04.01.2023 08:13:30;50;0;591;0;
04.01.2023 08:18:30;53;0;591;0;
04.01.2023 08:23:30;53;0;553;0;
04.01.2023 08:28:30;53;0;532;0;
04.01.2023 08:33:30;53;0;554;0;
04.01.2023 08:38:30;53;0;573;0;
04.01.2023 08:43:30;53;0;583;0;
04.01.2023 08:48:30;59;0;607;0;
04.01.2023 08:53:30;60;0;621;0;
04.01.2023 08:58:30;60;0;635;0;
04.01.2023 09:03:30;61;0;639;0;
04.01.2023 09:08:30;63;0;637;0;
04.01.2023 09:13:30;63;0;640;0;
04.01.2023 09:18:30;64;0;642;0;
04.01.2023 09:23:30;69;0;651;0;
04.01.2023 09:28:30;69;0;653;0;
04.01.2023 09:33:30;69;0;654;0;
04.01.2023 09:38:30;69;0;652;0;
04.01.2023 09:43:30;69;0;661;0;
04.01.2023 09:48:30;69;0;666;0;
04.01.2023 09:53:30;67;0;659;0;
04.01.2023 09:58:30;67;0;650;0;
04.01.2023 10:03:30;67;0;643;0;
04.01.2023 10:08:30;67;0;640;0;
04.01.2023 10:13:30;70;0;659;0;
04.01.2023 10:18:30;70;0;666;0;
04.01.2023 10:23:30;70;0;663;0;
04.01.2023 10:28:30;70;0;664;0;
04.01.2023 10:33:30;71;0;665;0;
04.01.2023 10:38:30;71;0;669;0;
04.01.2023 10:43:30;72;0;671;0;
04.01.2023 10:48:30;73;0;675;0;
04.01.2023 10:53:30;73;0;678;0;
04.01.2023 10:58:30;73;0;676;0;
04.01.2023 11:03:30;73;0;669;0;
04.01.2023 11:08:30;73;0;663;0;
04.01.2023 11:13:30;73;0;657;0;
04.01.2023 11:18:30;76;0;656;0;
04.01.2023 11:23:30;77;0;663;0;
04.01.2023 11:28:30;77;0;666;0;
04.01.2023 11:33:30;77;0;667;0;
04.01.2023 11:38:30;77;0;668;0;
04.01.2023 11:43:30;77;0;666;0;
04.01.2023 11:48:30;77;0;667;0;
04.01.2023 11:53:30;78;0;672;0;
04.01.2023 11:58:30;78;0;676;0;
04.01.2023 12:03:30;78;0;674;0;
04.01.2023 12:08:30;74;0;672;0;
04.01.2023 12:13:30;74;0;673;0;
04.01.2023 12:18:30;74;0;673;0;
04.01.2023 12:23:30;75;0;677;0;
04.01.2023 12:28:30;76;0;669;0;
04.01.2023 12:33:30;76;0;670;0;
04.01.2023 12:38:30;79;0;672;0;
04.01.2023 12:43:30;90;0;674;0;
04.01.2023 12:48:30;90;0;674;0;
04.01.2023 12:53:30;90;0;672;0;
04.01.2023 12:58:30;89;0;670;0;
04.01.2023 13:03:30;89;0;675;0;
04.01.2023 13:08:30;89;0;676;0;
04.01.2023 13:13:30;91;0;677;0;
04.01.2023 13:18:30;94;0;677;0;
04.01.2023 13:23:30;94;0;680;0;
04.01.2023 13:28:30;91;0;681;0;
04.01.2023 13:33:30;83;0;683;0;
04.01.2023 13:38:30;83;0;677;0;
04.01.2023 13:43:30;83;0;674;0;
04.01.2023 13:48:30;85;0;676;0;
04.01.2023 13:53:30;86;0;680;0;
04.01.2023 13:58:30;86;0;680;0;
04.01.2023 14:03:30;87;0;674;0;
04.01.2023 14:08:30;89;0;670;0;
04.01.2023 14:13:30;89;0;661;0;
04.01.2023 14:18:30;89;0;663;0;
04.01.2023 14:23:30;91;0;665;0;
04.01.2023 14:28:30;91;0;661;0;
