tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
12.01.2023 00:03:30;61;0;0;0;
12.01.2023 00:08:30;61;0;0;0;
12.01.2023 00:13:30;61;0;0;0;
12.01.2023 00:18:30;61;0;0;0;
12.01.2023 00:23:30;61;0;0;0;
12.01.2023 00:28:30;61;0;0;0;
12.01.2023 00:33:30;61;0;0;0;
12.01.2023 00:38:30;61;0;0;0;
12.01.2023 00:43:30;61;0;0;0;
12.01.2023 00:48:30;61;0;0;0;
12.01.2023 00:53:30;61;0;0;0;
12.01.2023 00:58:30;61;0;0;0;
12.01.2023 01:03:30;61;0;0;0;
12.01.2023 01:08:30;61;0;0;0;
12.01.2023 01:13:30;60;0;0;0;
12.01.2023 01:18:30;60;0;0;0;
12.01.2023 01:23:30;60;0;0;0;
12.01.2023 01:28:30;60;0;0;0;
12.01.2023 01:33:30;60;0;0;0;
12.01.2023 01:38:30;60;0;0;0;
12.01.2023 01:43:30;60;0;0;0;
12.01.2023 01:48:30;60;0;0;0;
12.01.2023 01:53:30;61;0;0;0;
12.01.2023 01:58:30;61;0;0;0;
12.01.2023 02:03:30;61;0;0;0;
12.01.2023 02:08:30;61;0;0;0;
12.01.2023 02:13:30;61;0;0;0;
12.01.2023 02:18:30;62;0;0;0;
12.01.2023 02:23:30;66;0;0;0;
12.01.2023 02:28:30;66;0;0;0;
12.01.2023 02:33:30;66;0;0;0;
12.01.2023 02:38:30;67;0;0;0;
12.01.2023 02:43:30;68;0;0;0;
12.01.2023 02:48:30;68;0;0;0;
12.01.2023 02:53:30;69;0;0;0;
12.01.2023 02:58:30;70;0;0;0;
12.01.2023 03:03:30;70;0;0;0;
12.01.2023 03:08:30;70;0;0;0;
12.01.2023 03:13:30;71;0;0;0;
12.01.2023 03:18:30;71;0;0;0;
12.01.2023 03:23:30;71;0;0;0;
12.01.2023 03:28:30;61;0;0;0;
12.01.2023 03:33:30;61;0;0;0;
12.01.2023 03:38:30;61;0;0;0;
12.01.2023 03:43:30;66;0;0;0;
12.01.2023 03:48:30;71;0;0;0;
12.01.2023 03:53:30;71;0;0;0;
12.01.2023 03:58:30;71;0;0;0;
12.01.2023 04:03:30;72;0;0;0;
12.01.2023 04:08:30;72;0;0;0;
12.01.2023 04:13:30;72;0;0;0;
12.01.2023 04:18:30;68;0;0;0;
12.01.2023 04:23:30;68;0;0;0;
12.01.2023 04:28:30;68;0;0;0;
12.01.2023 04:33:30;66;0;0;0;
12.01.2023 04:38:30;65;0;0;0;
12.01.2023 04:43:30;65;0;0;0;
12.01.2023 04:48:30;65;0;0;0;
12.01.2023 04:53:30;66;0;0;0;
12.01.2023 04:58:30;66;0;0;0;
12.01.2023 05:03:30;66;0;0;0;
12.01.2023 05:08:30;65;0;0;0;
12.01.2023 05:13:30;65;0;0;0;
12.01.2023 05:18:30;65;0;0;0;
12.01.2023 05:23:30;66;0;0;0;
12.01.2023 05:28:30;68;0;0;0;
12.01.2023 05:33:30;68;0;0;0;
12.01.2023 05:38:30;69;0;0;0;
12.01.2023 05:43:30;74;0;0;0;
12.01.2023 05:48:30;74;0;0;0;
12.01.2023 05:53:30;74;0;0;0;
12.01.2023 05:58:30;74;0;0;0;
12.01.2023 06:03:30;74;0;0;0;
12.01.2023 06:08:30;74;0;0;0;
12.01.2023 06:13:30;74;0;0;0;
12.01.2023 06:18:30;74;0;0;0;
12.01.2023 06:23:30;74;0;0;0;
12.01.2023 06:28:30;74;0;0;0;
12.01.2023 06:33:30;75;0;0;0;
12.01.2023 06:38:30;75;0;0;0;
12.01.2023 06:43:30;75;0;0;0;
12.01.2023 06:48:30;75;0;0;0;
12.01.2023 06:53:30;75;0;0;0;
12.01.2023 06:58:30;75;0;0;0;
12.01.2023 07:03:30;75;0;0;0;
12.01.2023 07:08:30;76;0;0;0;
12.01.2023 07:13:30;76;0;0;0;
12.01.2023 07:18:30;75;0;0;0;
12.01.2023 07:23:30;75;0;0;0;
12.01.2023 07:28:30;75;0;0;0;
12.01.2023 07:33:30;75;0;0;0;
12.01.2023 07:38:30;75;0;0;0;
12.01.2023 07:43:30;75;0;0;0;
12.01.2023 07:48:30;75;0;0;0;
12.01.2023 07:53:30;75;0;38;0;
12.01.2023 07:58:30;76;0;466;0;
12.01.2023 08:03:30;76;0;503;0;
12.01.2023 08:08:30;75;0;508;0;
12.01.2023 08:13:30;75;0;563;0;
12.01.2023 08:18:30;75;0;605;0;
12.01.2023 08:23:30;75;0;467;0;
12.01.2023 08:28:30;75;0;504;0;
12.01.2023 08:33:30;75;0;537;0;
12.01.2023 08:38:30;75;0;564;0;
12.01.2023 08:43:30;77;0;607;0;
12.01.2023 08:48:30;80;0;624;0;
12.01.2023 08:53:30;80;0;625;0;
12.01.2023 08:58:30;79;0;631;0;
12.01.2023 09:03:30;79;0;624;0;
12.01.2023 09:08:30;79;0;628;0;
12.01.2023 09:13:30;79;0;636;0;
12.01.2023 09:18:30;79;0;644;0;
12.01.2023 09:23:30;79;0;643;0;
12.01.2023 09:28:30;79;0;647;0;
12.01.2023 09:33:30;81;0;660;0;
12.01.2023 09:38:30;84;0;660;0;
12.01.2023 09:43:30;84;0;657;0;
12.01.2023 09:48:30;83;0;651;0;
12.01.2023 09:53:30;83;0;649;0;
12.01.2023 09:58:30;83;0;651;0;
12.01.2023 10:03:30;83;0;655;0;
12.01.2023 10:08:30;84;0;654;0;
12.01.2023 10:13:30;85;0;658;0;
12.01.2023 10:18:30;85;0;664;0;
12.01.2023 10:23:30;87;0;662;0;
12.01.2023 10:28:30;89;0;669;0;
12.01.2023 10:33:30;89;0;665;0;
12.01.2023 10:38:30;88;0;659;0;
12.01.2023 10:43:30;86;0;652;0;
12.01.2023 10:48:30;86;0;639;0;
12.01.2023 10:53:30;86;0;648;0;
12.01.2023 10:58:30;86;0;662;0;
12.01.2023 11:03:30;86;0;666;0;
12.01.2023 11:08:30;86;0;674;0;
12.01.2023 11:13:30;87;0;677;0;
12.01.2023 11:18:30;89;0;678;0;
12.01.2023 11:23:30;89;0;683;0;
12.01.2023 11:28:30;89;0;680;0;
12.01.2023 11:33:30;92;0;678;0;
12.01.2023 11:38:30;92;0;682;0;
12.01.2023 11:43:30;92;0;685;0;
12.01.2023 11:48:30;89;0;687;0;
12.01.2023 11:53:30;89;0;682;0;
12.01.2023 11:58:30;89;0;674;0;
12.01.2023 12:03:30;90;0;674;0;
12.01.2023 12:08:30;92;0;675;0;
12.01.2023 12:13:30;92;0;677;0;
12.01.2023 12:18:30;93;0;681;0;
12.01.2023 12:23:30;96;0;682;0;
12.01.2023 12:28:30;96;0;681;0;
12.01.2023 12:33:30;96;0;679;0;
12.01.2023 12:38:30;95;0;681;0;
12.01.2023 12:43:30;95;0;684;0;
12.01.2023 12:48:30;95;0;682;0;
12.01.2023 12:53:30;95;0;678;0;
12.01.2023 12:58:30;96;0;676;0;
12.01.2023 13:03:30;96;0;677;0;
12.01.2023 13:08:30;96;0;674;0;
12.01.2023 13:13:30;96;0;673;0;
12.01.2023 13:18:30;96;0;672;0;
12.01.2023 13:23:30;96;0;673;0;
12.01.2023 13:28:30;96;0;673;0;
12.01.2023 13:33:30;96;0;661;0;
12.01.2023 13:38:30;96;0;664;0;
12.01.2023 13:43:30;96;0;661;0;
12.01.2023 13:48:30;96;0;670;0;
12.01.2023 13:53:30;96;0;680;0;
12.01.2023 13:58:30;96;0;684;0;
