tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
23.01.2023 00:03:30;-9;0;0;0;
23.01.2023 00:08:30;-9;0;0;0;
23.01.2023 00:13:30;-9;0;0;0;
23.01.2023 00:18:30;-9;0;0;0;
23.01.2023 00:23:30;-9;0;0;0;
23.01.2023 00:28:30;-9;0;0;0;
23.01.2023 00:33:30;-9;0;0;0;
23.01.2023 00:38:30;-10;0;0;0;
23.01.2023 00:43:30;-10;0;0;0;
23.01.2023 00:48:30;-10;0;0;0;
23.01.2023 00:53:30;-13;0;0;0;
23.01.2023 00:58:30;-13;0;0;0;
23.01.2023 01:03:30;-13;0;0;0;
23.01.2023 01:08:30;-10;0;0;0;
23.01.2023 01:13:30;-10;0;0;0;
23.01.2023 01:18:30;-10;0;0;0;
23.01.2023 01:23:30;-11;0;0;0;
23.01.2023 01:28:30;-12;0;0;0;
23.01.2023 01:33:30;-12;0;0;0;
23.01.2023 01:38:30;-12;0;0;0;
23.01.2023 01:43:30;-13;0;0;0;
23.01.2023 01:48:30;-13;0;0;0;
23.01.2023 01:53:30;-13;0;0;0;
23.01.2023 01:58:30;-13;0;0;0;
23.01.2023 02:03:30;-14;0;0;0;
23.01.2023 02:08:30;-14;0;0;0;
23.01.2023 02:13:30;-14;0;0;0;
23.01.2023 02:18:30;-14;0;0;0;
23.01.2023 02:23:30;-14;0;0;0;
23.01.2023 02:28:30;-14;0;0;0;
23.01.2023 02:33:30;-14;0;0;0;
23.01.2023 02:38:30;-14;0;0;0;
23.01.2023 02:43:30;-14;0;0;0;
23.01.2023 02:48:30;-12;0;0;0;
23.01.2023 02:53:30;-12;0;0;0;
23.01.2023 02:58:30;-12;0;0;0;
23.01.2023 03:03:30;-12;0;0;0;
23.01.2023 03:08:30;-12;0;0;0;
23.01.2023 03:13:30;-12;0;0;0;
23.01.2023 03:18:30;-11;0;0;0;
23.01.2023 03:23:30;-9;0;0;0;
23.01.2023 03:28:30;-9;0;0;0;
23.01.2023 03:33:30;-9;0;0;0;
23.01.2023 03:38:30;-7;0;0;0;
23.01.2023 03:43:30;-7;0;0;0;
23.01.2023 03:48:30;-7;0;0;0;
23.01.2023 03:53:30;-7;0;0;0;
23.01.2023 03:58:30;-8;0;0;0;
23.01.2023 04:03:30;-8;0;0;0;
23.01.2023 04:08:30;-8;0;0;0;
23.01.2023 04:13:30;-11;0;0;0;
23.01.2023 04:18:30;-11;0;0;0;
23.01.2023 04:23:30;-11;0;0;0;
23.01.2023 04:28:30;-10;0;0;0;
23.01.2023 04:33:30;-10;0;0;0;
23.01.2023 04:38:30;-10;0;0;0;
23.01.2023 04:43:30;-10;0;0;0;
23.01.2023 04:48:30;-10;0;0;0;
23.01.2023 04:53:30;-10;0;0;0;
23.01.2023 04:58:30;-10;0;0;0;
23.01.2023 05:03:30;-11;0;0;0;
23.01.2023 05:08:30;-11;0;0;0;
23.01.2023 05:13:30;-11;0;0;0;
23.01.2023 05:18:30;-11;0;0;0;
23.01.2023 05:23:30;-11;0;0;0;
23.01.2023 05:28:30;-11;0;0;0;
23.01.2023 05:33:30;-11;0;0;0;
23.01.2023 05:38:30;-11;0;0;0;
23.01.2023 05:43:30;-11;0;0;0;
23.01.2023 05:48:30;-11;0;0;0;
23.01.2023 05:53:30;-11;0;0;0;
23.01.2023 05:58:30;-11;0;0;0;
23.01.2023 06:03:30;-11;0;0;0;
23.01.2023 06:08:30;-9;0;0;0;
23.01.2023 06:13:30;-9;0;0;0;
23.01.2023 06:18:30;-9;0;0;0;
23.01.2023 06:23:30;-9;0;0;0;
23.01.2023 06:28:30;-9;0;0;0;
23.01.2023 06:33:30;-9;0;0;0;
23.01.2023 06:38:30;-8;0;0;0;
23.01.2023 06:43:30;-7;0;0;0;
23.01.2023 06:48:30;-7;0;0;0;
23.01.2023 06:53:30;-7;0;0;0;
23.01.2023 06:58:30;-6;0;0;0;
23.01.2023 07:03:30;-6;0;0;0;
23.01.2023 07:08:30;-6;0;0;0;
23.01.2023 07:13:30;-7;0;0;0;
23.01.2023 07:18:30;-8;0;0;0;
23.01.2023 07:23:30;-8;0;0;0;
23.01.2023 07:28:30;-8;0;0;0;
23.01.2023 07:33:30;-8;0;0;0;
23.01.2023 07:38:30;-8;0;0;0;
23.01.2023 07:43:30;-8;0;0;0;
23.01.2023 07:48:30;-3;0;0;0;
23.01.2023 07:53:30;-3;0;0;0;
23.01.2023 07:58:30;-3;0;0;0;
23.01.2023 08:03:30;-4;0;0;0;
23.01.2023 08:08:30;-5;0;0;0;
23.01.2023 08:13:30;-5;0;0;0;
23.01.2023 08:18:30;-5;0;0;0;
23.01.2023 08:23:30;-5;0;88;0;
23.01.2023 08:28:30;-5;0;331;0;
23.01.2023 08:33:30;-5;0;469;0;
23.01.2023 08:38:30;-7;0;461;0;
23.01.2023 08:43:30;-8;0;479;0;
23.01.2023 08:48:30;-8;0;489;0;
23.01.2023 08:53:30;-8;0;504;0;
23.01.2023 08:58:30;-8;0;515;0;
23.01.2023 09:03:30;-8;0;535;0;
23.01.2023 09:08:30;-7;0;573;0;
23.01.2023 09:13:30;-6;0;571;0;
23.01.2023 09:18:30;-6;0;464;0;
23.01.2023 09:23:30;-6;0;481;0;
23.01.2023 09:28:30;-6;0;495;0;
23.01.2023 09:33:30;-6;0;508;0;
23.01.2023 09:38:30;-6;0;510;0;
23.01.2023 09:43:30;-6;0;547;0;
23.01.2023 09:48:30;-6;0;564;0;
23.01.2023 09:53:30;-6;0;552;0;
23.01.2023 09:58:30;-6;0;556;0;
23.01.2023 10:03:30;-6;0;579;0;
23.01.2023 10:08:30;-6;0;578;0;
23.01.2023 10:13:30;-6;0;555;0;
23.01.2023 10:18:30;-2;0;568;0;
23.01.2023 10:23:30;-2;0;576;0;
23.01.2023 10:28:30;-2;0;578;0;
23.01.2023 10:33:30;0;0;569;0;
23.01.2023 10:38:30;3;0;565;0;
23.01.2023 10:43:30;3;0;565;0;
23.01.2023 10:48:30;3;0;558;0;
23.01.2023 10:53:30;3;0;560;0;
23.01.2023 10:58:30;3;0;563;0;
23.01.2023 11:03:30;3;0;580;0;
23.01.2023 11:08:30;4;0;591;0;
23.01.2023 11:13:30;5;0;606;0;
23.01.2023 11:18:30;5;0;609;0;
23.01.2023 11:23:30;7;0;601;0;
23.01.2023 11:28:30;10;0;584;0;
23.01.2023 11:33:30;10;0;582;0;
23.01.2023 11:38:30;10;0;573;0;
23.01.2023 11:43:30;10;0;566;0;
23.01.2023 11:48:30;10;0;571;0;
23.01.2023 11:53:30;10;0;576;0;
23.01.2023 11:58:30;8;0;567;0;
23.01.2023 12:03:30;8;0;563;0;
23.01.2023 12:08:30;8;0;575;0;
23.01.2023 12:13:30;9;0;585;0;
23.01.2023 12:18:30;10;0;585;0;
23.01.2023 12:23:30;10;0;577;0;
23.01.2023 12:28:30;9;0;577;0;
23.01.2023 12:33:30;8;0;573;0;
23.01.2023 12:38:30;8;0;578;0;
23.01.2023 12:43:30;8;0;575;0;
23.01.2023 12:48:30;8;0;563;0;
23.01.2023 12:53:30;8;0;565;0;
23.01.2023 12:58:30;8;0;572;0;
23.01.2023 13:03:30;9;0;574;0;
23.01.2023 13:08:30;10;0;563;0;
23.01.2023 13:13:30;10;0;572;0;
23.01.2023 13:18:30;10;0;574;0;
23.01.2023 13:23:30;12;0;565;0;
23.01.2023 13:28:30;12;0;584;0;
23.01.2023 13:33:30;12;0;585;0;
23.01.2023 13:38:30;15;0;545;0;
23.01.2023 13:43:30;16;0;539;0;
23.01.2023 13:48:30;16;0;529;0;
23.01.2023 13:53:30;16;0;530;0;
23.01.2023 13:58:30;16;0;528;0;
23.01.2023 14:03:30;16;0;520;0;
23.01.2023 14:08:30;16;0;518;0;
23.01.2023 14:13:30;16;0;520;0;
23.01.2023 14:18:30;16;0;511;0;
23.01.2023 14:23:30;16;0;533;0;
23.01.2023 14:28:30;16;0;537;0;
23.01.2023 14:33:30;17;0;524;0;
23.01.2023 14:38:30;17;0;505;0;
23.01.2023 14:43:30;17;0;530;0;
23.01.2023 14:48:30;17;0;556;0;
23.01.2023 14:53:30;17;0;564;0;
23.01.2023 14:58:30;17;0;571;0;
23.01.2023 15:03:30;19;0;580;0;
23.01.2023 15:08:30;19;0;568;0;
23.01.2023 15:13:30;19;0;566;0;
23.01.2023 15:18:30;16;0;550;0;
23.01.2023 15:23:30;16;0;541;0;
23.01.2023 15:28:30;16;0;510;0;
23.01.2023 15:33:30;17;0;514;0;
23.01.2023 15:38:30;19;0;514;0;
23.01.2023 15:43:30;19;0;495;0;
23.01.2023 15:48:30;19;0;477;0;
23.01.2023 15:53:30;19;0;452;0;
23.01.2023 15:58:30;19;0;417;0;
23.01.2023 16:03:30;19;0;422;0;
23.01.2023 16:08:30;16;0;406;0;
23.01.2023 16:13:30;16;0;422;0;
23.01.2023 16:18:30;16;0;414;0;
23.01.2023 16:23:30;17;0;433;0;
23.01.2023 16:28:30;18;0;469;0;
23.01.2023 16:33:30;18;0;432;0;
23.01.2023 16:38:30;18;0;424;0;
23.01.2023 16:43:30;20;0;324;0;
23.01.2023 16:48:30;20;0;305;0;
23.01.2023 16:53:30;20;0;289;0;
23.01.2023 16:58:30;21;0;250;0;
23.01.2023 17:03:30;22;0;181;0;
23.01.2023 17:08:30;22;0;121;0;
23.01.2023 17:13:30;21;0;121;0;
23.01.2023 17:18:30;21;0;121;0;
23.01.2023 17:23:30;21;0;82;0;
23.01.2023 17:28:30;20;0;7;0;
23.01.2023 17:33:30;18;0;0;0;
23.01.2023 17:38:30;18;0;0;0;
23.01.2023 17:43:30;18;0;0;0;
23.01.2023 17:48:30;18;0;0;0;
23.01.2023 17:53:30;18;0;0;0;
23.01.2023 17:58:30;18;0;0;0;
23.01.2023 18:03:30;18;0;0;0;
23.01.2023 18:08:30;18;0;0;0;
23.01.2023 18:13:30;18;0;0;0;
23.01.2023 18:18:30;18;0;0;0;
23.01.2023 18:23:30;19;0;0;0;
23.01.2023 18:28:30;19;0;0;0;
23.01.2023 18:33:30;19;0;0;0;
23.01.2023 18:38:30;18;0;0;0;
23.01.2023 18:43:30;18;0;0;0;
23.01.2023 18:48:30;18;0;0;0;
23.01.2023 18:53:30;18;0;0;0;
23.01.2023 18:58:30;18;0;0;0;
23.01.2023 19:03:30;18;0;0;0;
23.01.2023 19:08:30;18;0;0;0;
23.01.2023 19:13:30;19;0;0;0;
23.01.2023 19:18:30;19;0;0;0;
23.01.2023 19:23:30;19;0;0;0;
23.01.2023 19:28:30;19;0;0;0;
23.01.2023 19:33:30;19;0;0;0;
23.01.2023 19:38:30;19;0;0;0;
23.01.2023 19:43:30;18;0;0;0;
23.01.2023 19:48:30;18;0;0;0;
23.01.2023 19:53:30;18;0;0;0;
23.01.2023 19:58:30;18;0;0;0;
23.01.2023 20:03:30;18;0;0;0;
23.01.2023 20:08:30;18;0;0;0;
23.01.2023 20:13:30;18;0;0;0;
23.01.2023 20:18:30;18;0;0;0;
23.01.2023 20:23:30;18;0;0;0;
23.01.2023 20:28:30;18;0;0;0;
23.01.2023 20:33:30;18;0;0;0;
23.01.2023 20:38:30;19;0;0;0;
23.01.2023 20:43:30;19;0;0;0;
23.01.2023 20:48:30;19;0;0;0;
23.01.2023 20:53:30;19;0;0;0;
