tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
11.03.2023 00:03:00;30;0;0;0;
11.03.2023 00:08:00;30;0;0;0;
11.03.2023 00:13:00;29;0;0;0;
11.03.2023 00:18:00;21;0;0;0;
11.03.2023 00:23:00;21;0;0;0;
11.03.2023 00:28:00;21;0;0;0;
11.03.2023 00:33:00;19;0;0;0;
11.03.2023 00:38:00;19;0;0;0;
11.03.2023 00:43:00;19;0;0;0;
11.03.2023 00:48:00;21;0;0;0;
11.03.2023 00:53:00;25;0;0;0;
11.03.2023 00:58:00;25;0;0;0;
11.03.2023 01:03:00;25;0;0;0;
11.03.2023 01:08:00;25;0;0;0;
11.03.2023 01:13:00;25;0;0;0;
11.03.2023 01:18:00;25;0;0;0;
11.03.2023 01:23:00;25;0;0;0;
11.03.2023 01:28:00;25;0;0;0;
11.03.2023 01:33:00;25;0;0;0;
11.03.2023 01:38:00;24;0;0;0;
11.03.2023 01:43:00;24;0;0;0;
11.03.2023 01:48:00;24;0;0;0;
11.03.2023 01:53:00;24;0;0;0;
11.03.2023 01:58:00;24;0;0;0;
11.03.2023 02:03:00;24;0;0;0;
11.03.2023 02:08:00;24;0;0;0;
11.03.2023 02:13:00;24;0;0;0;
11.03.2023 02:18:00;24;0;0;0;
11.03.2023 02:23:00;24;0;0;0;
11.03.2023 02:28:00;23;0;0;0;
11.03.2023 02:33:00;22;0;0;0;
11.03.2023 02:38:00;22;0;0;0;
11.03.2023 02:43:00;21;0;0;0;
11.03.2023 02:48:00;19;0;0;0;
11.03.2023 02:53:00;19;0;0;0;
11.03.2023 02:58:00;19;0;0;0;
11.03.2023 03:03:00;15;0;0;0;
11.03.2023 03:08:00;14;0;0;0;
11.03.2023 03:13:00;14;0;0;0;
11.03.2023 03:18:00;13;0;0;0;
11.03.2023 03:23:00;13;0;0;0;
11.03.2023 03:28:00;13;0;0;0;
11.03.2023 03:33:00;13;0;0;0;
11.03.2023 03:38:00;13;0;0;0;
11.03.2023 03:43:00;13;0;0;0;
11.03.2023 03:48:00;13;0;0;0;
11.03.2023 03:53:00;13;0;0;0;
11.03.2023 03:58:00;13;0;0;0;
11.03.2023 04:03:00;13;0;0;0;
11.03.2023 04:08:00;11;0;0;0;
11.03.2023 04:13:00;10;0;0;0;
11.03.2023 04:18:00;10;0;0;0;
11.03.2023 04:23:00;10;0;0;0;
11.03.2023 04:28:00;16;0;0;0;
11.03.2023 04:33:00;16;0;0;0;
11.03.2023 04:38:00;16;0;0;0;
11.03.2023 04:43:00;12;0;0;0;
11.03.2023 04:48:00;12;0;0;0;
11.03.2023 04:53:00;12;0;0;0;
11.03.2023 04:58:00;11;0;0;0;
11.03.2023 05:03:00;10;0;0;0;
11.03.2023 05:08:00;10;0;0;0;
11.03.2023 05:13:00;10;0;0;0;
11.03.2023 05:18:00;10;0;0;0;
11.03.2023 05:23:00;10;0;0;0;
11.03.2023 05:28:00;10;0;0;0;
11.03.2023 05:33:00;9;0;0;0;
11.03.2023 05:38:00;9;0;0;0;
11.03.2023 05:43:00;9;0;0;0;
11.03.2023 05:48:00;4;0;0;0;
11.03.2023 05:53:00;-2;0;0;0;
11.03.2023 05:58:00;-2;0;0;0;
11.03.2023 06:03:00;-2;0;0;0;
11.03.2023 06:08:00;-5;0;0;0;
11.03.2023 06:13:00;-5;0;0;0;
11.03.2023 06:18:00;-5;0;0;0;
11.03.2023 06:23:00;-6;0;0;0;
11.03.2023 06:28:00;-7;0;80;0;
11.03.2023 06:33:00;-7;0;513;0;
11.03.2023 06:38:00;-7;0;458;0;
11.03.2023 06:43:00;-7;0;495;0;
11.03.2023 06:48:00;-7;0;545;0;
11.03.2023 06:53:00;-7;0;591;0;
11.03.2023 06:58:00;-7;0;631;0;
11.03.2023 07:03:00;-7;0;661;0;
11.03.2023 07:08:00;-7;0;683;0;
11.03.2023 07:13:00;0;0;697;0;
11.03.2023 07:18:00;3;0;711;0;
11.03.2023 07:23:00;3;0;712;0;
11.03.2023 07:28:00;-1;0;724;0;
11.03.2023 07:33:00;-8;0;735;0;
11.03.2023 07:38:00;-8;0;719;0;
11.03.2023 07:43:00;-6;0;732;0;
11.03.2023 07:48:00;4;0;734;0;
11.03.2023 07:53:00;4;0;735;0;
11.03.2023 07:58:00;4;0;739;0;
11.03.2023 08:03:00;4;0;721;0;
11.03.2023 08:08:00;5;0;720;0;
11.03.2023 08:13:00;5;0;736;0;
11.03.2023 08:18:00;3;0;724;0;
11.03.2023 08:23:00;1;0;718;0;
11.03.2023 08:28:00;1;0;728;0;
11.03.2023 08:33:00;1;0;732;0;
11.03.2023 08:38:00;1;0;731;0;
11.03.2023 08:43:00;1;0;726;0;
