tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
12.05.2023 00:02:30;101;0;0;0;
12.05.2023 00:07:30;101;0;0;0;
12.05.2023 00:12:30;101;0;0;0;
12.05.2023 00:17:30;101;0;0;0;
12.05.2023 00:22:30;101;0;0;0;
12.05.2023 00:27:30;101;0;0;0;
12.05.2023 00:32:30;101;0;0;0;
12.05.2023 00:37:30;101;0;0;0;
12.05.2023 00:42:30;100;0;0;0;
12.05.2023 00:47:30;100;0;0;0;
12.05.2023 00:52:30;100;0;0;0;
12.05.2023 00:57:30;100;0;0;0;
12.05.2023 01:02:30;100;0;0;0;
12.05.2023 01:07:30;100;0;0;0;
12.05.2023 01:12:30;100;0;0;0;
12.05.2023 01:17:30;100;0;0;0;
12.05.2023 01:22:30;100;0;0;0;
12.05.2023 01:27:30;100;0;0;0;
12.05.2023 01:32:30;100;0;0;0;
12.05.2023 01:37:30;100;0;0;0;
12.05.2023 01:42:30;100;0;0;0;
12.05.2023 01:47:30;100;0;0;0;
12.05.2023 01:52:30;104;0;0;0;
12.05.2023 01:57:30;107;0;0;0;
12.05.2023 02:02:30;107;0;0;0;
12.05.2023 02:07:30;106;0;0;0;
12.05.2023 02:12:30;105;0;0;0;
12.05.2023 02:17:30;105;0;0;0;
12.05.2023 02:22:30;105;0;0;0;
12.05.2023 02:27:30;105;0;0;0;
12.05.2023 02:32:30;105;0;0;0;
12.05.2023 02:37:30;105;0;0;0;
12.05.2023 02:42:30;105;0;0;0;
12.05.2023 02:47:30;105;0;0;0;
12.05.2023 02:52:30;105;0;0;0;
12.05.2023 02:57:30;105;0;0;0;
12.05.2023 03:02:30;105;0;0;0;
12.05.2023 03:07:30;105;0;0;0;
12.05.2023 03:12:30;105;0;0;0;
12.05.2023 03:17:30;105;0;0;0;
12.05.2023 03:22:30;105;0;0;0;
12.05.2023 03:27:30;105;0;0;0;
12.05.2023 03:32:30;105;0;0;0;
12.05.2023 03:37:30;105;0;0;0;
12.05.2023 03:42:30;105;0;0;0;
12.05.2023 03:47:30;105;0;0;0;
12.05.2023 03:52:30;105;0;0;0;
12.05.2023 03:57:30;105;0;0;0;
12.05.2023 04:02:30;105;0;0;0;
12.05.2023 04:07:30;105;0;0;0;
12.05.2023 04:12:30;105;0;0;0;
12.05.2023 04:17:30;105;0;0;0;
12.05.2023 04:22:30;105;0;0;0;
12.05.2023 04:27:30;105;0;0;0;
12.05.2023 04:32:30;105;0;0;0;
12.05.2023 04:37:30;103;0;0;0;
12.05.2023 04:42:30;102;0;0;0;
12.05.2023 04:47:30;102;0;0;0;
12.05.2023 04:52:30;102;0;0;0;
12.05.2023 04:57:30;105;0;0;0;
12.05.2023 05:02:30;105;0;0;0;
12.05.2023 05:07:30;105;0;0;0;
12.05.2023 05:12:30;105;0;0;0;
12.05.2023 05:17:30;105;0;0;0;
12.05.2023 05:22:30;105;0;0;0;
12.05.2023 05:27:30;105;0;0;0;
12.05.2023 05:32:30;105;0;38;0;
12.05.2023 05:37:30;105;0;447;0;
12.05.2023 05:42:30;104;0;526;0;
12.05.2023 05:47:30;102;0;589;0;
12.05.2023 05:52:30;102;0;527;0;
12.05.2023 05:57:30;102;0;493;0;
12.05.2023 06:02:30;100;0;551;0;
12.05.2023 06:07:30;100;0;581;0;
12.05.2023 06:12:30;100;0;609;0;
12.05.2023 06:17:30;100;0;615;0;
12.05.2023 06:22:30;100;0;635;0;
12.05.2023 06:27:30;100;0;643;0;
12.05.2023 06:32:30;100;0;644;0;
12.05.2023 06:37:30;105;0;649;0;
12.05.2023 06:42:30;105;0;664;0;
12.05.2023 06:47:30;105;0;673;0;
12.05.2023 06:52:30;105;0;680;0;
12.05.2023 06:57:30;105;0;687;0;
12.05.2023 07:02:30;105;0;692;0;
12.05.2023 07:07:30;105;0;692;0;
12.05.2023 07:12:30;105;0;688;0;
12.05.2023 07:17:30;105;0;686;0;
12.05.2023 07:22:30;105;0;689;0;
12.05.2023 07:27:30;108;0;693;0;
12.05.2023 07:32:30;108;0;692;0;
12.05.2023 07:37:30;108;0;694;0;
12.05.2023 07:42:30;109;0;699;0;
12.05.2023 07:47:30;110;0;704;0;
12.05.2023 07:52:30;110;0;709;0;
12.05.2023 07:57:30;108;0;711;0;
12.05.2023 08:02:30;107;0;712;0;
12.05.2023 08:07:30;107;0;712;0;
12.05.2023 08:12:30;107;0;712;0;
12.05.2023 08:17:30;110;0;713;0;
12.05.2023 08:22:30;110;0;713;0;
12.05.2023 08:27:30;110;0;713;0;
12.05.2023 08:32:30;110;0;714;0;
12.05.2023 08:37:30;111;0;713;0;
12.05.2023 08:42:30;111;0;711;0;
12.05.2023 08:47:30;112;0;711;0;
12.05.2023 08:52:30;116;0;710;0;
12.05.2023 08:57:30;116;0;709;0;
12.05.2023 09:02:30;115;0;706;0;
12.05.2023 09:07:30;112;0;705;0;
12.05.2023 09:12:30;112;0;704;0;
12.05.2023 09:17:30;112;0;703;0;
12.05.2023 09:22:30;112;0;703;0;
12.05.2023 09:27:30;112;0;703;0;
12.05.2023 09:32:30;112;0;701;0;
12.05.2023 09:37:30;112;0;700;0;
12.05.2023 09:42:30;113;0;698;0;
12.05.2023 09:47:30;113;0;698;0;
12.05.2023 09:52:30;113;0;697;0;
12.05.2023 09:57:30;116;0;698;0;
12.05.2023 10:02:30;116;0;697;0;
12.05.2023 10:07:30;116;0;697;0;
12.05.2023 10:12:30;120;0;695;0;
12.05.2023 10:17:30;122;0;694;0;
12.05.2023 10:22:30;122;0;692;0;
12.05.2023 10:27:30;123;0;687;0;
12.05.2023 10:32:30;126;0;679;0;
12.05.2023 10:37:30;126;0;676;0;
12.05.2023 10:42:30;125;0;675;0;
12.05.2023 10:47:30;125;0;672;0;
12.05.2023 10:52:30;125;0;672;0;
12.05.2023 10:57:30;125;0;672;0;
12.05.2023 11:02:30;128;0;674;0;
12.05.2023 11:07:30;130;0;677;0;
12.05.2023 11:12:30;130;0;680;0;
12.05.2023 11:17:30;129;0;682;0;
12.05.2023 11:22:30;129;0;685;0;
12.05.2023 11:27:30;129;0;688;0;
12.05.2023 11:32:30;129;0;688;0;
12.05.2023 11:37:30;133;0;690;0;
12.05.2023 11:42:30;133;0;685;0;
12.05.2023 11:47:30;133;0;684;0;
12.05.2023 11:52:30;133;0;685;0;
12.05.2023 11:57:30;134;0;686;0;
12.05.2023 12:02:30;134;0;687;0;
12.05.2023 12:07:30;135;0;687;0;
12.05.2023 12:12:30;137;0;682;0;
12.05.2023 12:17:30;137;0;678;0;
12.05.2023 12:22:30;137;0;678;0;
12.05.2023 12:27:30;140;0;680;0;
12.05.2023 12:32:30;140;0;681;0;
12.05.2023 12:37:30;140;0;683;0;
12.05.2023 12:42:30;138;0;683;0;
12.05.2023 12:47:30;138;0;677;0;
12.05.2023 12:52:30;138;0;669;0;
12.05.2023 12:57:30;136;0;669;0;
