tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
02.04.2023 00:02:30;69;0;0;0;
02.04.2023 00:07:30;69;0;0;0;
02.04.2023 00:12:30;69;0;0;0;
02.04.2023 00:17:30;69;0;0;0;
02.04.2023 00:22:30;69;0;0;0;
02.04.2023 00:27:30;70;0;0;0;
02.04.2023 00:32:30;74;0;0;0;
02.04.2023 00:37:30;74;0;0;0;
02.04.2023 00:42:30;74;0;0;0;
02.04.2023 00:47:30;79;0;0;0;
02.04.2023 00:52:30;79;0;0;0;
02.04.2023 00:57:30;79;0;0;0;
02.04.2023 01:02:30;79;0;0;0;
02.04.2023 01:07:30;79;0;0;0;
02.04.2023 01:12:30;79;0;0;0;
02.04.2023 01:17:30;79;0;0;0;
02.04.2023 01:22:30;79;0;0;0;
02.04.2023 01:27:30;79;0;0;0;
02.04.2023 01:32:30;78;0;0;0;
02.04.2023 01:37:30;76;0;0;0;
02.04.2023 01:42:30;76;0;0;0;
02.04.2023 01:47:30;76;0;0;0;
02.04.2023 01:52:30;76;0;0;0;
02.04.2023 01:57:30;76;0;0;0;
02.04.2023 02:02:30;76;0;0;0;
02.04.2023 02:07:30;76;0;0;0;
02.04.2023 02:12:30;76;0;0;0;
02.04.2023 02:17:30;76;0;0;0;
02.04.2023 02:22:30;76;0;0;0;
02.04.2023 02:27:30;76;0;0;0;
02.04.2023 02:32:30;76;0;0;0;
02.04.2023 02:37:30;76;0;0;0;
02.04.2023 02:42:30;76;0;0;0;
02.04.2023 02:47:30;76;0;0;0;
02.04.2023 02:52:30;76;0;0;0;
02.04.2023 02:57:30;72;0;0;0;
02.04.2023 03:02:30;67;0;0;0;
02.04.2023 03:07:30;67;0;0;0;
02.04.2023 03:12:30;67;0;0;0;
02.04.2023 03:17:30;72;0;0;0;
02.04.2023 03:22:30;72;0;0;0;
02.04.2023 03:27:30;72;0;0;0;
02.04.2023 03:32:30;74;0;0;0;
02.04.2023 03:37:30;76;0;0;0;
02.04.2023 03:42:30;76;0;0;0;
02.04.2023 03:47:30;74;0;0;0;
02.04.2023 03:52:30;72;0;0;0;
02.04.2023 03:57:30;72;0;0;0;
02.04.2023 04:02:30;71;0;0;0;
02.04.2023 04:07:30;69;0;0;0;
02.04.2023 04:12:30;69;0;0;0;
02.04.2023 04:17:30;69;0;0;0;
02.04.2023 04:22:30;69;0;0;0;
02.04.2023 04:27:30;69;0;0;0;
02.04.2023 04:32:30;69;0;0;0;
02.04.2023 04:37:30;69;0;0;0;
02.04.2023 04:42:30;69;0;0;0;
02.04.2023 04:47:30;69;0;0;0;
02.04.2023 04:52:30;69;0;0;0;
02.04.2023 04:57:30;69;0;0;0;
02.04.2023 05:02:30;69;0;0;0;
02.04.2023 05:07:30;69;0;0;0;
02.04.2023 05:12:30;71;0;0;0;
02.04.2023 05:17:30;72;0;0;0;
02.04.2023 05:22:30;72;0;0;0;
02.04.2023 05:27:30;72;0;0;0;
02.04.2023 05:32:30;72;0;0;0;
02.04.2023 05:37:30;72;0;0;0;
02.04.2023 05:42:30;71;0;0;0;
02.04.2023 05:47:30;67;0;0;0;
02.04.2023 05:52:30;67;0;0;0;
02.04.2023 05:57:30;67;0;0;0;
02.04.2023 06:02:30;67;0;0;0;
02.04.2023 06:07:30;67;0;0;0;
02.04.2023 06:12:30;67;0;0;0;
02.04.2023 06:17:30;67;0;0;0;
02.04.2023 06:22:30;67;0;0;0;
02.04.2023 06:27:30;67;0;0;0;
02.04.2023 06:32:30;67;0;0;0;
02.04.2023 06:37:30;68;0;0;0;
02.04.2023 06:42:30;68;0;0;0;
02.04.2023 06:47:30;68;0;11;0;
02.04.2023 06:52:30;67;0;440;0;
02.04.2023 06:57:30;67;0;507;0;
02.04.2023 07:02:30;67;0;568;0;
02.04.2023 07:07:30;67;0;606;0;
02.04.2023 07:12:30;67;0;515;0;
02.04.2023 07:17:30;67;0;527;0;
02.04.2023 07:22:30;67;0;579;0;
02.04.2023 07:27:30;67;0;613;0;
02.04.2023 07:32:30;67;0;626;0;
02.04.2023 07:37:30;67;0;630;0;
02.04.2023 07:42:30;70;0;639;0;
02.04.2023 07:47:30;72;0;665;0;
02.04.2023 07:52:30;72;0;671;0;
02.04.2023 07:57:30;72;0;677;0;
02.04.2023 08:02:30;72;0;686;0;
02.04.2023 08:07:30;72;0;693;0;
02.04.2023 08:12:30;72;0;698;0;
02.04.2023 08:17:30;73;0;698;0;
02.04.2023 08:22:30;73;0;701;0;
02.04.2023 08:27:30;73;0;700;0;
02.04.2023 08:32:30;73;0;698;0;
02.04.2023 08:37:30;73;0;699;0;
02.04.2023 08:42:30;73;0;701;0;
02.04.2023 08:47:30;74;0;700;0;
02.04.2023 08:52:30;76;0;696;0;
02.04.2023 08:57:30;76;0;693;0;
02.04.2023 09:02:30;76;0;694;0;
02.04.2023 09:07:30;77;0;695;0;
02.04.2023 09:12:30;77;0;696;0;
02.04.2023 09:17:30;77;0;698;0;
02.04.2023 09:22:30;77;0;696;0;
02.04.2023 09:27:30;77;0;698;0;
02.04.2023 09:32:30;77;0;700;0;
02.04.2023 09:37:30;77;0;698;0;
02.04.2023 09:42:30;77;0;697;0;
02.04.2023 09:47:30;77;0;694;0;
02.04.2023 09:52:30;77;0;693;0;
02.04.2023 09:57:30;83;0;693;0;
02.04.2023 10:02:30;83;0;695;0;
02.04.2023 10:07:30;83;0;693;0;
02.04.2023 10:12:30;83;0;689;0;
02.04.2023 10:17:30;84;0;689;0;
02.04.2023 10:22:30;84;0;693;0;
02.04.2023 10:27:30;84;0;692;0;
02.04.2023 10:32:30;84;0;686;0;
02.04.2023 10:37:30;84;0;687;0;
02.04.2023 10:42:30;84;0;689;0;
02.04.2023 10:47:30;85;0;693;0;
02.04.2023 10:52:30;85;0;693;0;
02.04.2023 10:57:30;85;0;694;0;
