tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
05.02.2023 00:03:30;9;0;0;0;
05.02.2023 00:08:30;9;0;0;0;
05.02.2023 00:13:30;9;0;0;0;
05.02.2023 00:18:30;9;0;0;0;
05.02.2023 00:23:30;9;0;0;0;
05.02.2023 00:28:30;9;0;0;0;
05.02.2023 00:33:30;12;0;0;0;
05.02.2023 00:38:30;12;0;0;0;
05.02.2023 00:43:30;12;0;0;0;
05.02.2023 00:48:30;12;0;0;0;
05.02.2023 00:53:30;13;0;0;0;
05.02.2023 00:58:30;13;0;0;0;
05.02.2023 01:03:30;15;0;0;0;
05.02.2023 01:08:30;17;0;0;0;
05.02.2023 01:13:30;17;0;0;0;
05.02.2023 01:18:30;16;0;0;0;
05.02.2023 01:23:30;15;0;0;0;
05.02.2023 01:28:30;15;0;0;0;
05.02.2023 01:33:30;15;0;0;0;
05.02.2023 01:38:30;14;0;0;0;
05.02.2023 01:43:30;14;0;0;0;
05.02.2023 01:48:30;14;0;0;0;
05.02.2023 01:53:30;14;0;0;0;
05.02.2023 01:58:30;14;0;0;0;
05.02.2023 02:03:30;14;0;0;0;
05.02.2023 02:08:30;14;0;0;0;
05.02.2023 02:13:30;14;0;0;0;
05.02.2023 02:18:30;14;0;0;0;
05.02.2023 02:23:30;14;0;0;0;
05.02.2023 02:28:30;14;0;0;0;
05.02.2023 02:33:30;15;0;0;0;
05.02.2023 02:38:30;15;0;0;0;
05.02.2023 02:43:30;15;0;0;0;
05.02.2023 02:48:30;15;0;0;0;
05.02.2023 02:53:30;15;0;0;0;
05.02.2023 02:58:30;14;0;0;0;
05.02.2023 03:03:30;13;0;0;0;
05.02.2023 03:08:30;13;0;0;0;
05.02.2023 03:13:30;13;0;0;0;
05.02.2023 03:18:30;9;0;0;0;
05.02.2023 03:23:30;9;0;0;0;
05.02.2023 03:28:30;9;0;0;0;
05.02.2023 03:33:30;9;0;0;0;
05.02.2023 03:38:30;9;0;0;0;
05.02.2023 03:43:30;9;0;0;0;
05.02.2023 03:48:30;8;0;0;0;
05.02.2023 03:53:30;8;0;0;0;
05.02.2023 03:58:30;8;0;0;0;
05.02.2023 04:03:30;8;0;0;0;
05.02.2023 04:08:30;8;0;0;0;
05.02.2023 04:13:30;8;0;0;0;
05.02.2023 04:18:30;8;0;0;0;
05.02.2023 04:23:30;8;0;0;0;
05.02.2023 04:28:30;8;0;0;0;
05.02.2023 04:33:30;8;0;0;0;
05.02.2023 04:38:30;8;0;0;0;
05.02.2023 04:43:30;8;0;0;0;
05.02.2023 04:48:30;8;0;0;0;
05.02.2023 04:53:30;8;0;0;0;
05.02.2023 04:58:30;8;0;0;0;
05.02.2023 05:03:30;9;0;0;0;
05.02.2023 05:08:30;9;0;0;0;
05.02.2023 05:13:30;10;0;0;0;
05.02.2023 05:18:30;11;0;0;0;
05.02.2023 05:23:30;11;0;0;0;
05.02.2023 05:28:30;11;0;0;0;
05.02.2023 05:33:30;11;0;0;0;
05.02.2023 05:38:30;11;0;0;0;
05.02.2023 05:43:30;11;0;0;0;
05.02.2023 05:48:30;8;0;0;0;
05.02.2023 05:53:30;8;0;0;0;
05.02.2023 05:58:30;8;0;0;0;
05.02.2023 06:03:30;8;0;0;0;
05.02.2023 06:08:30;8;0;0;0;
05.02.2023 06:13:30;8;0;0;0;
05.02.2023 06:18:30;8;0;0;0;
05.02.2023 06:23:30;8;0;0;0;
05.02.2023 06:28:30;8;0;0;0;
05.02.2023 06:33:30;8;0;0;0;
05.02.2023 06:38:30;8;0;0;0;
05.02.2023 06:43:30;8;0;0;0;
05.02.2023 06:48:30;8;0;0;0;
05.02.2023 06:53:30;8;0;0;0;
05.02.2023 06:58:30;8;0;0;0;
05.02.2023 07:03:30;8;0;0;0;
05.02.2023 07:08:30;8;0;0;0;
05.02.2023 07:13:30;8;0;0;0;
05.02.2023 07:18:30;8;0;0;0;
05.02.2023 07:23:30;8;0;0;0;
05.02.2023 07:28:30;8;0;309;0;
05.02.2023 07:33:30;9;0;524;0;
05.02.2023 07:38:30;9;0;599;0;
05.02.2023 07:43:30;7;0;495;0;
05.02.2023 07:48:30;7;0;520;0;
05.02.2023 07:53:30;7;0;564;0;
05.02.2023 07:58:30;7;0;592;0;
05.02.2023 08:03:30;7;0;615;0;
05.02.2023 08:08:30;7;0;625;0;
05.02.2023 08:13:30;7;0;638;0;
05.02.2023 08:18:30;8;0;650;0;
05.02.2023 08:23:30;9;0;673;0;
05.02.2023 08:28:30;9;0;668;0;
05.02.2023 08:33:30;10;0;668;0;
05.02.2023 08:38:30;12;0;671;0;
05.02.2023 08:43:30;12;0;667;0;
05.02.2023 08:48:30;12;0;660;0;
05.02.2023 08:53:30;13;0;666;0;
05.02.2023 08:58:30;13;0;680;0;
05.02.2023 09:03:30;13;0;683;0;
05.02.2023 09:08:30;12;0;676;0;
05.02.2023 09:13:30;12;0;681;0;
05.02.2023 09:18:30;12;0;689;0;
05.02.2023 09:23:30;12;0;680;0;
05.02.2023 09:28:30;12;0;671;0;
05.02.2023 09:33:30;12;0;680;0;
05.02.2023 09:38:30;12;0;685;0;
05.02.2023 09:43:30;13;0;683;0;
05.02.2023 09:48:30;13;0;694;0;
05.02.2023 09:53:30;13;0;695;0;
05.02.2023 09:58:30;16;0;696;0;
05.02.2023 10:03:30;17;0;691;0;
05.02.2023 10:08:30;17;0;693;0;
05.02.2023 10:13:30;18;0;697;0;
05.02.2023 10:18:30;19;0;699;0;
05.02.2023 10:23:30;19;0;701;0;
05.02.2023 10:28:30;19;0;697;0;
05.02.2023 10:33:30;22;0;691;0;
05.02.2023 10:38:30;22;0;695;0;
05.02.2023 10:43:30;22;0;696;0;
05.02.2023 10:48:30;24;0;686;0;
05.02.2023 10:53:30;25;0;679;0;
05.02.2023 10:58:30;25;0;677;0;
05.02.2023 11:03:30;25;0;672;0;
05.02.2023 11:08:30;25;0;674;0;
05.02.2023 11:13:30;25;0;676;0;
05.02.2023 11:18:30;26;0;670;0;
05.02.2023 11:23:30;29;0;672;0;
05.02.2023 11:28:30;29;0;665;0;
05.02.2023 11:33:30;29;0;666;0;
05.02.2023 11:38:30;43;0;660;0;
05.02.2023 11:43:30;45;0;658;0;
05.02.2023 11:48:30;45;0;649;0;
05.02.2023 11:53:30;43;0;653;0;
05.02.2023 11:58:30;43;0;665;0;
05.02.2023 12:03:30;43;0;665;0;
05.02.2023 12:08:30;41;0;671;0;
05.02.2023 12:13:30;38;0;676;0;
05.02.2023 12:18:30;38;0;679;0;
05.02.2023 12:23:30;38;0;675;0;
05.02.2023 12:28:30;39;0;676;0;
05.02.2023 12:33:30;40;0;681;0;
05.02.2023 12:38:30;40;0;683;0;
05.02.2023 12:43:30;32;0;681;0;
05.02.2023 12:48:30;27;0;670;0;
05.02.2023 12:53:30;27;0;674;0;
05.02.2023 12:58:30;27;0;690;0;
05.02.2023 13:03:30;30;0;691;0;
05.02.2023 13:08:30;30;0;686;0;
05.02.2023 13:13:30;30;0;685;0;
05.02.2023 13:18:30;36;0;685;0;
05.02.2023 13:23:30;37;0;684;0;
05.02.2023 13:28:30;37;0;680;0;
05.02.2023 13:33:30;37;0;673;0;
05.02.2023 13:38:30;38;0;670;0;
05.02.2023 13:43:30;38;0;660;0;
05.02.2023 13:48:30;36;0;658;0;
05.02.2023 13:53:30;32;0;660;0;
05.02.2023 13:58:30;32;0;674;0;
05.02.2023 14:03:30;32;0;674;0;
05.02.2023 14:08:30;37;0;668;0;
05.02.2023 14:13:30;38;0;665;0;
05.02.2023 14:18:30;38;0;668;0;
05.02.2023 14:23:30;38;0;670;0;
05.02.2023 14:28:30;38;0;661;0;
05.02.2023 14:33:30;38;0;653;0;
05.02.2023 14:38:30;35;0;659;0;
05.02.2023 14:43:30;30;0;669;0;
05.02.2023 14:48:30;30;0;663;0;
05.02.2023 14:53:30;30;0;666;0;
05.02.2023 14:58:30;28;0;672;0;
05.02.2023 15:03:30;28;0;664;0;
05.02.2023 15:08:30;28;0;649;0;
05.02.2023 15:13:30;28;0;654;0;
05.02.2023 15:18:30;28;0;668;0;
05.02.2023 15:23:30;28;0;665;0;
05.02.2023 15:28:30;28;0;660;0;
05.02.2023 15:33:30;28;0;652;0;
05.02.2023 15:38:30;28;0;644;0;
05.02.2023 15:43:30;28;0;644;0;
05.02.2023 15:48:30;30;0;649;0;
05.02.2023 15:53:30;31;0;661;0;
05.02.2023 15:58:30;31;0;652;0;
05.02.2023 16:03:30;30;0;651;0;
05.02.2023 16:08:30;30;0;655;0;
05.02.2023 16:13:30;30;0;658;0;
05.02.2023 16:18:30;27;0;658;0;
05.02.2023 16:23:30;21;0;657;0;
05.02.2023 16:28:30;21;0;649;0;
05.02.2023 16:33:30;21;0;643;0;
05.02.2023 16:38:30;18;0;637;0;
05.02.2023 16:43:30;18;0;626;0;
05.02.2023 16:48:30;18;0;627;0;
05.02.2023 16:53:30;22;0;598;0;
05.02.2023 16:58:30;26;0;567;0;
05.02.2023 17:03:30;26;0;550;0;
05.02.2023 17:08:30;25;0;550;0;
05.02.2023 17:13:30;25;0;541;0;
05.02.2023 17:18:30;25;0;517;0;
05.02.2023 17:23:30;25;0;512;0;
05.02.2023 17:28:30;18;0;472;0;
05.02.2023 17:33:30;18;0;425;0;
05.02.2023 17:38:30;18;0;187;0;
05.02.2023 17:43:30;21;0;123;0;
05.02.2023 17:48:30;24;0;91;0;
05.02.2023 17:53:30;24;0;0;0;
05.02.2023 17:58:30;21;0;0;0;
05.02.2023 18:03:30;15;0;0;0;
05.02.2023 18:08:30;15;0;0;0;
05.02.2023 18:13:30;15;0;0;0;
05.02.2023 18:18:30;23;0;0;0;
05.02.2023 18:23:30;24;0;0;0;
05.02.2023 18:28:30;24;0;0;0;
05.02.2023 18:33:30;19;0;0;0;
05.02.2023 18:38:30;16;0;0;0;
05.02.2023 18:43:30;16;0;0;0;
05.02.2023 18:48:30;17;0;0;0;
05.02.2023 18:53:30;23;0;0;0;
05.02.2023 18:58:30;23;0;0;0;
05.02.2023 19:03:30;23;0;0;0;
05.02.2023 19:08:30;23;0;0;0;
05.02.2023 19:13:30;23;0;0;0;
05.02.2023 19:18:30;23;0;0;0;
05.02.2023 19:23:30;18;0;0;0;
05.02.2023 19:28:30;15;0;0;0;
05.02.2023 19:33:30;15;0;0;0;
05.02.2023 19:38:30;15;0;0;0;
05.02.2023 19:43:30;15;0;0;0;
05.02.2023 19:48:30;15;0;0;0;
05.02.2023 19:53:30;15;0;0;0;
05.02.2023 19:58:30;15;0;0;0;
05.02.2023 20:03:30;15;0;0;0;
05.02.2023 20:08:30;15;0;0;0;
05.02.2023 20:13:30;15;0;0;0;
05.02.2023 20:18:30;16;0;0;0;
05.02.2023 20:23:30;16;0;0;0;
05.02.2023 20:28:30;16;0;0;0;
05.02.2023 20:33:30;16;0;0;0;
05.02.2023 20:38:30;16;0;0;0;
05.02.2023 20:43:30;16;0;0;0;
05.02.2023 20:48:30;16;0;0;0;
05.02.2023 20:53:30;17;0;0;0;
05.02.2023 20:58:30;17;0;0;0;
05.02.2023 21:03:30;17;0;0;0;
05.02.2023 21:08:30;17;0;0;0;
05.02.2023 21:13:30;17;0;0;0;
05.02.2023 21:18:30;17;0;0;0;
05.02.2023 21:23:30;17;0;0;0;
05.02.2023 21:28:30;17;0;0;0;
05.02.2023 21:33:30;17;0;0;0;
05.02.2023 21:38:30;23;0;0;0;
05.02.2023 21:43:30;24;0;0;0;
05.02.2023 21:48:30;24;0;0;0;
05.02.2023 21:53:30;24;0;0;0;
05.02.2023 21:58:30;24;0;0;0;
05.02.2023 22:03:30;24;0;0;0;
05.02.2023 22:08:30;22;0;0;0;
05.02.2023 22:13:30;17;0;0;0;
05.02.2023 22:18:30;17;0;0;0;
05.02.2023 22:23:30;17;0;0;0;
05.02.2023 22:28:30;16;0;0;0;
05.02.2023 22:33:30;16;0;0;0;
05.02.2023 22:38:30;16;0;0;0;
05.02.2023 22:43:30;16;0;0;0;
05.02.2023 22:48:30;17;0;0;0;
05.02.2023 22:53:30;17;0;0;0;
05.02.2023 22:58:30;18;0;0;0;
05.02.2023 23:03:30;23;0;0;0;
05.02.2023 23:08:30;23;0;0;0;
05.02.2023 23:13:30;23;0;0;0;
05.02.2023 23:18:30;22;0;0;0;
05.02.2023 23:23:30;22;0;0;0;
05.02.2023 23:28:30;22;0;0;0;
05.02.2023 23:33:30;22;0;0;0;
05.02.2023 23:38:30;22;0;0;0;
05.02.2023 23:43:30;22;0;0;0;
05.02.2023 23:48:30;22;0;0;0;
05.02.2023 23:53:30;22;0;0;0;
05.02.2023 23:58:30;22;0;0;0;
