tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
28.09.2022 00:04:00;76;0;0;0;
28.09.2022 00:09:00;79;0;0;0;
28.09.2022 00:14:00;79;0;0;0;
28.09.2022 00:19:00;79;0;0;0;
28.09.2022 00:24:00;81;0;0;0;
28.09.2022 00:29:00;82;0;0;0;
28.09.2022 00:34:00;82;0;0;0;
28.09.2022 00:39:00;81;0;0;0;
28.09.2022 00:44:00;81;0;0;0;
28.09.2022 00:49:00;81;0;0;0;
28.09.2022 00:54:00;81;0;0;0;
28.09.2022 00:59:00;81;0;0;0;
28.09.2022 01:04:00;81;0;0;0;
28.09.2022 01:09:00;81;0;0;0;
28.09.2022 01:14:00;81;0;0;0;
28.09.2022 01:19:00;81;0;0;0;
28.09.2022 01:24:00;81;0;0;0;
28.09.2022 01:29:00;81;0;0;0;
28.09.2022 01:34:00;81;0;0;0;
28.09.2022 01:39:00;81;0;0;0;
28.09.2022 01:44:00;81;0;0;0;
28.09.2022 01:49:00;81;0;0;0;
28.09.2022 01:54:00;81;0;0;0;
28.09.2022 01:59:00;81;0;0;0;
28.09.2022 02:04:00;83;0;0;0;
28.09.2022 02:09:00;84;0;0;0;
28.09.2022 02:14:00;84;0;0;0;
28.09.2022 02:19:00;84;0;0;0;
28.09.2022 02:24:00;84;0;0;0;
28.09.2022 02:29:00;84;0;0;0;
28.09.2022 02:34:00;84;0;0;0;
28.09.2022 02:39:00;84;0;0;0;
28.09.2022 02:44:00;84;0;0;0;
28.09.2022 02:49:00;84;0;0;0;
28.09.2022 02:54:00;84;0;0;0;
28.09.2022 02:59:00;85;0;0;0;
28.09.2022 03:04:00;85;0;0;0;
28.09.2022 03:09:00;85;0;0;0;
28.09.2022 03:14:00;85;0;0;0;
28.09.2022 03:19:00;85;0;0;0;
28.09.2022 03:24:00;85;0;0;0;
28.09.2022 03:29:00;86;0;0;0;
28.09.2022 03:34:00;86;0;0;0;
28.09.2022 03:39:00;86;0;0;0;
28.09.2022 03:44:00;87;0;0;0;
28.09.2022 03:49:00;88;0;0;0;
28.09.2022 03:54:00;88;0;0;0;
28.09.2022 03:59:00;89;0;0;0;
28.09.2022 04:04:00;91;0;0;0;
28.09.2022 04:09:00;91;0;0;0;
28.09.2022 04:14:00;91;0;0;0;
28.09.2022 04:19:00;91;0;0;0;
28.09.2022 04:24:00;91;0;0;0;
28.09.2022 04:29:00;91;0;0;0;
28.09.2022 04:34:00;91;0;0;0;
28.09.2022 04:39:00;91;0;0;0;
28.09.2022 04:44:00;91;0;0;0;
28.09.2022 04:49:00;91;0;0;0;
28.09.2022 04:54:00;91;0;0;0;
28.09.2022 04:59:00;91;0;0;0;
28.09.2022 05:04:00;91;0;0;0;
28.09.2022 05:09:00;91;0;0;0;
28.09.2022 05:14:00;91;0;0;0;
28.09.2022 05:19:00;91;0;0;0;
28.09.2022 05:24:00;91;0;0;0;
28.09.2022 05:29:00;91;0;0;0;
28.09.2022 05:34:00;91;0;0;0;
28.09.2022 05:39:00;91;0;0;0;
28.09.2022 05:44:00;91;0;0;0;
28.09.2022 05:49:00;91;0;0;0;
28.09.2022 05:54:00;91;0;0;0;
28.09.2022 05:59:00;91;0;0;0;
28.09.2022 06:04:00;91;0;0;0;
28.09.2022 06:09:00;91;0;0;0;
28.09.2022 06:14:00;91;0;0;0;
28.09.2022 06:19:00;91;0;0;0;
28.09.2022 06:24:00;91;0;0;0;
28.09.2022 06:29:00;91;0;0;0;
28.09.2022 06:34:00;91;0;0;0;
28.09.2022 06:39:00;91;0;0;0;
28.09.2022 06:44:00;91;0;0;0;
28.09.2022 06:49:00;91;0;0;0;
28.09.2022 06:54:00;91;0;0;0;
28.09.2022 06:59:00;91;0;0;0;
28.09.2022 07:04:00;91;0;0;0;
28.09.2022 07:09:00;91;0;47;0;
28.09.2022 07:14:00;91;0;446;0;
28.09.2022 07:19:00;91;0;519;0;
28.09.2022 07:24:00;91;0;575;0;
28.09.2022 07:29:00;91;0;507;0;
28.09.2022 07:34:00;90;0;505;0;
28.09.2022 07:39:00;89;0;529;0;
28.09.2022 07:44:00;89;0;548;0;
28.09.2022 07:49:00;89;0;572;0;
28.09.2022 07:54:00;89;0;582;0;
28.09.2022 07:59:00;89;0;589;0;
28.09.2022 08:04:00;89;0;604;0;
28.09.2022 08:09:00;89;0;623;0;
28.09.2022 08:14:00;89;0;623;0;
28.09.2022 08:19:00;89;0;618;0;
28.09.2022 08:24:00;89;0;620;0;
28.09.2022 08:29:00;89;0;619;0;
28.09.2022 08:34:00;89;0;614;0;
28.09.2022 08:39:00;89;0;575;0;
