tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
26.05.2023 00:02:30;130;0;0;0;
26.05.2023 00:07:30;129;0;0;0;
26.05.2023 00:12:30;129;0;0;0;
26.05.2023 00:17:30;129;0;0;0;
26.05.2023 00:22:30;131;0;0;0;
26.05.2023 00:27:30;131;0;0;0;
26.05.2023 00:32:30;130;0;0;0;
26.05.2023 00:37:30;121;0;0;0;
26.05.2023 00:42:30;121;0;0;0;
26.05.2023 00:47:30;121;0;0;0;
26.05.2023 00:52:30;121;0;0;0;
26.05.2023 00:57:30;121;0;0;0;
26.05.2023 01:02:30;121;0;0;0;
26.05.2023 01:07:30;122;0;0;0;
26.05.2023 01:12:30;125;0;0;0;
26.05.2023 01:17:30;125;0;0;0;
26.05.2023 01:22:30;124;0;0;0;
26.05.2023 01:27:30;123;0;0;0;
26.05.2023 01:32:30;123;0;0;0;
26.05.2023 01:37:30;123;0;0;0;
26.05.2023 01:42:30;117;0;0;0;
26.05.2023 01:47:30;115;0;0;0;
26.05.2023 01:52:30;115;0;0;0;
26.05.2023 01:57:30;117;0;0;0;
26.05.2023 02:02:30;121;0;0;0;
26.05.2023 02:07:30;121;0;0;0;
26.05.2023 02:12:30;121;0;0;0;
26.05.2023 02:17:30;121;0;0;0;
26.05.2023 02:22:30;121;0;0;0;
26.05.2023 02:27:30;121;0;0;0;
26.05.2023 02:32:30;114;0;0;0;
26.05.2023 02:37:30;112;0;0;0;
26.05.2023 02:42:30;112;0;0;0;
26.05.2023 02:47:30;112;0;0;0;
26.05.2023 02:52:32;112;0;0;0;
26.05.2023 02:57:32;112;0;0;0;
26.05.2023 03:02:32;112;0;0;0;
26.05.2023 03:07:32;113;0;0;0;
26.05.2023 03:12:32;113;0;0;0;
26.05.2023 03:17:32;113;0;0;0;
26.05.2023 03:22:32;112;0;0;0;
26.05.2023 03:27:32;112;0;0;0;
26.05.2023 03:32:32;112;0;0;0;
26.05.2023 03:37:32;112;0;0;0;
26.05.2023 03:42:32;112;0;0;0;
26.05.2023 03:47:32;112;0;0;0;
26.05.2023 03:52:32;111;0;0;0;
26.05.2023 03:57:32;111;0;0;0;
26.05.2023 04:02:32;111;0;0;0;
26.05.2023 04:07:32;111;0;0;0;
26.05.2023 04:12:32;109;0;0;0;
26.05.2023 04:17:32;109;0;0;0;
26.05.2023 04:22:32;109;0;0;0;
26.05.2023 04:27:32;112;0;0;0;
26.05.2023 04:32:32;118;0;0;0;
26.05.2023 04:37:32;118;0;0;0;
26.05.2023 04:42:32;117;0;0;0;
26.05.2023 04:47:32;112;0;0;0;
