tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
14.12.2022 00:03:30;-32;0;0;0;
14.12.2022 00:08:30;-32;0;0;0;
14.12.2022 00:13:30;-32;0;0;0;
14.12.2022 00:18:30;-32;0;0;0;
14.12.2022 00:23:30;-32;0;0;0;
14.12.2022 00:28:30;-32;0;0;0;
14.12.2022 00:33:30;-31;0;0;0;
14.12.2022 00:38:30;-31;0;0;0;
14.12.2022 00:43:30;-31;0;0;0;
14.12.2022 00:48:30;-31;0;0;0;
14.12.2022 00:53:30;-31;0;0;0;
14.12.2022 00:58:30;-31;0;0;0;
14.12.2022 01:03:30;-31;0;0;0;
14.12.2022 01:08:30;-31;0;0;0;
14.12.2022 01:13:30;-31;0;0;0;
14.12.2022 01:18:30;-31;0;0;0;
14.12.2022 01:23:30;-31;0;0;0;
14.12.2022 01:28:30;-31;0;0;0;
14.12.2022 01:33:30;-31;0;0;0;
14.12.2022 01:38:30;-31;0;0;0;
14.12.2022 01:43:30;-31;0;0;0;
14.12.2022 01:48:30;-31;0;0;0;
14.12.2022 01:53:30;-31;0;0;0;
14.12.2022 01:58:30;-30;0;0;0;
14.12.2022 02:03:30;-30;0;0;0;
14.12.2022 02:08:30;-30;0;0;0;
14.12.2022 02:13:30;-30;0;0;0;
14.12.2022 02:18:30;-30;0;0;0;
14.12.2022 02:23:30;-30;0;0;0;
14.12.2022 02:28:30;-30;0;0;0;
14.12.2022 02:33:30;-31;0;0;0;
14.12.2022 02:38:30;-31;0;0;0;
14.12.2022 02:43:30;-31;0;0;0;
14.12.2022 02:48:30;-24;0;0;0;
14.12.2022 02:53:30;-24;0;0;0;
14.12.2022 02:58:30;-24;0;0;0;
14.12.2022 03:03:30;-24;0;0;0;
14.12.2022 03:08:30;-25;0;0;0;
14.12.2022 03:13:30;-25;0;0;0;
14.12.2022 03:18:30;-25;0;0;0;
14.12.2022 03:23:30;-25;0;0;0;
14.12.2022 03:28:30;-25;0;0;0;
14.12.2022 03:33:30;-25;0;0;0;
14.12.2022 03:38:30;-25;0;0;0;
14.12.2022 03:43:30;-25;0;0;0;
14.12.2022 03:48:30;-25;0;0;0;
14.12.2022 03:53:30;-24;0;0;0;
14.12.2022 03:58:30;-24;0;0;0;
14.12.2022 04:03:30;-24;0;0;0;
14.12.2022 04:08:30;-24;0;0;0;
14.12.2022 04:13:30;-24;0;0;0;
14.12.2022 04:18:30;-24;0;0;0;
14.12.2022 04:23:30;-24;0;0;0;
14.12.2022 04:28:30;-20;0;0;0;
14.12.2022 04:33:30;-20;0;0;0;
14.12.2022 04:38:30;-20;0;0;0;
14.12.2022 04:43:30;-20;0;0;0;
14.12.2022 04:48:30;-21;0;0;0;
14.12.2022 04:53:30;-21;0;0;0;
14.12.2022 04:58:30;-23;0;0;0;
14.12.2022 05:03:30;-29;0;0;0;
14.12.2022 05:08:30;-29;0;0;0;
14.12.2022 05:13:30;-29;0;0;0;
14.12.2022 05:18:30;-29;0;0;0;
14.12.2022 05:23:30;-29;0;0;0;
14.12.2022 05:28:30;-29;0;0;0;
14.12.2022 05:33:30;-23;0;0;0;
14.12.2022 05:38:30;-20;0;0;0;
14.12.2022 05:43:30;-20;0;0;0;
14.12.2022 05:48:30;-21;0;0;0;
14.12.2022 05:53:30;-27;0;0;0;
14.12.2022 05:58:30;-27;0;0;0;
14.12.2022 06:03:30;-27;0;0;0;
14.12.2022 06:08:30;-26;0;0;0;
14.12.2022 06:13:30;-26;0;0;0;
14.12.2022 06:18:30;-26;0;0;0;
14.12.2022 06:23:30;-26;0;0;0;
14.12.2022 06:28:30;-26;0;0;0;
14.12.2022 06:33:30;-26;0;0;0;
14.12.2022 06:38:30;-26;0;0;0;
14.12.2022 06:43:30;-26;0;0;0;
14.12.2022 06:48:30;-26;0;0;0;
14.12.2022 06:53:30;-26;0;0;0;
14.12.2022 06:58:30;-23;0;0;0;
14.12.2022 07:03:30;-23;0;0;0;
14.12.2022 07:08:30;-23;0;0;0;
14.12.2022 07:13:30;-23;0;0;0;
14.12.2022 07:18:30;-23;0;0;0;
14.12.2022 07:23:30;-23;0;0;0;
14.12.2022 07:28:30;-23;0;0;0;
14.12.2022 07:33:30;-23;0;0;0;
14.12.2022 07:38:30;-23;0;0;0;
14.12.2022 07:43:30;-23;0;0;0;
14.12.2022 07:48:30;-23;0;0;0;
14.12.2022 07:53:30;-23;0;197;0;
14.12.2022 07:58:30;-23;0;231;0;
14.12.2022 08:03:30;-23;0;316;0;
14.12.2022 08:08:30;-23;0;475;0;
14.12.2022 08:13:30;-23;0;506;0;
14.12.2022 08:18:30;-21;0;571;0;
14.12.2022 08:23:30;-16;0;612;0;
14.12.2022 08:28:30;-16;0;489;0;
14.12.2022 08:33:30;-16;0;538;0;
14.12.2022 08:38:30;-16;0;506;0;
