tkt=300,Temperaturen_in_1 / 10Grad;:Außentemperatur;:Spannung AC;:Spannung DC;:xxx;
14.05.2023 00:02:30;116;0;0;0;
14.05.2023 00:07:30;116;0;0;0;
14.05.2023 00:12:30;116;0;0;0;
14.05.2023 00:17:30;116;0;0;0;
14.05.2023 00:22:30;116;0;0;0;
14.05.2023 00:27:30;116;0;0;0;
14.05.2023 00:32:30;116;0;0;0;
14.05.2023 00:37:30;116;0;0;0;
14.05.2023 00:42:30;116;0;0;0;
14.05.2023 00:47:30;116;0;0;0;
14.05.2023 00:52:30;116;0;0;0;
14.05.2023 00:57:30;116;0;0;0;
14.05.2023 01:02:30;115;0;0;0;
14.05.2023 01:07:30;114;0;0;0;
14.05.2023 01:12:30;114;0;0;0;
14.05.2023 01:17:30;114;0;0;0;
14.05.2023 01:22:30;115;0;0;0;
14.05.2023 01:27:30;116;0;0;0;
14.05.2023 01:32:30;116;0;0;0;
14.05.2023 01:37:30;114;0;0;0;
14.05.2023 01:42:30;113;0;0;0;
14.05.2023 01:47:30;113;0;0;0;
14.05.2023 01:52:30;112;0;0;0;
14.05.2023 01:57:30;111;0;0;0;
14.05.2023 02:02:30;111;0;0;0;
14.05.2023 02:07:30;111;0;0;0;
14.05.2023 02:12:30;111;0;0;0;
14.05.2023 02:17:30;111;0;0;0;
14.05.2023 02:22:30;111;0;0;0;
14.05.2023 02:27:30;111;0;0;0;
14.05.2023 02:32:30;111;0;0;0;
14.05.2023 02:37:30;111;0;0;0;
14.05.2023 02:42:30;111;0;0;0;
14.05.2023 02:47:30;111;0;0;0;
14.05.2023 02:52:32;111;0;0;0;
14.05.2023 02:57:32;111;0;0;0;
14.05.2023 03:02:32;108;0;0;0;
14.05.2023 03:07:32;108;0;0;0;
14.05.2023 03:12:32;108;0;0;0;
14.05.2023 03:17:32;107;0;0;0;
14.05.2023 03:22:32;107;0;0;0;
14.05.2023 03:27:32;107;0;0;0;
14.05.2023 03:32:32;106;0;0;0;
14.05.2023 03:37:32;106;0;0;0;
14.05.2023 03:42:32;106;0;0;0;
14.05.2023 03:47:32;106;0;0;0;
14.05.2023 03:52:32;106;0;0;0;
14.05.2023 03:57:32;106;0;0;0;
14.05.2023 04:02:32;106;0;0;0;
14.05.2023 04:07:32;104;0;0;0;
14.05.2023 04:12:32;103;0;0;0;
14.05.2023 04:17:32;103;0;0;0;
14.05.2023 04:22:32;103;0;0;0;
14.05.2023 04:27:32;105;0;0;0;
14.05.2023 04:32:32;105;0;0;0;
14.05.2023 04:37:32;105;0;0;0;
14.05.2023 04:42:32;104;0;0;0;
14.05.2023 04:47:32;104;0;0;0;
14.05.2023 04:52:32;104;0;0;0;
14.05.2023 04:57:32;104;0;0;0;
14.05.2023 05:02:32;104;0;0;0;
14.05.2023 05:07:32;104;0;0;0;
14.05.2023 05:12:32;103;0;0;0;
14.05.2023 05:17:32;96;0;0;0;
14.05.2023 05:22:32;96;0;0;0;
14.05.2023 05:27:32;96;0;0;0;
14.05.2023 05:32:32;102;0;0;0;
14.05.2023 05:37:32;105;0;0;0;
14.05.2023 05:42:32;105;0;302;0;
14.05.2023 05:47:32;105;0;491;0;
14.05.2023 05:52:32;106;0;509;0;
14.05.2023 05:57:32;106;0;516;0;
14.05.2023 06:02:32;106;0;563;0;
14.05.2023 06:07:32;106;0;588;0;
14.05.2023 06:12:32;106;0;482;0;
14.05.2023 06:17:32;106;0;520;0;
14.05.2023 06:22:32;106;0;567;0;
14.05.2023 06:27:32;106;0;600;0;
14.05.2023 06:32:32;106;0;612;0;
14.05.2023 06:37:32;106;0;631;0;
14.05.2023 06:42:32;106;0;637;0;
14.05.2023 06:47:32;106;0;651;0;
14.05.2023 06:52:32;106;0;657;0;
14.05.2023 06:57:32;108;0;663;0;
14.05.2023 07:02:32;108;0;672;0;
14.05.2023 07:07:32;108;0;670;0;
14.05.2023 07:12:32;108;0;668;0;
14.05.2023 07:17:32;108;0;673;0;
14.05.2023 07:22:32;108;0;675;0;
14.05.2023 07:27:32;108;0;680;0;
14.05.2023 07:32:32;108;0;680;0;
14.05.2023 07:37:32;108;0;681;0;
14.05.2023 07:42:32;108;0;680;0;
14.05.2023 07:47:32;111;0;675;0;
14.05.2023 07:52:32;111;0;680;0;
14.05.2023 07:57:32;111;0;687;0;
14.05.2023 08:02:32;111;0;693;0;
14.05.2023 08:07:32;111;0;688;0;
14.05.2023 08:12:32;111;0;686;0;
14.05.2023 08:17:32;111;0;682;0;
14.05.2023 08:22:32;111;0;679;0;
14.05.2023 08:27:32;111;0;678;0;
14.05.2023 08:32:32;111;0;680;0;
14.05.2023 08:37:32;111;0;685;0;
14.05.2023 08:42:32;111;0;689;0;
14.05.2023 08:47:32;111;0;694;0;
14.05.2023 08:52:32;111;0;694;0;
14.05.2023 08:57:32;112;0;689;0;
14.05.2023 09:02:32;112;0;688;0;
14.05.2023 09:07:32;112;0;694;0;
14.05.2023 09:12:32;112;0;705;0;
14.05.2023 09:17:32;112;0;700;0;
14.05.2023 09:22:32;112;0;692;0;
14.05.2023 09:27:32;113;0;688;0;
14.05.2023 09:32:32;113;0;684;0;
14.05.2023 09:37:32;113;0;685;0;
14.05.2023 09:42:32;117;0;692;0;
14.05.2023 09:47:32;119;0;686;0;
14.05.2023 09:52:32;119;0;688;0;
14.05.2023 09:57:32;117;0;688;0;
14.05.2023 10:02:32;116;0;696;0;
14.05.2023 10:07:32;116;0;697;0;
14.05.2023 10:12:32;116;0;696;0;
14.05.2023 10:17:32;121;0;697;0;
14.05.2023 10:22:32;121;0;707;0;
14.05.2023 10:27:32;121;0;710;0;
14.05.2023 10:32:32;121;0;700;0;
14.05.2023 10:37:32;121;0;699;0;
14.05.2023 10:42:32;121;0;700;0;
14.05.2023 10:47:32;122;0;701;0;
14.05.2023 10:52:32;126;0;705;0;
14.05.2023 10:57:32;126;0;706;0;
14.05.2023 11:02:32;126;0;700;0;
14.05.2023 11:07:32;133;0;699;0;
14.05.2023 11:12:32;133;0;699;0;
14.05.2023 11:17:32;133;0;699;0;
14.05.2023 11:22:32;130;0;697;0;
14.05.2023 11:27:32;130;0;707;0;
14.05.2023 11:32:32;130;0;710;0;
14.05.2023 11:37:32;133;0;700;0;
14.05.2023 11:42:32;140;0;692;0;
14.05.2023 11:47:32;140;0;688;0;
14.05.2023 11:52:32;139;0;688;0;
14.05.2023 11:57:32;138;0;687;0;
14.05.2023 12:02:32;138;0;689;0;
14.05.2023 12:07:32;138;0;688;0;
14.05.2023 12:12:32;139;0;686;0;
14.05.2023 12:17:32;140;0;685;0;
14.05.2023 12:22:32;140;0;686;0;
14.05.2023 12:27:32;139;0;683;0;
14.05.2023 12:32:32;139;0;671;0;
14.05.2023 12:37:32;139;0;675;0;
14.05.2023 12:42:32;139;0;684;0;
14.05.2023 12:47:32;152;0;681;0;
14.05.2023 12:52:32;152;0;656;0;
14.05.2023 12:57:32;152;0;636;0;
14.05.2023 13:02:32;150;0;632;0;
14.05.2023 13:07:32;150;0;634;0;
14.05.2023 13:12:32;150;0;636;0;
14.05.2023 13:17:32;152;0;628;0;
14.05.2023 13:22:32;156;0;621;0;
14.05.2023 13:27:32;156;0;628;0;
14.05.2023 13:32:32;155;0;631;0;
14.05.2023 13:37:32;155;0;625;0;
14.05.2023 13:42:32;155;0;623;0;
14.05.2023 13:47:32;155;0;619;0;
14.05.2023 13:52:32;156;0;616;0;
14.05.2023 13:57:32;157;0;611;0;
14.05.2023 14:02:32;157;0;608;0;
14.05.2023 14:07:32;159;0;616;0;
14.05.2023 14:12:32;164;0;624;0;
14.05.2023 14:17:32;164;0;623;0;
14.05.2023 14:22:32;163;0;621;0;
14.05.2023 14:27:32;159;0;626;0;
14.05.2023 14:32:32;159;0;638;0;
14.05.2023 14:37:32;159;0;630;0;
14.05.2023 14:42:32;165;0;624;0;
14.05.2023 14:47:32;169;0;627;0;
14.05.2023 14:52:32;169;0;636;0;
14.05.2023 14:57:32;169;0;630;0;
14.05.2023 15:02:32;169;0;627;0;
14.05.2023 15:07:32;169;0;624;0;
14.05.2023 15:12:32;169;0;630;0;
14.05.2023 15:17:32;169;0;656;0;
14.05.2023 15:22:32;169;0;667;0;
14.05.2023 15:27:32;169;0;663;0;
14.05.2023 15:32:32;169;0;666;0;
14.05.2023 15:37:32;170;0;678;0;
14.05.2023 15:42:32;170;0;690;0;
14.05.2023 15:47:32;168;0;701;0;
14.05.2023 15:52:32;167;0;705;0;
14.05.2023 15:57:32;167;0;707;0;
14.05.2023 16:02:32;166;0;706;0;
14.05.2023 16:07:32;166;0;693;0;
14.05.2023 16:12:32;166;0;671;0;
14.05.2023 16:17:32;166;0;670;0;
14.05.2023 16:22:32;170;0;676;0;
14.05.2023 16:27:32;172;0;695;0;
14.05.2023 16:32:32;172;0;697;0;
14.05.2023 16:37:32;161;0;696;0;
14.05.2023 16:42:32;141;0;688;0;
14.05.2023 16:47:32;141;0;685;0;
14.05.2023 16:52:32;141;0;675;0;
14.05.2023 16:57:32;166;0;660;0;
14.05.2023 17:02:32;166;0;679;0;
14.05.2023 17:07:32;166;0;689;0;
14.05.2023 17:12:32;167;0;690;0;
14.05.2023 17:17:32;168;0;697;0;
14.05.2023 17:22:32;168;0;703;0;
14.05.2023 17:27:32;166;0;706;0;
14.05.2023 17:32:32;165;0;707;0;
14.05.2023 17:37:32;165;0;708;0;
14.05.2023 17:42:32;164;0;701;0;
14.05.2023 17:47:32;159;0;697;0;
14.05.2023 17:52:32;159;0;697;0;
14.05.2023 17:57:32;159;0;700;0;
14.05.2023 18:02:32;161;0;697;0;
14.05.2023 18:07:32;163;0;697;0;
14.05.2023 18:12:32;163;0;696;0;
14.05.2023 18:17:32;161;0;694;0;
14.05.2023 18:22:32;159;0;688;0;
14.05.2023 18:27:32;159;0;676;0;
14.05.2023 18:32:32;158;0;675;0;
14.05.2023 18:37:32;154;0;682;0;
14.05.2023 18:42:32;154;0;675;0;
14.05.2023 18:47:32;154;0;664;0;
14.05.2023 18:52:32;145;0;659;0;
14.05.2023 18:57:32;141;0;647;0;
14.05.2023 19:02:32;141;0;619;0;
14.05.2023 19:07:32;141;0;609;0;
14.05.2023 19:12:32;142;0;632;0;
14.05.2023 19:17:32;142;0;655;0;
14.05.2023 19:22:32;142;0;655;0;
14.05.2023 19:27:32;142;0;649;0;
14.05.2023 19:32:32;142;0;656;0;
14.05.2023 19:37:32;142;0;664;0;
14.05.2023 19:42:32;141;0;660;0;
14.05.2023 19:47:32;141;0;664;0;
14.05.2023 19:52:32;141;0;668;0;
14.05.2023 19:57:32;139;0;657;0;
14.05.2023 20:02:32;138;0;635;0;
14.05.2023 20:07:32;138;0;620;0;
14.05.2023 20:12:32;137;0;609;0;
14.05.2023 20:17:32;137;0;605;0;
14.05.2023 20:22:32;137;0;592;0;
14.05.2023 20:27:32;137;0;579;0;
14.05.2023 20:32:32;133;0;567;0;
14.05.2023 20:37:32;132;0;557;0;
14.05.2023 20:42:32;132;0;541;0;
14.05.2023 20:47:32;131;0;528;0;
14.05.2023 20:52:32;130;0;500;0;
14.05.2023 20:57:32;130;0;473;0;
14.05.2023 21:02:32;129;0;471;0;
14.05.2023 21:07:32;124;0;445;0;
14.05.2023 21:12:32;124;0;184;0;
14.05.2023 21:17:32;124;0;139;0;
14.05.2023 21:22:32;121;0;113;0;
14.05.2023 21:27:32;120;0;0;0;
14.05.2023 21:32:32;120;0;0;0;
14.05.2023 21:37:32;118;0;0;0;
14.05.2023 21:42:32;117;0;0;0;
14.05.2023 21:47:32;117;0;0;0;
14.05.2023 21:52:32;117;0;0;0;
14.05.2023 21:57:32;118;0;0;0;
14.05.2023 22:02:32;118;0;0;0;
14.05.2023 22:07:32;118;0;0;0;
14.05.2023 22:12:32;117;0;0;0;
